;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
ca_culture_saxon_english_3;³¤¹­Éä¼ı³¡;Archerie d'arc long;Langbogen-Schießplatz;;Arquería de arco largo;;;;;;;;;x
ca_culture_saxon_english_4;³¤¹­Éä¼ı³¡;Archerie d'arc long;Langbogen-Schießplatz;;Arquería de arco largo;;;;;;;;;x
;#ca_culture_saxon_english_3;ExpandedLongbowRange;;Erweiterter Langbogen-Schie?platz;;Arquer¨ªa de arco largo ampliada;;;;;;;;;x;
;#ca_culture_saxon_english_4;LargeLongbowRange;;Gro?er Langbogen-Schie?platz;;Arquer¨ªa de arco largo grande;;;;;;;;;x;
ca_culture_group_baltic_1;Õ½Ê¿¼¯ºÏµØ;Lieu de rassemblement de guerriers;Krieger-Sammelplatz;;Zona de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_2;Õ½Ê¿¼¯ºÏµØ;Lieu de rassemblement de guerriers;Krieger-Sammelplatz;;Zona de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_3;Õ½Ê¿¼¯ºÏµØ;Lieu de rassemblement de guerriers;Krieger-Sammelplatz;;Zona de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_4;Õ½Ê¿¼¯ºÏµØ;Lieu de rassemblement de guerriers;Krieger-Sammelplatz;;Zona de reunión de guerreros;;;;;;;;;x
;#ca_culture_frank_norman_german_1;SquireLists;;Knappenlisten;;Listas de escuderos;;;;;;;;;x;
;#ca_culture_frank_norman_german_2;KnightLists;;Ritterlisten;;Listas de caballeros;;;;;;;;;x;
;#ca_culture_frank_norman_german_3;ChevalierLists;;Chevalier-Listen;;Listas de caballeros;;;;;;;;;x;
ca_culture_frank_norman_german_1;±ÈÎä³¡;Lice de joutes;Turnierlisten;;Listas de justas;;;;;;;;;x
ca_culture_frank_norman_german_2;±ÈÎä³¡;Lice de joutes;Turnierlisten;;Listas de justas;;;;;;;;;x
ca_culture_frank_norman_german_3;±ÈÎä³¡;Lice de joutes;Turnierlisten;;Listas de justas;;;;;;;;;x
ca_culture_frank_norman_german_4;±ÈÎä³¡;Lice de joutes;Turnierlisten;;Listas de justas;;;;;;;;;x
ca_culture_group_iberian_1;ÆïÊ¿ÑµÁ·³¡;Enclos des caballeros;Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros;;;;;;;;;x
ca_culture_group_iberian_2;ÆïÊ¿ÑµÁ·³¡;Enclos des caballeros;Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros;;;;;;;;;x
ca_culture_group_iberian_3;ÆïÊ¿ÑµÁ·³¡;Enclos des caballeros;Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros;;;;;;;;;x
ca_culture_group_iberian_4;ÆïÊ¿ÑµÁ·³¡;Enclos des caballeros;Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros;;;;;;;;;x
;#ca_culture_group_iberian_1;SmallCaballeroTrainingGround;;Kleiner Cabarello-¨¹bungsplatz;;Zona de entrenamiento de caballeros peque?a;;;;;;;;;x;
;#ca_culture_group_iberian_2;CaballeroTrainingGround;;Cabarello-¨¹bungsplatz;;Zona de entrenamiento de caballeros;;;;;;;;;x;
;#ca_culture_group_iberian_3;LargeCaballeroTrainingGround;;Gro?er Cabarello-¨¹bungsplatz;;Zona de entrenamiento de caballeros grande;;;;;;;;;x;
;#ca_culture_italian_1;SmallPikeTrainingGround;;Kleiner Pikenier-¨¹bungsplatz;;Zona de entrenamiento con lanza peque?a;;;;;;;;;x;
ca_culture_italian_1;Ç¹±øÑµÁ·³¡;Camp des Picchiere;Pikenier-Übungsplatz;;Zona de entrenamiento con lanza;;;;;;;;;x
ca_culture_italian_2;Ç¹±øÑµÁ·³¡;Camp des Picchiere;Pikenier-Übungsplatz;;Zona de entrenamiento con lanza;;;;;;;;;x
ca_culture_italian_3;Ç¹±øÑµÁ·³¡;Camp des Picchiere;Pikenier-Übungsplatz;;Zona de entrenamiento con lanza;;;;;;;;;x
ca_culture_italian_4;Ç¹±øÑµÁ·³¡;Camp des picchiere;Pikenier-Übungsplatz;;Zona de entrenamiento con lanza;;;;;;;;;x
;#ca_culture_italian_3;LargePikeTrainingGround;;Gro?er Pikenier-¨¹bungsplatz;;Zona de entrenamiento con lanza grande;;;;;;;;;x;
;#ca_culture_russian_1;SmallDruzhinaTrainingGround;;Kleiner Druschina-¨¹bungsplatz;;Zona de entrenamiento de tropas selectas peque?a;;;;;;;;;x;
ca_culture_russian_1;Ç×ÎÀÆï±øÑµÁ·³¡;Garde des Druzhinas;Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas;;;;;;;;;x
ca_culture_russian_2;Ç×ÎÀÆï±øÑµÁ·³¡;Garde des Druzhinas;Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas;;;;;;;;;x
ca_culture_russian_3;Ç×ÎÀÆï±øÑµÁ·³¡;Garde des Druzhinas;Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas;;;;;;;;;x
ca_culture_russian_4;Ç×ÎÀÆï±øÑµÁ·³¡;Garde des druzhinas;Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas;;;;;;;;;x
;#ca_culture_russian_3;LargeDruzhinaTrainingGround;;Gro?er Druschina-¨¹bungsplatz;;Zona de entrenamiento de tropas selectas grande;;;;;;;;;x;
city_barracks;Ãñ±ø¾üÓª;Quartier de la milice;Milizkaserne;;Cuartel de la milicia;;;;;;;;;x
city_barracks_2;À©´óµÄÃñ±ø¾üÓª;Garnison de la milice;Vergrößerte Milizkaserne;;Cuartel de la milicia ampliado;;;;;;;;;x
city_stable;Ãñ±øÂí¾Ç;Écurie de la milice;Milizstall;;Establo de la milicia;;;;;;;;;x
;#ct_wall_q_1;CityMoat;;Stadtgraben;;Foso de la villa;;;;;;;;;x;
;#ct_wall_q_2;CityGatehouse;;Stadt-Torhaus;;Torre de Acceso a la villa;;;;;;;;;x;
;#ct_wall_q_3;CityPortcullis;;Stadtfallgitter;;Rastrillo de la villa;;;;;;;;;x;
;#ct_wall_q_4;DeepCityMoat;;Tiefer Stadtgraben;;Foso profundo de la villa;;;;;;;;;x;
;#ct_wall_q_5;CityBarbicans;;Stadtvorwerke;;Barbacanas de la villa;;;;;;;;;x;
;#ct_wall_1;TownPalisade;;Stadtpalisade;;Empalizada de la villa;;;;;;;;;x;
;#ct_wall_2;SmallCityWall;;Kleine Stadtmauer;;Muro peque?o de la villa;;;;;;;;;x;
;#ct_wall_3;MediumCityWall;;Mittlere Stadtmauer;;Muro mediano de la villa;;;;;;;;;x;
;#ct_wall_4;LargeCityWall;;Gro?e Stadtmauer;;Muro grande de la villa;;;;;;;;;x;
;#ct_wall_5;HugeCityWall;;Riesige Stadtmauer;;Muro inmenso de la villa;;;;;;;;;x;
;#ct_training_grounds_2;SmallMilitiaTrainingGrounds;;Kleiner Miliz-¨¹bungsplatz;;Zona de entrenamiento de la milicia peque?a;;;;;;;;;x;
;#ct_training_grounds_3;MediumMilitiaTrainingGrounds;;Mittlerer Miliz-¨¹bungsplatz;;Zona de entrenamiento de la milicia mediana;;;;;;;;;x;
;#ct_training_grounds_4;LargeMilitiaTrainingGrounds;;Gro?er Miliz-¨¹bungsplatz;;Zona de entrenamiento de la milicia grande;;;;;;;;;x;
;#ct_training_grounds_5;HugeMilitiaTrainingGrounds;;Riesiger Miliz-¨¹bungsplatz;;Zona de entrenamiento de la milicia muy grande;;;;;;;;;x;
;#ct_barracks_1;MilitiaMusteringGrounds;;Miliz-Antrittsplatz;;Zona de reuni¨®n de la milicia;;;;;;;;;x;
;#ct_barracks_2;MilitiaMusteringGrounds;;Miliz-Antrittsplatz;;Zona de reuni¨®n de la milicia;;;;;;;;;x;
;#ct_barracks_3;MilitiaMusteringGrounds;;Miliz-Antrittsplatz;;Zona de reuni¨®n de la milicia;;;;;;;;;x;
;#ct_barracks_4;MilitiaMusteringGrounds;;Miliz-Antrittsplatz;;Zona de reuni¨®n de la milicia;;;;;;;;;x;
;#ct_barracks_5;MilitiaMusteringGrounds;;Miliz-Antrittsplatz;;Zona de reuni¨®n de la milicia;;;;;;;;;x;
;#ct_barracks_6;MilitiaMusteringGrounds;;Miliz-Antrittsplatz;;Zona de reuni¨®n de la milicia;;;;;;;;;x;
;#ct_barracks_2;CityArcheryRange;;Stadt-Bogenschie?platz;;Arquer¨ªa de la villa;;;;;;;;;x;
;#ct_barracks_3;LargeMilitiaMusteringGrounds;;Gro?er Miliz-Antrittsplatz;;Zona de reuni¨®n de la milicia grande;;;;;;;;;x;
;#ct_barracks_4;LargeCityArcheryRange;;Gro?er Stadt-Bogenschie?platz;;Gran arquer¨ªa de la villa;;;;;;;;;x;
;#ct_barracks_5;HugeMilitiaMusteringGrounds;;Riesiger Miliz-Antrittsplatz;;Zona de reuni¨®n de la milicia muy grande;;;;;;;;;x;
;#ct_barracks_6;HugeCityArcheryRange;;Riesiger Stadt-Bogenschie?platz;;magn¨ªfica arquer¨ªa de la villa;;;;;;;;;x;
ct_marketplace_1;ÊĞ¼¯;Place de marché;Stadtmarkt;;Mercado de la villa;;;;;;;;;x
ct_marketplace_2;Í¬ÒµĞĞ»á;Guilde des marchands;Stadt-Rathaus;;Ayuntamiento de la villa;;;;;;;;;x
ct_marketplace_3;ÊÕ·ÑËù;Barrière de péage;Zollhaus;;Casa de peaje;;;;;;;;;x
ct_marketplace_4;·¨Ôº;Tribunal;Gericht;;Tribunal;;;;;;;;;x
ct_marketplace_5;»õ±Ò¼ìÑéËù;Hôtel des monnaies;Kontrollamt;;Casa de tasación;;;;;;;;;x
ct_marketplace_6;´óĞÍÊĞ³¡;Foire;Messe;;Feria;;;;;;;;;x
;#ct_port_1;SmallHarbour;;Kleiner Hafen;;Puerto peque?o;;;;;;;;;x;
;#ct_port_2;Harbour;;Hafen;;Puerto;;;;;;;;;x;
;#ct_port_3;SmallPort;;Kleiner Hafen;;Puerto peque?o;;;;;;;;;x;
;#ct_port_4;MediumPort;;Mittlerer Hafen;;Puerto mediano;;;;;;;;;x;
;#ct_port_5;LargePort;;Gro?er Hafen;;Puerto grande;;;;;;;;;x;
;#tp_wall_q_2;ChurchGatehouse;;Kirchentorhaus;;Torre de acceso a iglesia;;;;;;;;;x;
;#tp_wall_q_3;ChurchPortcullis;;Kirchenfallgitter;;Rastrillo de iglesia;;;;;;;;;x;
;#tp_wall_q_4;DeepChurchMoat;;Tiefer Kirchengraben;;Foso de iglesia profundo;;;;;;;;;x;
;#tp_wall_q_5;ChurchBarbicans;;Kirchenvorwerke;;Barbacanas de iglesia;;;;;;;;;x;
;#tp_wall_1;ChurchPalisade;;Kirchenpalisade;;Empalizada de iglesia;;;;;;;;;x;
;#tp_wall_2;SmallChurchWall;;Kleine Kirchenmauer;;Muro de iglesia peque?o;;;;;;;;;x;
;#tp_wall_3;MediumChurchWall;;Mittlere Kirchenmauer;;Muro de iglesia mediano;;;;;;;;;x;
;#tp_wall_4;LargeChurchWall;;Gro?e Kirchenmauer;;Muro de iglesia grande;;;;;;;;;x;
;#tp_wall_5;HugeChurchWall;;Riesige Kirchenmauer;;Muro de iglesia muy grande;;;;;;;;;x;
;#tp_monastery_1;SmallChurch;;Kleine Kirche;;Iglesia peque?a;;;;;;;;;x;
tp_monastery_1;ĞŞµÀÔº;Temple;Kirche;;Iglesia;;;;;;;;;x
tp_monastery_2;±Ó»¤Ëù;Temple;Kirche;;Iglesia;;;;;;;;;x
tp_monastery_3;Ğ¡ÌÃ;Temple;Kirche;;Iglesia;;;;;;;;;x
;#tp_monastery_3;LargeChurch;;Gro?e Kirche;;Iglesia grande;;;;;;;;;x;
tp_monastery_4;Ê¥ÌÃ;Cathédrale;Kathedrale;;Catedral;;;;;;;;;x
tp_monastery_5;×øÌÃ;Cathédrale;Kathedrale;;Catedral;;;;;;;;;x
tp_monastery_6;´óµî;Cathédrale;Kathedrale;;Catedral;;;;;;;;;x
;#tp_monastery_5;LargeCathedral;;Gro?e Kathedrale;;Catedral grande;;;;;;;;;x;
;#tp_monastery_6;GrandCathedral;;Majest?tische Kathedrale;;Catedral muy grande;;;;;;;;;x;
tp_town_1;´åÂä;Bourg;Kirchenstädtchen;;Pueblo de iglesia;;;;;;;;;x
tp_town_2;Ğ¡Õò;Bourg;Kirchenstädtchen;;Pueblo de iglesia;;;;;;;;;x
tp_town_3;³ÇÊĞ;Bourg;Kirchenstädtchen;;Pueblo de iglesia;;;;;;;;;x
tp_town_4;ÌÃÇø;Bourg;Kirchenstädtchen;;Pueblo de iglesia;;;;;;;;;x
tp_town_5;îìÇø;Bourg;Kirchenstädtchen;;Pueblo de iglesia;;;;;;;;;x
tp_town_6;½ÌÇø;Bourg;Kirchenstädtchen;;Pueblo de iglesia;;;;;;;;;x
;#tp_town_3;LargeChurchTown;;Gro?es Kirchenst?dtchen;;Pueblo de iglesia grande;;;;;;;;;x;
;#tp_town_4;ChurchCity;;Kirchenstadt;;Ciudad de iglesia;;;;;;;;;x;
;#tp_town_5;LargeChurchCity;;Gro?e Kirchenstadt;;Ciudad de iglesia grande;;;;;;;;;x;
GIVEN_GOLD;$NAME$µÃµ½$GOLD$¤;$NAME$ reçoit $GOLD$ pièces d'or;$NAME$ erhält $GOLD$¤;;$NAME$ recibe $GOLD$¤;;;;;;;;;x
CB_NAME_CLAIM;Ğû³Æ[Title.GetBaseName];Revendiquer [Title.GetName];[Title.GetBaseName] beanspruchen;;Reclama [Title.GetBaseName];;;;;;;;;x
WAR_NAME_CLAIM;$ORDER$$FIRST_ADJ$¶áÈ¡$OTHER_TITLE$µÄÕ½Õù;$ORDER$Guerre de revendication $FIRST_ADJ$ pour obtenir $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Anspruch auf $OTHER_TITLE$ Krieg;;$ORDER$ Guerra $FIRST_ADJ$ por el $OTHER_TITLE$;;;;;;;;;x
CB_NAME_SENIORITY_SUCCESSION_LAW;Äê³¤Õß¼Ì³Ğ·¨;Succession par ancienneté;Alter-Nachfolgegesetz;;Ley de sucesión por antigüedad;;;;;;;;;x
WAR_NAME_SENIORITY_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$Äê³¤Õß¼Ì³Ğ·¨ÄÚÕ½;$ORDER$Guerre civile $SECOND_ADJ$ pour instaurer la succession par §Yancienneté§!;$ORDER$$SECOND_ADJ$ Bürgerkrieg um Alter-Nachfolgegesetz;;$ORDER$ Guerra Civil $SECOND_ADJ$ por la Ley de Primogenitura;;;;;;;;;x
CB_NAME_PRIMOGENITURE_SUCCESSION_LAW;³¤×Ó¼Ì³Ğ·¨;Succession par primogéniture ;Ältestenrecht-Nachfolgegesetz;;Ley de sucesión por primogenitura;;;;;;;;;x
WAR_NAME_PRIOGENITURE_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$³¤×Ó¼Ì³Ğ·¨ÄÚÕ½;$ORDER$Guerre civile $SECOND_ADJ$ pour instaurer la succession par §Yprimogéniture§!;$ORDER$$SECOND_ADJ$ Bürgerkrieg um Ältestenrecht;;$ORDER$Guerra civil $SECOND_ADJ$ por primogenitura;;;;;;;;;x
CB_NAME_FEUDAL_ELECTIVE_SUCCESSION_LAW;Ñ¡¾Ù¼Ì³Ğ·¨;Succession de monarchie élective;Wahlmonarchie-Nachfolgegesetz;;Ley de sucesión por monarquía electiva;;;;;;;;;x
WAR_NAME_FEUDAL_ELECTIVE_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$Ñ¡¾Ù¼Ì³Ğ·¨ÄÚÕ½;$ORDER$Guerre civile $SECOND_ADJ$ pour instaurer la succession par §Ymonarchie élective§!;$ORDER$$SECOND_ADJ$ Bürgerkrieg um Wahlmonarchie;;$ORDER$ Guerra Civil $SECOND_ADJ$ por la Ley de Sucesión Electiva;;;;;;;;;x
CB_NAME_RELIGIOUS;[Title.GetBaseName]Ê¥Õ½;Guerre sainte pour [Title.GetName];Heiliger Krieg um [Title.GetBaseName];;Guerra Santa por [Title.GetBaseName];;;;;;;;;x
WAR_NAME_RELIGIOUS;$ORDER$$FIRST_ADJ$¶Ô$OTHER_TITLE$Ê¥Õ½;$ORDER$Guerre sainte $FIRST_ADJ$ pour obtenir $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Heiliger Krieg um $OTHER_TITLE$;;$ORDER$ Guerra Santa $FIRST_ADJ$ por $OTHER_TITLE$;;;;;;;;;x
CB_NAME_CRUSADE;[Title.GetBaseName]$HOLY_WAR$;$HOLY_WAR$ pour [Title.GetName];$HOLY_WAR$ um [Title.GetBaseName];;$HOLY_WAR$ por [Title.GetBaseName];;;;;;;;;x
CB_NAME_EXCOMMUNICATED_RULER;¿ª³ı½Ì¼®;Souverain excommunié;Exkommunizierter Herrscher;;Gobernante excomulgado;;;;;;;;;x
WAR_NAME_EXCOMMUNICATED_RULER;$ORDER$$FIRST_ADJ$¡ª¡ª$SECOND_ADJ$µÄ¾ø·£Õ½Õù;$ORDER$Guerre d'excommunication $FIRST_ADJ$ contre $SECOND$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Exkommunizierungskrieg;;$ORDER$ Guerra $SECOND_ADJ$ por la Excomunión de $FIRST$;;;;;;;;;x
CB_NAME_INDEPENDENCE;¶ÀÁ¢;Indépendance;Unabhängigkeit;;Independencia;;;;;;;;;x
WAR_NAME_INDEPENDENCE;$ORDER$$FIRST_ADJ$¶ÀÁ¢Õ½Õù;$ORDER$Guerre d'indépendance $FIRST_ADJ$;$ORDER$ Krieg der $FIRST_ADJ$ Unabhängigkeit;;$ORDER$ Guerra $FIRST_ADJ$ de Independencia;;;;;;;;;x
CB_NAME_OVERTHROWRULER;ÍÆ·­Í³ÖÎ;Renverser le souverain;Herrscher stürzen;;Gobernante derrocado;;;;;;;;;x
WAR_NAME_OVERTHROWRULER;$ORDER$ÍÆ·­±©¾ı$DEFENDER$µÄÕ½Õù;$ORDER$Guerre contre la tyrannie de $DEFENDER$;$ORDER$ Krieg gegen die Tyrannei von $DEFENDER$;;$ORDER$ Guerra contra la Tiranía de $DEFENDER$;;;;;;;;;x
CB_NAME_SUCCESSION;¼Ì³ĞÕùÒé;Crise de succession;Nachfolge anfechten;;Conflicto en la sucesión;;;;;;;;;x
WAR_NAME_SUCCESSION;$ORDER$$SECOND_ADJ$¼Ì³ĞÎ£»ú;$ORDER$Guerre de succession $SECOND_ADJ$;$ORDER$$SECOND_ADJ$ Nachfolgekrise;;$ORDER$ Guerra de Sucesión $SECOND_ADJ$;;;;;;;;;x
;#CB_NAME_DEJUREBARONYCLAIM;DeJureClaimon[Title.GetBaseName];;Gr?flicher Anspruch auf [Title.GetBaseName];;Reclamaci¨®n Condal sobre [Title.GetBaseName];;;;;;;;;x;
;#WAR_NAME_DEJUREBARONYCLAIM;$ORDER$$FIRST_ADJ$¡ª¡ª$SECOND_ADJ$DeJureWarover$OTHER_TITLE$;;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Grafenkrieg ¨¹ber $OTHER_TITLE$;;$ORDER$ Guerra Condal $FIRST_ADJ$-$SECOND_ADJ$ por $OTHER_TITLE$;;;;;;;;;x;
ON_CB_ADD_DESC;§Yµ±ÎÒÃÇ·¢¶¯Õ½Õù£º§W\n;§YLorsque nous déclarons la guerre : §W\n;§YWenn wir einen Krieg erklären:§W\n;;§YCuando declaremos la guerra:§W\n;;;;;;;;;x
ON_CB_SUCCESS_DESC;§YÈç¹ûÎÒÃÇÓ®µÃÕ½Õù£º§W\n;§YSi nous gagnons la guerre : §W\n;§YWenn wir den Krieg gewinnen:§W\n;;§YSi ganamos la guerra:§W\n;;;;;;;;;x
ON_CB_FAIL_DESC;§YÈç¹ûÎÒÃÇÎŞÌõ¼şºÍÆ½£º§W\n;§YSi nous concluons une paix blanche : §W\n;§YWenn wir einen Weißen Frieden schließen:§W\n;;§YSi hacemos la paz blanca:§W\n;;;;;;;;;x
ON_CB_REVERSEDEMAND_DESC;§YÈç¹ûÎÒÃÇÊäµôÕ½Õù£º§W\n;§YSi nous perdons la guerre : §W\n;§YWenn wir den Krieg verlieren:§W\n;;§YSi perdemos la guerra:§W\n;;;;;;;;;x
ON_CB_ATTACKERDEATH_DESC;§YÈç¹û½ø¹¥·½Áìµ¼ÈËÈ¥ÊÀ£º§W\n;§YSi le chef de l'alliance attaquante meurt : §W\n;§YWenn der Anführer eines angreifenden Bündnisses stirbt:§W\n;;§YSi el líder de la facción atacante muere:§W\n;;;;;;;;;x
ON_CB_DEFENDERDEATH_DESC;§YÈç¹û·ÀÊØ·½Áìµ¼ÈËÈ¥ÊÀ£º§W\n;§YSi le chef de l'alliance attaquée meurt : §W\n;§YWenn der Anführer eines verteidigenden Bündnisses stirbt:§W\n;;§YSi el líder de la facción que defiende muere:§W\n;;;;;;;;;x
ON_CB_THIRDPARTY_DESC;§YÈç¹û$CHARACTER$È¥ÊÀ£º§W\n;§YSi $CHARACTER$ meurt : §W\n;§YWenn $CHARACTER$ stirbt:§W\n;;§YSi $CHARACTER$ muere:§W\n;;;;;;;;;x
CB_NAME_CLAIM_ALL;¹«¿ªËùÓĞĞû³Æ;Appuyer toutes les revendications;Alle Ansprüche vorantreiben;;Instar todas las reclamaciones;;;;;;;;;x
WAR_NAME_CLAIM_LIEGE;$ATTACKER$$ORDER$¶áÈ¡$OTHER_TITLE$Õ½Õù;$ORDER$Guerre de $ATTACKER$ pour obtenir $OTHER_TITLE$;$ATTACKER$s $ORDER$ Krieg um $OTHER_TITLE$;;$ORDER$ Guerra de $ATTACKER$ por $OTHER_TITLE$;;;;;;;;;x
claim_desc;§Y$CLAIMANT$§£¡¿ÉÒÔÓÃÕâ¸öĞûÕ½ÀíÓÉ¶áÈ¡§Y$TITLE$§£¡;Ce casus belli peut être utilisé par §Y$CLAIMANT$§! pour appuyer sa revendication vis-à-vis de §Y$TITLE$§!;§Y$CLAIMANT$§! kann diesen Kriegsgrund benutzen, um den Anspruch auf den Titel §Y$TITLE$§! voranzutreiben;;Este Casus Belli puede ser usado por §Y$CLAIMANT$§! para instar la reclamación de §Y$TITLE$§!;;;;;;;;;x
claim_on_liege_desc;§Y$CLAIMANT$§£¡¿ÉÒÔÓÃÕâ¸öĞûÕ½ÀíÓÉ¶áÈ¡§Y$TITLE$§£¡;Ce casus belli peut être utilisé par §Y$CLAIMANT$§! pour appuyer sa revendication vis-à-vis de §Y$TITLE$§!;§Y$CLAIMANT$§! kann diesen Kriegsgrund benutzen, um den Anspruch auf den Titel §Y$TITLE$§! voranzutreiben;;Este Casus Belli puede ser usado por §Y$CLAIMANT$§! para instar la reclamación de §Y$TITLE$§!;;;;;;;;;x
other_claim_on_liege_desc;§Y$PRESSER$§£¡¿ÉÒÔÓÃÕâ¸öĞûÕ½ÀíÓÉ°ï§Y$CLAIMANT$§£¡¶áÈ¡§Y$TITLE$§£¡;Ce casus belli peut être utilisé par §Y$PRESSER$§! pour appuyer la revendication de §Y$CLAIMANT$§! vis-à-vis de §Y$TITLE$§!;§Y$PRESSER$§! kann diesen Kriegsgrund benutzen, um §Y$CLAIMANT$s§! Anspruch auf den Titel §Y$TITLE$§! voranzutreiben;;Este Casus Belli puede ser usado por §Y$PRESSER$§! para instar la reclamación de §Y$CLAIMANT$§! de §Y$TITLE$§!;;;;;;;;;x
invasion_desc;§Y$CLAIMANT$§£¡ÓĞÈ¨ÀûÈëÇÖ§Y$TITLE$§£¡.Èç¹û³É¹¦£¬¿ÉÒÔ¶áÈ¡Õâ¸öÍ·ÏÎÏÂÏ½µÄËùÓĞÁìµØ¡£;§Y$CLAIMANT$§! a désormais le droit d'envahir le §Y$TITLE$§!. En cas de réussite, les titres de toutes les propriétés actuellement occupées seront saisis.;§Y$CLAIMANT$§! bekam das Recht zur Invasion für den Titel §Y$TITLE$§! gewährt. Im Erfolgsfall werden die Titel sämtlicher derzeit besetzter Besitztümer konfisziert.;;A §Y$CLAIMANT$§! se le ha concedido el derecho de invadir el §Y$TITLE$§!. Si triunfa se apoderará de los títulos de todas las posesiones actualmente ocupadas.;;;;;;;;;x
excommunicated_ruler_desc;§Y$TARGET$§£¡ÒÑ±»¿ª³ı½Ì¼®£¬ÕâÊÇ¸öºÜÄÑµÃµÄÕ½ÕùÀíÓÉ£¡;L'excommunication de §Y$TARGET$§! a été décidée, un motif de guerre légitime s'il en est !;§Y$TARGET$§! wurde exkommuniziert - einen besseren Kriegsgrund hat es noch nie gegeben!;;¡§Y$TARGET$§! ha sido excomulgado, una causa justa para la guerra si alguna vez hubo una!;;;;;;;;;x
bid_for_independence_desc;§Y$CLAIMANT$§£¡¿ÉÒÔÊÔÍ¼´Ó§Y$TARGET$§£¡µÄÍ¨ÖªÏÂ¶ÀÁ¢;§Y$CLAIMANT$§! peut tenter de déclarer son indépendance vis-à-vis de : §Y$TARGET$§!;§Y$CLAIMANT$§! kann versuchen, von §Y$TARGET$§! die Unabhängigkeit zu erlangen;;§Y$CLAIMANT$§! puede intentar declarar la independencia de §Y$TARGET$§!;;;;;;;;;x
overthrow_ruler_desc;§Y$TARGET$§£¡Î´ÄÜ³É¹¦¾Ğ½û§Y$CLAIMANT$§£¡£¬Òı·¢ÁËÒ»³¡Îä×°³åÍ»;§Y$TARGET$§! a essayé en vain d'emprisonner §Y$CLAIMANT$§!, ce qui a déclenché un conflit armé.;§Y$TARGET$§! ist mit dem Versuch gescheitert, §Y$CLAIMANT$§! einzukerkern, was zu einem bewaffneten Konflikt geführt hat.;;§Y$TARGET$§! ha fracasado en su intento de apresar a §Y$CLAIMANT$§!, lo cual ha desembocado en conflicto armado;;;;;;;;;x
dejure_county_claim_desc;Õâ¸ö§Y$TITLE$§£¡ÊÇ§Y$CLAIMANT$§£¡µÄ·¨Àí·â³¼£¬ÓĞ×ã¹»ÀíÓÉ·¢¶¯Õ½Õù¡£;Le §Y$TITLE$§! est, de jure, un territoire vassal de §Y$CLAIMANT$§!, ce qui constitue un motif de guerre suffisant.;§Y$TITLE$§! Ist ein de jure-Vasall von §Y$CLAIMANT$§! - Grund genug für einen Krieg.;;El §Y$TITLE$§! es, de iure, vasallo de §Y$CLAIMANT$§!, lo cual es motivo suficiente de guerra.;;;;;;;;;x
;#dejure_barony_claim_desc;The§Y$TITLE$§£¡is£¬dejure£¬avassalof§Y$CLAIMANT$'s§£¡£¬whichiscauseenoughforwar¡£;;§Y$TITLE$§! Ist ein de jure-Vasall von §Y$CLAIMANT$§! - Grund genug f¨¹r einen Krieg.;;El §Y$TITLE$§! es, de iure, vasallo de §Y$CLAIMANT$§!, lo cual es motivo suficiente de guerra.;;;;;;;;;x;
change_seniority_succession_law_desc;§Y$CLAIMANT$§£¡¿ÉÒÔ·¢¶¯Õ½ÕùÒÔ½«§Y$TITLE$§£¡µÄ¼Ì³Ğ·¨¸ÄÎªÄê³¤Õß¼Ì³Ğ£¡;§Y$CLAIMANT$§! peut déclarer la guerre pour imposer une loi de succession basée sur l'ancienneté en §Y$TITLE$§!;§Y$CLAIMANT$§! kann einen Krieg erklären, um das Nachfolgerecht für den Titel §Y$TITLE$§! auf Alter zu ändern.;;¡§Y$CLAIMANT$§! puede declarar la guerra para basar la ley de sucesión del §Y$TITLE$§! en la antigüedad!;;;;;;;;;x
