;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
augustus;°Â¹ÅË¹¶¼;Augustus;Augustus;;Augustus;;;;;;;;;x
EVTDESCLoR.846;[From.GetFirstName]£¬Äã²»ÖªĞß³ÜµÄÅ®¶ù	¿´ÆğÀ´ÒÑ¾­·è¿ñµÄ°®ÉÏ±±Å·ÎÀ¶ÓµÄÒ»ÃûÄêÇá¶ÓÔ±£¬¶øÇÒÄÇÄĞÈËÒ²°®Ëı.ËıÏòÄãÇëÇóÄÜ¹»ºÍÄÇÄĞÈË½á»é.ËûºÜÏÔÈ»±»ÈÏÎªÊÇÔÚº®Àä±±·½µÄÒ»ÃûĞ¡¹ó×å£¬µ«¼¸ºõ²»»áÊÇÒ»Ö§"Ç±Á¦¹É"¡£;[From.GetFirstName]	votre fille effrontée	semble être tombée follement amoureuse de l'un de vos gardes du corps varègues	et ce sentiment est réciproque. Elle vous a demand?la permission d'épouser cet homme. Il semble qu'il appartient ?une famille de petite noblesse dans le Nord glac? mais il peut difficilement être considér?comme bon parti pour votre famille.;[From.GetFirstName]	Eure unverschämte Tochter	scheint sich bis über beide Ohren in einen Eurer Waräger-Leibwächter verliebt zu haben und die Gefühle beruhen auf Gegenseitigkeit. Sie hat Euch um Erlaubnis gebeten	diesen Mann heiraten zu dürfen. Anschein;;[From.GetFirstName]	tu insolente hija	parece haberse enamorado locamente de uno de tus guardaespaldas varegas	y el sentimiento es mutuo. Ella te ha pedido permiso para casarse con él. Según parece	él pertenece a alguna nobleza menor del helado Norte	pero difícilmente puede decirse que es "de buen linaje".;;;;;;;;;x
EVTDESCLoR.851;[From.GetTitledFirstName]ÓĞÏûÏ¢Ëµ×òÌì¼¸Ãû±±Å·ÎÀ¶Ó³ÉÔ±É±ÆøÌÚÌÚµÄ´³½øËûÔÚ¾ıÊ¿Ì¹¶¡±¤µÄ×¤Ëù.ËûÃÇºÈµÄõ¤ôú´ó×í£¬·Å»ğÉÕÁËÒ»¼äÂÃµê£¬É±ÁËÈı¸öÊØÎÀ£¬¿½´òÎåÃû±¾µØÉÌÈËºÍÁ½ÃûÄÁÊ¦¡£ÈËÃÇÕıÔÚ¿ŞËß×ÅÑ°ÇóÕıÒå¡£;[From.GetTitledFirstName] vous informe que plusieurs membres de la garde varègue ont enfreint les règlements hier dans leur quartier de Constantinople. En état d'ébriét? les Nordiques ont mis le feu ?une auberge	ont tu?trois gardes et molestèrent violemment cinq commerçants et deux prêtres. Les gens réclament que justice soit faite.;[From.GetTitledFirstName] meldet	dass einige Mitglieder der Warägerwache gestern in ihrem Quartier in Konstantinopel Amok gelaufen sind. In ihrem betrunkenen Zustand haben die Wikinger Feuer im Gasthaus gelegt	drei Wachen getötet	sowie fünf ansässige K;;[From.GetTitledFirstName] manda decir que varios miembros de la Guardia varega han hecho estragos ayer en su barrio de Constantinopla. En su delirio alcohólico	los nórdicos  prendieron fuego a una posada	mataron tres guardias y abusaron físicamente de cinco comerciantes locales y dos sacerdotes. El pueblo clama justicia.;;;;;;;;;x
EVTDESCLoR.860;ÄãÔÚ¾ıÊ¿Ì¹¶¡±¤µÄ´ó»Ê¹¬ÖĞÏíÊÜÒ»¶Ù³ÙÀ´µÄÍíÑç£¬ÌôÑ¡ÁËÒ»Ğ©ĞÂ´ÓµØ·½ÉÏ¹±À´µÄ¼ÑÄğ£¬´ËÊ±´ÓÔ¶·½´«À´Ò»Éù±¬Õ¨.Ëæºó¶øÀ´µÄ³å»÷²¨ÕğËéÁË´°»§£¬µõµÆÒ²¿ªÊ¼Ò¡°Ú.Äã¾ªãµµÄ·¢ÏÖ´ÓÎİ¶¥ÕğÂäµÄ»Ò³¾ÏñĞ¡ÏªÒ»ÑùÁ÷ÏÂÀ´£¬ÓĞĞ©½øµ½ÁËÄãµÄ¾Æ±­Àï¡£\n\nÄã¼±Ã¦ÅÜµ½ÑôÌ¨ÉÏ¸©î«È«³Ç£¬·¢ÏÖÂëÍ·ÅÔµÄÒ»×ù²Ö¿âÕıÔÚĞÜĞÜÈ¼ÉÕ.¸½½ü½ğ½ÇÍåµÄº£Ë®Ò²ÉÁÒ«×Å»ğÑæ£¬»ğÔÖÒÑ¾­ÂûÑÓµ½·±Ã¦Ë®µÀ¿ÚÉÏµÄ¼¸ËÒ´¬Ö»¡£¾ÍÔÚ´¬ÉÏµÄË®ÊÖÆú´¬µÄ¹ı³ÌÖĞ£¬¸ÛÇø±»ÕıÔÚÈ¼ÉÕµÄ²Ö¿âÖĞ·¢³öÒ»ÏµÁĞ½ÏĞ¡µÄ±¬Õ¨Õğ¶¯ÁË¡£;Vous dégustez un dîner tardif au Grand Palais de Constantinople	goûtant ?de nouveaux vins apportés des provinces	quand vous entendez une explosion au loin. Les fenêtres éclatent et le lustre commence ?osciller	tandis que l'onde de choc frappe quelques secondes plus tard. Des filets de débris tombent du plafond	et ?votre grand désarroi certaines d'entre elles tombent dans votre vin. \n\nVous vous précipitez sur un balcon avec vue sur la ville et voyez un incendie intense ravager l'un des entrepôts des quais. Les citernes proches de la Corne d'Or sont également en flammes	et le feu s'est déj?propag??plusieurs navires ?l'entrée de la rade. Alors que les équipages sont en train de les abandonner	la zone portuaire est secouée par une vague de petites explosions provenant de l'entrepôt enflamm?;Ihr genießt ein spätes Abendessen im Großen Palast in Konstantinopel und testet ein paar neue Weine	die aus den Provinzen hergebracht wurden	als das Geräusch einer entfernten Explosion zu hören ist. Fenster zerspringen und die Kronleuchter an der Decke ;;Estás disfrutando de una tardía cena en el Gran Palacio de Constantinopla	catando varios nuevos vinos traídos de las provincias	cuando se oye una explosión en la lejanía. Las ventanas se hacen añicos y el candelabro empieza a balancearse cuando la onda expansiva golpea el Gran Palacio un segundo después. Regueros de polvo caen desde el techo y	para tu consternación	parte de él se posa en tu vaso de vino. \n\nTe apresuras a salir a un balcón con vistas a la ciudad y ves un intenso fuego quemando en un almacén del muelle. Las aguas que rodean el Cuerno de Oro también están ardiendo	y el fuego ya se ha propagado a varios barcos de la concurrida ensenada. Mientras las tripulaciones abandonan los barcos	la zona del puerto queda sacudida por una ráfaga de pequeñas explosiones que provienen del almacén en llamas.;;;;;;;;;x
EVTDESCLoR.861;´ÎÈÕ£¬²Ö¿âµÄ»ğ½¥½¥Ï¨ÃğÁË.ÄãºÍÄãµÄÎÀ±øÃÇÒ»ÆğÔÚ·ÏĞæÖĞËÑÑ°ÏßË÷.Äã´ÓÄãµÄÄ»ÁÅÄÇµÃÖªÄÇ¼ş²Ö¿âÖ÷Òª´¢´æ×ÅÒºÌ¬»ğ£¬»»¾ä»°Ëµ¾ÍÊÇÍâ¹úÈËËù³ÆµÄ"Ï£À°»ğ".ÕâÖÖÈ¼ÉÕ»ºÂıµÄÒºÌåÄÜ¹»½«Ë®¶¼ÄÜÈ¼ÉÕÆğÀ´£¬²»Ö¹Ò»´ÎµØÔÚÎ§¹¥ÖĞ±£ÎÀÁË¾ıÊ¿Ì¹¶¡±¤µÄ°²È«¡£\n\nÄã×îÎªµ£ĞÄµÄ²¢²»ÊÇ²Ö¿âºÍ¸ÛÇøµÄËğÊ§.ÒºÌ¬»ğµÄÅä·½ºÍÔÚ²Ö¿âÖĞ¹¤×÷µÄÁ¶½ğÊ¦¶¼±»´ó»ğÍÌÊÉÁËÔü¶¼Ã»Ê£ÏÂ£¬×Ô´Ó7ÊÀ¼ÍÒÔÀ´¶¼Ò»Ö±×÷Îª°İÕ¼Í¥¹ú¼Ò»úÃÜÑÏÃÜÊØ»¤.Ã»ÓĞÁ¶½ğÊ¦»òÕßÅä·½£¬ÄãµÄÒºÌ¬»ğµÄÀ´Ô´±»ÇĞ¶ÏÁË¡£;Le jour suivant	après que le feu ait fini par se consumer	vous inspectez les ruines de l'entrepôt avec votre garde du corps. Vous apprenez de vos conseillers que cette bâtisse abritait la principale réserve de feu liquide ou	communément nomm??l'étranger 'feu grégeois'	comme il est communément appel?en dehors de l'Empire. Ce liquide ?combustion lente peut même brûler sur l'eau et rien ne l'éteins. Cette arme a sauv?maintes fois Constantinople au cours des nombreux siège. \n\nLes dommages causés ?l'entrepôt et ?la zone portuaire sont cependant le cadet de vos soucis. Il ne reste plus aucune trace de la formule du liquide	un secret d'État byzantin bien gard?depuis le VIIe siècle	car les alchimistes qui travaillaient dans l'entrepôt ont disparu. Sans eux	ou la formule	votre approvisionnement en feu liquide a cess?;Am nächsten Tag	nachdem die Feuer endlich niedergebrannt waren	inspiziert Ihr	in Begleitung Eurer Leibwächter	die Ruinen der Lagerhäuser. Ihr erfahrt von Euren Beratern	dass sich in diesem Gebäude der Hauptanteil des flüssigen Feuers	oder "Griechen ;;Al día siguiente	después de que el fuego fuera finalmente apagado	inspeccionas las ruinas del almacén con tu guardia personal. Tus asesores te explican que este almacén albergaba el principal arsenal de fuego líquido	o "Fuego Griego"	tal y como es conocido más all?del  Imperio. Este líquido de combustión lenta y que puede mantener el agua en llamas	se ha entregado de forma segura a Constantinopla durante más de un asedio. \n\nSin embargo	el daño causado al almacén y a la zona del puerto es la menor de tus preocupaciones. No queda rastro alguno de la fórmula	una fórmula celosamente guardada como secreto de estado bizantino desde el siglo VII	ni de los alquimistas que estaban trabajando en el almacén. Sin ellos y sin la fórmula	tu suministro de fuego líquido se ha cortado.;;;;;;;;;x
EVTDESCLoR.862;ÓĞ±¨¸æ³ÆÔÚºÚº£º£Óò·¢ÏÖÁËÒ»Ö§Ä°ÉúµÄº£µÁ½¢¶Ó.Èç¹ûÄ¿»÷ÕßÊÇ¿ÉĞÅµÄ»°£¬º£µÁÃÇÉÕ»ÙÁËÄÇĞ©²»¿ÏÇü·şÓÚ´ÓËûÃÇ´¬Ê×Åç·¢³ö"º£»ğ"µÄÒ»ÇĞ.ÕâĞ©º£µÁÊÇ²»ÊÇ²»Öª´ÓÄÄÀ´µÃµ½ÁËÒºÌ¬»ğµÄÅä·½\n\nÈç¹ûÕâÑùÖÂÃüµÄÎäÆ÷ÔÚµÛ¹úµÄµĞÈËÖ®ÖĞ¹ã·ºÁ÷´«£¬ÎÒÃÇ½«Ê§È¥¾ö¶¨ĞÔµÄÓÅÊÆ£¡´ó¹«¼Æ»®ÏòºÚº£ÅÉÇ²Ò»Ö§Ğ¡ĞÍÌØÇ²½¢¶ÓËÑ²¶ÄÇĞ©Ç¿µÁ.È»¶øÄãµÄ¼äµı×Ü¹ÜÒ²ÌáÒéÏòÈ«ºÚº£µÄÖ÷Òª²´´¬µãÅÉÇ²¼äµı£¬Ö±µ½ËûÃÇÄÜ¹»»ì½øº£µÁÈ¦×Ó½ÒÂ¶ËûÃÇµÄÃØÃÜ¡£;D'étranges rumeurs se propagent ?propos d'une flotte de pirates dans la mer Noire. Si on en croit les témoins	les pirates brûlent ceux qui ne veulent pas se rendre	faisant jaillir un «feu de mer?des proues de leurs navires. Est-il possible que ces pirates disposent de la formule du feu liquide? \n\nSi cette arme vitale se répand chez les ennemis de l'Empire	nous allons perdre un avantage décisif? Le Doux Megas a élabor?un plan pour envoyer une petite force navale en mer Noire afin de rechercher et capturer ces brigands. Votre maître-espion a propos?un plan alternatif	cependant. Des espions seront placés dans tous les grands ports de la mer Noire jusqu'?ce qu'ils parviennent ?infiltrer les pirates et découvrir leur repaire secret.;Seltsame Meldungen berichten von einer Piratenflotte im Schwarzen Meer. Falls man den Zeugen Glauben schenken kann	verbrennen die Piraten alle diejenigen	die nicht aufgeben	mit einem "Meeresfeuer"	das aus dem Bug ihrer Galeeren speit. Ist es möglich	;;Extraños informes han surgido sobre una flota pirata en el Mar Negro. Si los testigos están en lo cierto	los piratas queman a aquellos que no se rinden con un "fuego de mar" arrojado desde las proas de sus galeras. ¿Pueden haber obtenido de alguna manera esos piratas	la fórmula del fuego líquido?\n\n¡Si esta estratégica arma es usada de forma generalizada por los enemigos del Imperio	perderemos una ventaja decisiva! Megas Doux ha trazado un plan para enviar una pequeña fuerza naval al Mar Negro	cuya misión es buscar y capturar esos piratas.Sin embargo el jefe de tus espías te propone un plan alternativo. Situar espías en cada uno de los puertos principales alrededor de todo el Mar Negro para tratar de infiltrarse en la banda de piratas y descubrir su guarida secreta.;;;;;;;;;x
EVTDESCLoR.863;´ÓºÚº£´«À´µÄÏûÏ¢£¡ÄãÅÉÈ¥µÄÌØÇ²½¢¶Ó³É¹¦µÄ±ÆÆÈº£µÁÃÇ½»Õ½.Ò»³¡Î»ÓÚ¿ËÀïÃ×ÑÇ¸½½üµÄ¼èÄÑÕ½¶·ÖĞ£¬ÄãµÄË®ÊÖÃÇÉè·¨µÇÉÏÁËÒ»Ö»º£µÁ´¬²¢·ıÂ²ÁËËü.ËäÈ»ÔÚÍ¾ÖĞÒºÌ¬»ğ´İ»ÙÁËÌØÇ²¶ÓµÄ¼¸ËÒ´¬£¬µ«ÊÇËûÃÇÓ®À´µÄÕ½ÀûÆ·ÒÑ¾­Í£¿¿ÔÚ¾ıÊ¿Ì¹¶¡±¤¸ÛÇøµÄÂëÍ·ÉÏ¡£\n\nÔÚº£µÁ·ıÂ²ÖĞÓĞ¸öÄêÇáÅ®ĞÔ½ĞµÂË¿±ÌÄÈ.Õâ¸öºüÀê¾«ºÜÏÔÈ»ÊÇÄÇËÒ´¬µÄ´¬³¤£¬ËıÉù³ÆÊÇº£µÁÍõ¡ª¡ª»ùÀï¶ûÂåË¹µÄÇ×ÉúÅ®¶ù.Èç¹ûÕâÊÇÕæµÄ£¬ÄÇÃ´ÄãµÃµ½ÁË¼ÛÖµËıÍ¬µÈÌåÖØ»Æ½ğµÄÈËÖÊ¡­¡­;Des nouvelles sont arrivées de la mer Noire? Le groupe naval que vous y avez envoy?a réussi ?contraindre la flotte des pirates au combat. Après une bataille acharnée près de la Crimée	vos marins ont abord?et captur?avec succès un des navires-pirates. Ils ont perdu plusieurs navires brûlés par le feu liquide dans cette tentative	mais la prise est désormais en suret?dans le port de Constantinople.\n\nParmi les pirates capturés se trouve une jeune femme nommée Despina. Cette renarde était apparemment le capitaine du navire	et elle prétend être la fille du Roi des Pirates lui-même	un homme du nom de Kirillos. Si cela est vrai	vous auriez un otage valant son pesant d'or...;Neuigkeiten vom Schwarzen Meer sind eingetroffen! Das von Euch entsendete Einsatzkommando war bei seinem Versuch erfolgreich	einen Kampf mit der Piratenflotte zu erzwingen. In einer hart umkämpften Schlacht in der Nähe der Krim ist es Euren Matrosen gelu;;¡Han llegado noticias del Mar Negro! La fuerza naval que enviaste ha conseguido su propósito de forzar un enfrentamiento con la flota pirata. En una terrible batalla cerca de la península de Crimea	tus marineros consiguieron abordar y capturar una de las galeras piratas. Perdieron varios barcos bajo el fuego líquido	pero la recompensa ya est?atracando el puerto de Constantinopla. \n\nEntre los piratas capturados	hay una joven llamada Despina. Esta zorra parecía ser la capitana de la galera y declara ser la hija del rey de los piratas	un hombre llamado Kyrillos. Si es eso cierto	puedes haber conseguido una rehén que vale su peso en oro...;;;;;;;;;x
EVTDESCLoR.864;´ÓºÚº£´«À´µÄÏûÏ¢£¡ÄãÅÉÈ¥µÄÌØÇ²½¢¶Ó³É¹¦µÄ±ÆÆÈº£µÁÃÇ½»Õ½.Ò»³¡Î»ÓÚ¿ËÀïÃ×ÑÇ¸½½üµÄ¼èÄÑÕ½¶·ÖĞ£¬ÄãµÄË®ÊÖÃÇÉè·¨µÇÉÏÁËÒ»Ö»º£µÁ´¬²¢·ıÂ²ÁËËü.ËäÈ»ÔÚÍ¾ÖĞÒºÌ¬»ğ´İ»ÙÁËÌØÇ²¶ÓµÄ¼¸ËÒ´¬£¬µ«ÊÇËûÃÇÓ®À´µÄÕ½ÀûÆ·ÒÑ¾­Í£¿¿ÔÚ¾ıÊ¿Ì¹¶¡±¤¸ÛÇøµÄÂëÍ·ÉÏ¡£\n\nÔÚº£µÁ·ıÂ²ÖĞÓĞ¸öÅ®ÈË½Ğ°£Â×Äİ.ÄãµÄÊÖÏÂ¸æËßÄãÕâ³óÀÏÌ«ÆÅÏàµ±ÓĞÆøÖÊ£¬²¢ÇÒËıÉù³ÆÊÇº£µÁÍõ¡ª¡ª»ùÀï¶ûÂåË¹µÄÆŞ×Ó.Èç¹ûÕâÊÇÕæµÄ£¬ÄÇÃ´ÄãµÃµ½ÁË¼ÛÖµËıÍ¬µÈÌåÖØ»Æ½ğµÄÈËÖÊ¡­¡­;Des nouvelles sont arrivées de la mer Noire? Le groupe naval que vous y avez envoy?a réussi ?contraindre la flotte des pirates au combat. Après une bataille acharnée près de la Crimée	vos marins ont abord?et captur?avec succès un des navires-pirates. Ils ont perdu plusieurs navires brûlés par le feu liquide dans cette tentative	mais la prise est désormais ?quai dans le port de Constantinople.\n\nParmi les pirates capturés se trouve une femme nommée Eleni. Vos hommes vous informent que cette vieille sorcière en a tout ?fait le tempérament	et qu'elle prétend être l'épouse du Roi des Pirates lui-même	un homme du nom de Kyrillos. Si cela est vrai	vous auriez un otage valant son pesant d'or ...;Neuigkeiten vom Schwarzen Meer sind eingetroffen! Das von Euch entsendete Einsatzkommando war bei seinem Versuch erfolgreich	einen Kampf mit der Piratenflotte zu erzwingen. In einer hart umkämpften Schlacht in der Nähe der Krim ist es Euren Matrosen gelu;;Han llegado noticias del Mar Negro! La fuerza naval que enviaste ha conseguido su propósito de forzar un enfrentamiento con la flota pirata. En una terrible batalla cerca de la península de Crimea	tus marineros consiguieron abordar y capturar una de las galeras piratas. Perdieron varios barcos bajo el fuego líquido	pero la recompensa ya est?atracando el puerto de Constantinopla. \n\nEntre los piratas capturados	hay unamujer llamada Eleni. Tus hombres te dicen que esta vieja bruja tiene bastante carácter y declara ser la esposa del rey de los piratas	un hombre llamado Kyrillos. Si es eso cierto	puedes haber conseguido una rehén que vale su peso en oro...;;;;;;;;;x
EVTDESCLoR.865;´ÓºÚº£´«À´µÄÏûÏ¢£¡ÄãÅÉÈ¥µÄÌØÇ²½¢¶Ó±»º£µÁÃÇ»÷°ÜÁË£¡Ò»³¡Î»ÓÚ¿ËÀïÃ×ÑÇ¸½½üµÄ¼èÄÑÕ½¶·ÖĞ£¬ÄãµÄË®ÊÖÃÇÔâµ½ÁËº£µÁµÄ·ü»÷£¬´¬Ö»Ò²»ÙÓÚÒºÌ¬»ğ¡£Ò»ËÒÆÆÀÃµÄ´¬¹ÂÉíÌÓÀëÄ¿Ç°ÕıÔÚÉè·¨·µ»Ø¾ıÊ¿Ì¹¶¡±¤¡£\n\n±ÈÒÔÇ°¸üÃ÷°×µÄÊÇ£¬ÕâÇ¿ÓĞÁ¦µÄÎäÆ÷¾ö²»ÄÜÔÊĞíÂäÔÚÒ°ÂùÈËºÍ×ï·¸µÄÊÖÖĞ.¸Ã×öµãÊ²Ã´ÁË£¡;Des nouvelles sont arrivées de la mer Noire? Le groupe naval que vous y avez envoy?a ét?défait face ?la flotte pirate? Au cours d'une lutte acharnée près de la Crimée	les pirates ont tendu une embuscade ?vos marins et ont enflamm?leurs navires avec le feu liquide. Un seul navire s'est échapp?et a réussi tout ?l'heure ?mouiller dans le port de Constantinople.\n\nIl est maintenant clair que jamais plus ne pourra être permis que cette arme puissante demeure aux mains des sauvages et des criminels. Quelque chose doit être fait!;Neuigkeiten vom Schwarzen Meer sind eingetroffen! Das von Euch entsendete Einsatzkommando hat durch die Hand der Piratenflotte eine Niederlage einstecken müssen! In einer hart umkämpften Schlacht in der Nähe der Krim griffen die Piraten Eure Matrosen aus ;;¡Han llegado noticias del Mar Negro! La fuerza naval que enviaste ha conseguido su propósito de forzar un enfrentamiento con la flota pirata. En una terrible batalla cerca de la península de Crimea	los piratas tendieron una emboscada a tus marineros y prendieron fuego a sus navíos con el fuego líquido. Un solo barco logr?escapar y en este momento trata de llegar a duras penas al puerto de Constantinopla. \n\nMás que nunca	ahora est?claro que este potente arma no puede estar en manos de salvajes y criminales. ¡Hay que hacer algo!;;;;;;;;;x
EVTDESCLoR.866;´ÓºÚº£´«À´µÄÏûÏ¢£¡ÄãµÄÒ»Ãû¼äµı³É¹¦µÄ»ìÈëÁËº£µÁÈ¦×Ó£¬ÔÚ¹ıÈ¥µÄ¼¸¸öÔÂÀïÒ»Ö±ÊÇº£µÁ´¬ÉÏµÄ»®½°ÊÖ.ÓĞ¹ØËûÃÇ²»¿ÉË¼ÒéµÄ"º£»ğ"À´Ô´µÄĞÅÏ¢ºÜÏÔÈ»Ö»ÓĞÍ·Ä¿ÃÇÖªµÀ£¬µ«Ã»ÄÜ´òÌıµ½Í·Ä¿ÃÇµÄ²ØÉí´¦¡£\n\nµ«ÊÇ»¹ÓĞ¸öºÃÏûÏ¢.ÄÇÃû¼äµıÌÓÀëº£µÁ½¢¶ÓµÄÊ±ºò»¹´ø³öÁËÇô·¸£ºÒ»Ãû½ĞµÂË¿±ÌÄÈµÄÄêÇáÅ®ĞÔ.Õâ¸öºüÀê¾«ºÜÏÔÈ»ÊÇËû¹¤×÷µÄÄÇËÒ´¬µÄ´¬³¤£¬ËıÉù³ÆÊÇº£µÁÍõ¡ª¡ª»ùÀï¶ûÂåË¹µÄÇ×ÉúÅ®¶ù.Èç¹ûÕâÊÇÕæµÄ£¬ÄÇÃ´ÄãµÃµ½ÁË¼ÛÖµËıÍ¬µÈÌåÖØ»Æ½ğµÄÈËÖÊ¡­¡­;Des nouvelles sont arrivées de la mer Noire? Un de vos espions a infiltr?avec succès la flotte pirate et a pass?le dernier mois comme rameur sur l'une de leurs navires. L'information ?propos de l'origine de ce miraculeux «feu de mer?semble restreinte aux officiers supérieurs	et il n'est jamais parvenu ?connaître l'emplacement de leur repaire.\n\nIl y a de bonnes nouvelles	cependant. Il a ramen?un prisonnier avec lui quand il s'est échapp?de cette flotte? une jeune femme nommée Despina. Cette renarde était apparemment le capitaine du navire qu'il a captur? et elle prétend être la fille du Roi des Pirates lui-même	un homme du nom de Kiyrillos. Si cela est vrai	vous auriez un otage valant son pesant d'or ...;Neuigkeiten vom Schwarzen Meer sind eingetroffen! Einer Eurer Spione hat erfolgreich die Piratenflotte infiltriert und den letzten Monat als Ruderer auf einer ihrer Galeeren verbracht. Informationen über die Herkunft des mysteriösen "Meeresfeuers" sind an;;¡Han llegado noticias del Mar Negro! Uno de tus espías ha conseguido infiltrarse en la flota pirata	y ha estado todo el mes pasado como remero en una de sus galeras. La información sobre los orígenes de su milagroso "fuego de mar" est?aparentemente restringida a sus oficiales de rango	y no ha conseguido aprender la localización de su escondite. \n\nAún as? son buenas noticias	cuando escap?se trajo consigo a una prisionera: una joven llamada Despina. Esta zorra parecía ser la capitana de la galera donde él estuvo y declara ser la hija del rey de los piratas	un hombre llamado Kyrillos. Si es eso cierto	puedes haber conseguido una rehén que vale su peso en oro...;;;;;;;;;x
EVTDESCLoR.867;´ÓºÚº£´«À´µÄÏûÏ¢£¡ÄãµÄÒ»Ãû¼äµı³É¹¦µÄ»ìÈëÁËº£µÁÈ¦×Ó£¬ÔÚ¹ıÈ¥µÄ¼¸¸öÔÂÀïÒ»Ö±ÊÇº£µÁ´¬ÉÏµÄ»®½°ÊÖ.ÓĞ¹ØËûÃÇ²»¿ÉË¼ÒéµÄ"º£»ğ"À´Ô´µÄĞÅÏ¢ºÜÏÔÈ»Ö»ÓĞÍ·Ä¿ÃÇÖªµÀ£¬µ«Ã»ÄÜ´òÌıµ½Í·Ä¿ÃÇµÄ²ØÉí´¦¡£\n\nµ«ÊÇ»¹ÓĞ¸öºÃÏûÏ¢.ÄÇÃû¼äµıÌÓÀëº£µÁ½¢¶ÓµÄÊ±ºò»¹´ø³öÁËÇô·¸£ºÒ»Ãû½Ğ°£Â×ÄİµÄÅ®ÈË.Ëû¸æËßÄãÕâ³óÀÏÌ«ÆÅÓµÓĞÏàµ±µÄÆøÖÊ£¬²¢ÇÒËıÉù³ÆÊÇº£µÁÍõ¡ª¡ª»ùÀï¶ûÂåË¹µÄÆŞ×Ó.Èç¹ûÕâÊÇÕæµÄ£¬ÄÇÃ´ÄãµÃµ½ÁË¼ÛÖµËıÍ¬µÈÌåÖØ»Æ½ğµÄÈËÖÊ¡­¡­;Des nouvelles sont arrivées de la mer Noire? Un de vos espions a infiltr?avec succès la flotte pirate et a pass?le dernier mois comme rameur sur l'un de leurs navires. L'information ?propos de l'origine de ce miraculeux ''feu de mer'' semble restreinte aux officiers supérieurs	et il n'est jamais parvenu ?connaître l'emplacement de leur repaire.\n\nIl y a de bonnes nouvelles	cependant. Il a ramen?un prisonnier avec lui quand il s'est échapp?de cette flotte? une femme nommée Eleni. Votre espion vous raconte que cette vieille sorcière en a tout ?fait le tempérament	et qu'elle prétend être l'épouse du Roi des Pirates lui-même	un homme du nom de Kyrillos. Si cela est vrai	vous auriez un otage valant son pesant d'or ...;Neuigkeiten vom Schwarzen Meer sind eingetroffen! Einer Eurer Spione hat erfolgreich die Piratenflotte infiltriert und den letzten Monat als Ruderer auf einer ihrer Galeeren verbracht. Informationen über die Herkunft des mysteriösen "Meeresfeuers" sind an;;¡Han llegado noticias del Mar Negro! Uno de tus espías ha conseguido infiltrarse en la flota pirata	y ha estado todo el mes pasado como remero en una de sus galeras. La información sobre los orígenes de su milagroso "fuego de mar" est?aparentemente restringida a sus oficiales de rango	y no ha conseguido aprender la localización de su escondite. \n\nAún as? son buenas noticias cuando escap?se trajo consigo a una prisionera: una mujer llamada Eleni. Tu espía te dice que esta vieja bruja tiene bastante carácter y declara ser la esposa del rey de los piratas	un hombre llamado Kyrillos. Si es eso cierto	puedes haber conseguido una rehén que vale su peso en oro...;;;;;;;;;x
EVTDESCLoR.868;´ÓºÚº£´«À´µÄÏûÏ¢£¡ÄãµÄ¼äµı×Ü¹Ü´øÀ´ÁËÒ»Ö»Âé´ü£¬½ñÌì¸üÔçÊ±ºò²»ÖªµÀË­ËÍÀ´µÄ.Âé´üÖĞµÄ¶«Î÷¶¼µ¹ÔÚÁËÄãÃæÇ°µÄ×ÀÉÏ£ºÊÇÄãÅÉÈ¥»ì½øº£µÁ½¢¶ÓµÄÃ¿¸öÌ½×ÓµÄ±»¸îÏÂµÄÄÔ´ü¡£\n\nÏÔÈ»ºÍÄã´ò½»µÀµÄ²¢²»ÊÇÒ»ÈºÖ»»á´ò´òÉ±É±µÄÈË.ÕâĞ©º£µÁ±íÃ÷ËûÃÇÊÇÕû¸öµÛ¹úµÄÑÏÖØÍşĞ².¸Ã×öµãÊ²Ã´ÁË£¡;Des nouvelles sont arrivées de la mer Noire? Votre maître-espion vous présente un sac qui a ét?livr?plus tôt dans la journée	de façon anonyme. Son contenu est vid?sur la table devant vous? les têtes décapitées de chacun des agents que vous avez envoy?pour infiltrer la flotte pirate \n\nTrès clairement	vous n'avez pas affaire ?une simple bande d'assassins... Ces pirates représentent une menace sérieuse pour la sécurit?de tout l'Empire. Il faut désormais faire quelque chose?;Neuigkeiten vom Schwarzen Meer sind eingetroffen! Euer Meisterspion präsentiert Euch einen Sack	der heute früh von einem anonymen Boten geliefert wurde. Sein Inhalt wird vor Euch auf den Tisch entleert: die abgetrennten Köpfe eines jeden einzelnen Agente;;¡Han llegado noticias del Mar Negro! El jefe de tus espías te da un saco que un mensajero anónimo ha entregado hoy temprano. Su contenido se derrama sobre la mesa: las cabezas cortadas de cada uno de los agentes que enviaste para inflirtarse en la flota pirata. \n\nEs evidente que no estás tratando con una banda de simples asesinos. Estos piratas representan una seria amenaza para la seguridad de todo el Imperio. ¡Hay que hacer algo!;;;;;;;;;x
