;#b_amalfi;Amalfi;;Amalfi;;Amalfi;;;;;;;;;x;
;#CODE;ENGLISH;;GERMAN;;ESPA?OL;;;;;;;;;x;
;#duchy_of_norse_pagan;Jarldom of;;Jarltum von;;Jarldom de;;;;;;;;;x;
;#duchy_of_norse_pagan_reformed;Jarldom of;;Jarltum von;;Jarldom de;;;;;;;;;x;
;#duke_norse_pagan;Jarl;;Jarl;;Jarl;;;;;;;;;x;
;#duke_norse_pagan_reformed;Jarl;;Jarl;;Jarl;;;;;;;;;x;
;#EVTDESC39101;A new Christian military order has been founded by a small group of wealthy knights。The Poor Fellow——Soldiers of Christ and of the Temple of Solomon —— or the Knights Templar for short —— have sworn to protect pilgrims travelling through the Holy Land。[ThePope.GetTitledFirstName] fully endorses the Order	and will allow pious Catholic rulers to call on their aid	though they will only fight against heretics and infidels。;;Ein neuer christlich-milit?rischer Orden wurde von einer kleinen Gruppe reicher Ritter gegründet. Die Arme Ritterschaft Christi und des salomonischen Tempels zu Jerusalem – kurz Tempelritter – haben geschworen	alle Pilger auf ihren Reisen durch das Heilige Land zu schützen. [ThePope.GetTitledFirstName] unterstützt den Orden vollkommen und erlaubt frommen katholischen Herrschern	den Orden zu Hilfe zu rufen. Er k?mpft jedoch nur gegen Ketzer und Ungl?ubige.;;Una nueva orden militar Cristiana ha sido fundada por un peque?o grupo de caballeros ricos. Los Miembros Pobres	Soldados de Cristo y del Templo de Salomón	o los Caballeros Templarios	para abreviar	han jurado proteger a los peregrinos que viajan a través de la Tierra Santa. [ThePope.GetTitledFirstName] respalda plenamente la Orden	y permitirá a los gobernantes Católicos piadosos pedir su ayuda	a pesar de que sólo van a luchar contra los herejes e infieles.;;;;;;;;;x;
;#EVTDESC39102;The Order of Brothers of the German House of Saint Mary in Jerusalem has been formed	sponsored by [ThePope.GetTitledFirstName] and the Holy Roman Emperor。The Teutonic Order	much like the Knights of St。John and the Knights Templar	primarily protect and care for pilgrims to the Holy Land	but will serve any good Catholic ruler willing to pay for their upkeep。Being a religious order	they will only fight against heretics and infidels。;;Der Orden der Brüder vom deutschen Haus Sankt Mariens in Jerusalem wurde mit der Unterstützung von [ThePope.GetTitledFirstName] und des Heiligen R?mischen Kaisers gegründet. Der Teutonische Orden beschützt	?hnlich wie die Ritter von St. John und den Tempelrittern	die Pilger zum Heiligen Land	wird aber jedem guten	katholischen Herrscher dienen der bereit ist	ihren Unterhalt zu zahlen. Als religi?ser Orden k?mpfen sie nur gegen Ketzer und Ungl?ubige.;;La Orden de los Hermanos de la Casa Alemana de Santa María en Jerusalén se ha formado	patrocinada por [ThePope.GetTitledFirstName] y el Santo Emperador Romano. La Orden Teutónica	al igual que los Caballeros de San Juan y los Caballeros Templarios	principalmente protegen y cuidan a los peregrinos a Tierra Santa	pero servirán a cualquier buen gobernante Católico dispuesto a pagar por su mantenimiento. Siendo una orden religiosa	sólo lucharán contra los herejes e infieles.;;;;;;;;;x;
;#EVTDESC62920;With our new capital in León	I have decided to rename the kingdom of Asturias to León	thereby clearly declaring my ambitions in the Iberian heartlands……;;Mit unserer neuen Hauptstadt in León habe ich beschlossen	das K?nigreich von Asturien in León umzubennen und hiermit meine Ambitionen im iberischen Kernland zu verkünden…;;Con nuestra nueva capital en León	he decidido cambiar el nombre del reino de Asturias a León	con lo que se declaran claramente mis ambiciones en la zona Ibérica central...;;;;;;;;;x;
;#EVTDESC62921;[From.GetTitledName] has decided to rename [From.GetPossPronoun] kingdom to León after its new capital	signaling an increased political focus on the Iberian heartlands and away from the coastal periphery。;;[From.GetTitledName] hat beschlossen	das [From.GetPossPronoun] K?nigreich nach seiner Hauptstadt zu León umzubennenn	und seinen verst?rkten politischen Fokus auf das iberische Kernland und weg von den Küsten-Randgebieten zu signalisieren.;;[From.GetTitledName] ha decidido cambiar el nombre de [From.GetPossPronoun] reino a León por su nueva capital	lo que indica una mayor atención política en la zona Ibérica central y fuera de la periferia costera.;;;;;;;;;x;
;#EVTNAME62920;The Kingdom of León;;Das K?nigreich von León;;El Reino de León;;;;;;;;;x;
;#EVTNAME62921;The Kingdom of León;;Das K?nigreich von León;;El Reino de León;;;;;;;;;x;
;#EVTTOOLTIP62920;I am crowned King of León;;Ich bin gekr?nter K?nig von León;;Soy coronado Rey de León;;;;;;;;;x;
;#job_marshal_greek;Strategos;;Strategos;;Estratega;;;;;;;;;x;
;#k_seljuk_turks;Seljuk Turks;;Seldschuken;;Turcos Selyúcidas;;;;;;;;;x;
;#LIEGE_PIETY;Piety from temple vassals：+$VALUE$?;;Fr?mmigkeit von Tempelvasallen: +$VALUE$?;;Piedad de los vasallos del templo: +$VALUE$?;;;;;;;;;x;
;#LIEGE_PIETY_BUILDING;Piety to Liege：+$VALUE$?;;Fr?mmigkeit für den Lehnsherrn: +$VALUE$?;;Piedad al Se?or Feudal: +$VALUE$?;;;;;;;;;x;
;#MAKE_CONSORT_INTERACTION_LONG_DESC;Pagan rulers can have up to three concubines in addition to their wife。Concubines are not truly married	but will bear their liege's legitimate children。A woman who is the prisoner of a Pagan ruler can be forced to become his concubine	even if she is already married。;;Heidnische Herrscher k?nnen bis zu drei Konkubinen neben ihrer Frau haben. Konkubinen sind nicht wirklich verheiratet	geb?ren ihrem Lehnsherrn aber legitime Kinder. Eine Frau	die eine Gefangene eines heidnischen Herrschers ist	kann dazu gezwungen werden	seine Konkubine zu werden	selbst wenn sie bereits verheiratet ist.;;Los gobernantes Paganos pueden tener hasta tres concubinas además de su esposa. Las concubinas no están realmente casadas	pero darán hijos legítimos a sus se?ores. Una mujer prisionera de un gobernante Pagano puede ser obligada a convertirse en su concubina	aunque ya esté casada.;;;;;;;;;x;
;#MONTHLY_PIETY_TO_LIEGE;Monthly Piety to Liege：\n;;Monatl. Fr?mmigkeit zum Lehnsherrn:\n;;Piedad Mensual a Se?or Feudal:\n;;;;;;;;;x;
;#norse_pagan_reformed;Norse;;nordisch;;Nórdico;;;;;;;;;x;
;#obj_become_king_desc;[This.GetTitledFirstName] wants to become King of [This.Capital.Kingdom.GetName]。If pagan	it allows [This.GetObjectPronoun] the unlimited use of the Subjugation Casus Belli within the kingdom。;;[This.GetTitledFirstName] m?chte K?nig von [This.Capital.Kingdom.GetName] werden. Bei heidnischer Herrschaft erlaubt dies [This.GetObjectPronoun] die unbegrenzte Verwendung des Kriegsgrunds Unterwerfung in diesem K?nigreich.;; [This.GetTitledFirstName] quiere convertirse en Rey de [This.Capital.Kingdom.GetName]. Si es pagano	permite a [This.GetObjectPronoun] el uso ilimitado de la Casus Belli Subyugación dentro del reino.;;;;;;;;;x;
;#obj_become_king_tip;Is King of [This.Capital.Kingdom.GetName];;Ist K?nig von [This.Capital.Kingdom.GetName];;Es Rey de [This.Capital.Kingdom.GetName];;;;;;;;;x;
;#obj_become_king_title;Become King of [This.Capital.Kingdom.GetName];;Werdet K?nig von [This.Capital.Kingdom.GetName];;Convertirse en Rey de [This.Capital.Kingdom.GetName];;;;;;;;;x;
;#peasant_leader_desc;This character is a jumped up peasant who revolted against his betters。;Ce personnage est un paysan furieux qui se révolte contre ses supérieurs.;Dieser Charakter ist ein aufst?ndiger Bauer	der gegen seine Obrigkeiten rebelliert.;;Este personaje es un campesino que se rebeló contra sus superiores.;;;;;;;;;x;
;#SETTLEMENT_LOOTED_LOG;$SETTLEMENT$? Has been looted by $LOOTER$?;;$SETTLEMENT$? wurde von $LOOTER$? geplündert;;$SETTLEMENT$? Ha sido saqueado por $LOOTER$?;;;;;;;;;x;
;#VASSAL_OPINION_CHANGE;All vassals' opinion of $ABOUT$? changes by $MUCH$;;Die Haltung aller Vasallen von $ABOUT$? ver?ndert sich um $MUCH$;;La opinión de todos los vasallos acerca de $ABOUT$? cambia por $MUCH$;;;;;;;;;x;
;#vassal_sacrifice_decision;Sacrifice [Root.GetTitledFirstName];;Opfert [Root.GetTitledFirstName];;Sacrifica a [Root.GetTitledFirstName];;;;;;;;;x;
action_inquisition;传教;Faire du pros閘ytisme;Bekehren;;Hacer proselitismo;;;;;;;;;x
SongsOfArabiaDLC;阿拉伯之歌;Chansons d'Arabie;Songs of Arabia;;Canciones de Arabia;;;;;;;;;x
SPREAD_FROM_SPYACTION;间谍总管学习科技;Notre ma顃re-espion 閠udie la technologie;Spionagechef Ausbildungs-Technologie;;Jefe Esp韆 estudiando tecnolog韆;;;;;;;;;x
SPREAD_FROM_TRADE;贸易站奖励;Bonus de comptoir commercial ;Handelsposten-Bonus;;Ventaja de Puesto de Comercio;;;;;;;;;x
STARTED_LOOTING_LOG; $RAIDER$? 的袭击者已经到来并洗劫了 $VICTIM$? 的省份 $PROVINCE$?;Des pillards men閟 par $RAIDER$? sont arriv閟 sur les terres du comt?de $PROVINCE$? appartenant ?$VICTIM$?.;Pl黱derer von $RAIDER$? sind zum Pl黱dern und Brandschatzen in $VICTIM$s? Land in $PROVINCE$? aufgetaucht;;Atacantes bajo $RAIDER$? han llegado para saquear en $VICTIM$'s? condado de $PROVINCE$?;;;;;;;;;x
STARTED_LOOTING_NAVAL_LOG;装饰着龙竖像的长船出现在 $PROVINCE$? 海岸	$RAIDER$? 旗下凶猛的野蛮人开始掠夺领地！;On a aper鐄 les dragons de la proue des drakkars au large des c魌es de $PROVINCE$? tandis que des vikings sous les ordres du puissant pa飁n $RAIDER$? commencent ?souiller et piller le comt闋! ;Der Drachenbug von Langschiffen wurde an der K黶te von $PROVINCE$? gesichtet	als Wikinger unter der F黨rung des wilden Heiden  $RAIDER$? begannen	das Land zu pl黱dern.;;Los arcos de drag髇 de drakkars han sido avistados frente a la costa de $PROVINCE$? as?como vikingos bajo el feroz paganismo $RAIDER$? comienzan a saquear el condado!;;;;;;;;;x
STARTED_LOOTING_NAVAL_SETUP;维京海盗出现;Des pillards vikings surgissent;Wikinger-Pl黱derer erscheinen;;Aparecen Invasores Vikingos;;;;;;;;;x
STARTED_LOOTING_SETUP;袭击者出现;Des pillards surgissent;Pl黱derer erscheinen;;Aparecen Invasores;;;;;;;;;x
sunni_DESC;伊斯兰逊尼派是至今为止传播最广的宗教。在伊斯兰教两大派系中逊尼派被认为是正统派	但是逊尼派和什叶派的分裂源头实际上只是政治上的分歧。逊尼派承认第一个哈里发艾布·伯克尔的合法性	而什叶派拒绝承认他的合法性而认为阿里才是合法的哈里发。逊尼派穆斯林严格遵循圣训	即穆罕默德说过的话和做过的事	圣训还构成了逊尼派立法的基础。伊斯兰逊尼派的正式首领是（逊尼派）哈里发。;Le sunnisme est de loin la religion la plus r閜andue. C'est la plus orthodoxe des deux branches de l'islam bien que le schisme sunnisme-chiisme est d'abord d'origine politique. Les sunnites reconnaissent le premier calife	Abu Bakr	alors que les chiites le rejettent en faveur d'Ali. Les musulmans sunnites s'en tiennent strictement ?la Sunna (les dires et les actes de Mahomet) qui est la base de la jurisprudence des sunnites. Le chef officiel de l'islam sunnite est le calife (sunnite).;Der Sunni-Islam ist bei weitem die verbreitetste Form der Religion. Es ist der orthodoxere der beiden Hauptzweige des Islam	aber der Ursprung des Sunni-Shia Schisma war gr鲞tenteils politischer Natur. Die Sunniten akzeptierten den ersten Kaliphen Abu Bakr	wohingegen die Shiiten Ali bevorzugen. Sunnitische Muslime halten sich strikt an die Sunnah - die Spr點he und Taten Mohammeds - wie sie in den Hadithen gesammelt wurden	die die Basis sunnitischer Rechtsprechung bilden. Das offizielle Oberhaupt ist der (Sunnitische) Kaliph.;;El Islam Sunita es por mucho la forma m醩 extendida de la religi髇. Es la m醩 ortodoxa de las dos ramas principales del Islam	pero el origen del cisma entre Sunitas y Chi韙as fue principalmente pol韙ico. Los Sunitas aceptaron al primer Califa	Abu Bakr	mientras que los Chi韙as lo rechazaron	favoreciendo a Al? Los Musulmanes Sunitas se ci馿n estrictamente a la Sunnah (los dichos y hechos de Mahoma) recogidos en los Hadices	que forman la base de la jurisprudencia Sun? El jefe formal del Islam Sun?es el Califa (Sun?.;;;;;;;;;x
SUPPLY_PAGAN_HOME;异教徒的故乡：$VALUE$;Pays pa飁n? $VALUE$;Heidnische Heimat: $VALUE$;;Patria Pagana: $VALUE$;;;;;;;;;x
TAKECONSORTEFFECT;$WHO$? 变成 $SPOUSE$?的妾。\n;$WHO$? devient une concubine de $SPOUSE$?.\n;$WHO$? wird die Konkubine von $SPOUSE$?.\n;;$WHO$? se convierte en concubina de $SPOUSE$?.\n;;;;;;;;;x
TECH_CAVALRY;骑兵;Cavalerie;Kavallerie;;Caballer韆;;;;;;;;;x
TECH_CAVALRY_DESC;给轻骑兵，重骑兵和弓骑兵装备更好的武器和护甲。;De meilleures armes et armures pour les cavaleries l間鑢es et lourdes et pour les archers ?chevaux.;Bessere Waffen und R黶tung f黵 leichte und schwere Kavallerie sowie berittene Bogensch黷zen.;;Mejor armas y armaduras para la caballer韆 Ligera	la caballer韆 Pesada y los arqueros Montados.;;;;;;;;;x
TECH_CONSTRUCTION_DESC;先进的建筑学使建造变得更效率。;De meilleures techniques de construction diminuent le co鹴 des b鈚iments et acc閘鑢ent leur construction.;Bessere Bautechniken machen die Konstruktion billiger und schneller.;;Mejores t閏nicas de construcci髇 hacen la construcci髇 m醩 barata y m醩 r醦ida.;;;;;;;;;x
TECH_CULTURE_FLEX;宽容;Tol閞ance;Toleranz;;Tolerancia;;;;;;;;;x
TECH_CULTURE_FLEX_DESC;海纳百川更易于统治不同的文化和宗教。;L'acceptation d'autrui facilite le r鑗ne sur diff閞entes cultures et religions.;Die Akzeptanz Andersdenkender macht es leichter	黚er verschiedene Kulturen und Religionen zu herrschen.;;La aceptaci髇 de los dem醩 hace m醩 f醕il gobernar sobre diferentes culturas y religiones;;;;;;;;;x
TECH_DEM_INC_BARONS;+$AMOUNT$? 男爵直辖规模;Taille du domaine des barons +$AMOUNT$?;+$AMOUNT$? Herrschaftsgebietsgr鲞e f黵 Barone;;+$AMOUNT$? Tama駉 de dominio para Barones;;;;;;;;;x
TECH_DEM_INC_COUNTS;+$AMOUNT$? 伯爵直辖规模;Taille du domaine des comtes +$AMOUNT$?;+$AMOUNT$? Herrschaftsgebietsgr鲞e f黵 Grafen;;+$AMOUNT$? Tama駉 de dominio para Condes;;;;;;;;;x
TECH_DEM_INC_DUKES;+$AMOUNT$? 公爵直辖规模;Taille du domaine des ducs +$AMOUNT$?;+$AMOUNT$? Herrschaftsgebietsgr鲞e f黵 Herz鰃e;;+$AMOUNT$? Tama駉 de dominio para Duques;;;;;;;;;x
TECH_DEM_INC_EMPERORS;+$AMOUNT$? 皇帝直辖规模;Taille du domaine des empereurs +$AMOUNT$?;+$AMOUNT$? Herrschaftsgiebtsgr鲞e f黵 Kaiser;;+$AMOUNT$? Tama駉 de dominio para Emperadores;;;;;;;;;x
TECH_DEM_INC_KINGS;+$AMOUNT$? 国王直辖规模;Taille du domaine des rois +$AMOUNT$?;+$AMOUNT$? Herrschaftsgebietsgr鲞e f黵 K鰊ige;;+$AMOUNT$? Tama駉 de dominio para Reyes;;;;;;;;;x
TECH_DESC_CAPITAL;在你首都 $PROV$ 的进展;Les progr鑣 dans le comt?de votre capitale	$PROV$;Fortschritte in Eurer Hauptstadt in $PROV$;;Avances en tu Capital provincia de $PROV$;;;;;;;;;x
TECH_DIPLOMACY_VALUE;基础文化科技点数成长;Croissance de base des points de technologie culturelle;Basis-Zuwachs Kultureller Technologiepunkte;;Centro de desarrollo de Tecnolog韆 Cultural Base;;;;;;;;;x
TECH_FROM_ATTRIBUTES;$GROWTH$? / 月由于统治者的属性;$GROWTH$? / mois provenant des comp閠ences du dirigeant;$GROWTH$? / Monat von Reichs-Eigenschaften;;$GROWTH$? / Mes de atributos del Reino;;;;;;;;;x
TECH_HEAVY_INFANTRY;重步兵;Infanterie lourde;Schwere Infanterie;;Infanter韆 Pesada;;;;;;;;;x
TECH_HEAVY_INFANTRY_DESC;给重步兵和长矛兵装备更好的武器和护甲。;De meilleures armes et armures pour l'infanterie lourde et pour les piquiers.;Bessere Waffen und R黶tung f黵 schwere Infanterie und Pikeniere.;;Mejor armas y armaduras para la infanter韆 Pesada y los Piqueros.;;;;;;;;;x
TECH_INVEST;投资在 $TECHNAME$?\n花费：$COST$/$MAX$?;Investir dans $TECHNAME$?\nCo鹴? $COST$/$MAX$?;Investiert in $TECHNAME$?\nKosten: $COST$/$MAX$?;;Invertir en $TECHNAME$?\nCuesta: $COST$/$MAX$?;;;;;;;;;x
TECH_INVEST_DESC;通过花费 $POINTS$? $POINTTYPE$ 你能够提升这项科技到等级 $NEXTLEVEL$?;Pour $POINTS$? $POINTTYPE$	vous pouvez faire passer cette technologie au niveau $NEXTLEVEL$?;Durch die Ausgabe von $POINTS$? $POINTTYPE$ k鰊nt Ihr diese Technologie auf Stufe $NEXTLEVEL$? aufwerten;;Gastando $POINTS$? $POINTTYPE$ puedes incrementar esta tecnolog韆 al nivel $NEXTLEVEL$?;;;;;;;;;x
TECH_LIGHT_INFANTRY;轻步兵;Infanterie l間鑢e;Leichte Infanterie;;Infanter韆 Ligera;;;;;;;;;x
TECH_LIGHT_INFANTRY_DESC;给轻步兵和弓箭手装备更好的武器和护甲。;De meilleures armes et armures pour l'infanterie l間鑢e et pour les archers.;Bessere Waffen und R黶tung f黵 leichte Infanterie und Bogensch黷zen.;;Mejor armas y armaduras para la infanter韆 Ligera y los Arqueros.;;;;;;;;;x
TECH_MAPMODE_BUTTON_DRO;目前世界上的发展深蓝是最低等级的、白色是最高等级。;Le bleu fonc?est le plus bas et le blanc le plus haut niveau de progr鑣 technologique.;Dunkelblau markiert die geringste	wei?die h鯿hste aktuelle Fortschrittsstufe in der Welt.;;Azul oscuro es el m醩 bajo nivel y el blanco es el m醩 alto nivel de avance en el mundo actualmente.;;;;;;;;;x
TECH_MAPMODE_BUTTON_IRO;地图模式：传播对比;Mode carte? propagation relative;Kartenmodus: Relative Verbreitung;;Modo de Mapa: Extensi髇 Relativa;;;;;;;;;x
TECH_MARTIAL_VALUE;基础军事科技点数成长;Croissance de base des points de technologie militaire;Basis-Zuwachs Milit鋜ischer Technologiepunkte;;Centro de desarrollo de Tecnolog韆 Militar Base;;;;;;;;;x
TECH_NAVAL;造船术;Construction navale;Schiffsbau;;Construcci髇 Naval;;;;;;;;;x
TECH_NAVAL_DESC;先进的造船技术允许我们部署更加庞大的舰队。;De meilleures techniques de construction navale nous permettront de r閡nir une plus grosse flotte.;Bessere Schiffsbautechniken erlauben den Bau einer gr鲞eren Flotte.;;Mejores t閏nicas de construcci髇 naval nos permiten tener una flota m醩 grande.;;;;;;;;;x
TECH_POINTS_PER_ATTRIBUTE;科技点每属性点;Points de technologie par point de comp閠ence ;Tech-Punkte pro F鋒igkeits-Punkt;;Puntos Tecnol骻icos por punto de Atributo;;;;;;;;;x
TECH_POINTS_PER_MONTH; 点 / 月; Points / Mois; Punkte / Monat;;Puntos / Mes;;;;;;;;;x
TECH_REMOVE_PAGAN_HOME_ATTRITION;移除异教领地损耗惩罚;Enl鑦e le malus d'attrition en terres pa飁nnes;Entfernt den Zerm黵bungsmalus im heidnischen Heimatland;;Elimina la pena de desgaste de la Patria Pagana;;;;;;;;;x
TECH_STEWARDSHIP_VALUE;基础经济科技点数成长;Croissance de base des points de technologie 閏onomique;Basis-Zuwachs Wirtschaftlicher Technologiepunkte;;Centro de desarrollo de Tecnolog韆 Econ髆ica Base;;;;;;;;;x
TECH_TRADE_PRACTICES;贸易制度;Pratiques commerciales;Handels-Praktiken;;Pr醕ticas Comerciales;;;;;;;;;x
TECH_TRADE_PRACTICES_DESC;优越的贸易制度让共和国和城市加入到贸易中，来赚更多的钱。;De meilleures pratiques commerciales engendrent plus d'argent pour les r閜ubliques ainsi que pour les cit閟 qui participent ?l'閏hange.;Bessere Handels-Praktiken geben Republiken und St鋎ten mehr Geld im Handel.;;Mejores pr醕ticas comerciales conducen a m醩 dinero para las rep鷅licas as?como las ciudades que participan en el comercio.;;;;;;;;;x
TECHPOINT_EFFECT;$DIRECTION$ $VALUE$ $TYPE$。\n;$DIRECTION$ $VALUE$ $TYPE$.\n;$DIRECTION$ $VALUE$ $TYPE$.\n;;$DIRECTION$ $VALUE$ $TYPE$.\n;;;;;;;;;x
temple_baron_female_norse_pagan;迪迦奥;Gydja;Gydja;;Gydja;;;;;;;;;x
temple_baron_female_norse_pagan_reformed;迪迦奥;Gydja;Gydja;;Gydja;;;;;;;;;x
temple_baron_female_pagan_group;女祭司;Pr阾resse;Priesterin;;Sacerdotisa;;;;;;;;;x
temple_baron_norse_pagan;戈迪;Godi;Godi;;Godi;;;;;;;;;x
temple_baron_norse_pagan_reformed;戈迪;Godi;Godi;;Godi;;;;;;;;;x
temple_baron_zoroastrian;荷伯;Ervad;Herbad;;Herbad;;;;;;;;;x
temple_baron_zoroastrian_group;荷伯;Ervad;Herbad;;Herbad;;;;;;;;;x
temple_barony_of_zoroastrian;乌亚哈恩;Vahram de;Vahram von;;Vahram de;;;;;;;;;x
temple_barony_of_zoroastrian_group;乌亚哈恩;Vahram de;Vahram von;;Vahram de;;;;;;;;;x
temple_barony_zoroastrian;瓦朗;Vahram;Vahram;;Vahram;;;;;;;;;x
temple_barony_zoroastrian_group;瓦朗;Vahram;Vahram;;Vahram;;;;;;;;;x
temple_built;建造神庙;Temples construits;Erbaute Tempel;;Templos Construidos;;;;;;;;;x
temple_count_female_norse_pagan;瓦拉;Vala;Wala;;Vala;;;;;;;;;x
temple_count_female_norse_pagan_reformed;瓦拉;Vala;Wala;;Vala;;;;;;;;;x
temple_count_norse_pagan;赛义德;Seidsman;Seidsman;;Seidsman;;;;;;;;;x
temple_count_norse_pagan_reformed;赛义德;Seidsman;Seidsman;;Seidsman;;;;;;;;;x
temple_looted;神庙被洗劫一空;Temples pill閟;Gepl黱derte Tempel;;Templos Saqueados;;;;;;;;;x
tengri_pagan_DESC;腾格里信仰是欧亚大草原上突厥人和蒙古人的游牧部落信奉的宗教。主神是创世神腾格里天神。这一宗教具有鲜明的萨满教和泛灵教特征。;Le tengrisme est la religion des peuples des steppes eurasiennes	en particulier les Turcs et les Mongols nomades. Le dieu en chef est Tengri	le dieu-cr閍teur qui r鑗ne sur les cieux. Le chamanisme et l'animisme sont aussi d'importants aspects de cette religion.;Tengrismus ist die Religion der Steppenv鰈ker von Eurasien	besonders t黵kischer und mongolischer Nomaden. Der Hauptgott ist Tengri	der Sch鰌fer der Welt und Herrscher der Himmel. Schamanismus und Geisterglaube spielen wichtige Rollen in der Religion.;;El Tengrismo es la religi髇 de los pueblos de la estepa de Eurasia	especialmente los Turcos y Mongoles n髆adas. El dios principal es Tengri	el dios creador que gobierna los cielos. El chamanismo y el animismo tambi閚 ocupan un lugar destacado en la religi髇.;;;;;;;;;x
tengri_pagan_reformed;长生天;tengri;tengrisch;;Tengri;;;;;;;;;x
tengri_pagan_reformed_DESC;改革的腾格里信仰有一本用鄂尔浑符文写成的圣书	一套标准化的礼拜仪式和以腾格里大祭司为首领的正规教会结构	首领可以被世俗统治者附庸。;La foi r閒orm閑 tengri poss鑔e un livre sacr?閏rit en alphabet de l'Okhron	une liturgie standardis閑 et une hi閞archie religieuse symbolique avec ?sa t阾e le Grand pr阾re de Tengri	qui peut 阾re vassalis?par des souverains s閏uliers.;Der reformierte Tengriglaube besitzt ein Heiliges Buch geschrieben in Orchonrunen	standardisierte Liturgien und eine formelle Kirchenhierarchie	angef黨rt vom Hohepriester des Tengri	der ein Vasall s鋕ul鋜er Herrscher sein kann.;;La reformada fe Tengri tiene un Libro Sagrado escrito en la escritura r鷑ica Orkhon	una liturgia estandarizada y una jerarqu韆 formal dirigida por el Sumo Sacerdote de Tengri	que puede ser vasallizado por gobernantes seculares.;;;;;;;;;x
THE_GREAT_SECRET;惊天秘密;le Grand Secret;Das Gro遝 Geheimnis;;El Gran Secreto;;;;;;;;;x
TheOldGodsDLC;逝往神灵;Les Anciens Dieux;The Old Gods;;Los Antiguos Dioses;;;;;;;;;x
TIMEUNIT_MONTHS;月;mois;Monate;;meses;;;;;;;;;x
TIMEUNIT_YEARS;年;ann閑s;Jahre;;a駉s;;;;;;;;;x
TITLE_ADJ_REGIMENT;$ADJ$兵团;Compagnie $ADJ$;$ADJ$ Kompanie;;Compa耥a $ADJ$;;;;;;;;;x
title_baghatur;巴特尔;Baghatur;Baghatur;;Baghatur;;;;;;;;;x
title_baghatur_desc;这个称呼意味着英雄或英勇的战士，大致相当于欧洲的骑士身份.通常只授予那些的确在战斗中战功卓著的人。;Cet honneur	qui se traduit par h閞os ou vaillant guerrier	est en quelque sorte l'閝uivalent de la chevalerie europ閑nne. Ce titre n'est habituellement accord?qu'?ceux qui se sont v閞itablement distingu閟 au combat.;Dieser Ehrentitel	der Held oder tapferer Krieger bedeutet	ist ungef鋒r das 膓uivalent zur europ鋓schen Ritterschaft. Er wird normalerweise nur jenen verliehen	die sich in der Schlacht wirklich ausgezeichnet haben.;;Este t韙ulo honor韋ico	que significa h閞oe o guerrero valiente	es el equivalente a la caballer韆 Europea. Por lo general	s髄o se concede a aquellos que realmente se han distinguido en la batalla.;;;;;;;;;x
title_champion;冠军;Champion;Champion;;Campe髇;;;;;;;;;x
title_champion_desc;该称号的所有者被视为王国的冠军.毫无疑问这个头衔很让人向往。;La personne ?qui ce titre est d閏ern?est consid閞閑 comme le champion du royaume. Aucun mortel ne saurait esp閞er titre plus honorable.;Die Person	die diesen Titel erhalten hat	wird als Champion des Reiches angesehen. Es gibt wahrlich keine gr鲞ere Ehre f黵 Sterbliche.;;La persona a la que se le otorga este t韙ulo es considerada como el Campe髇 del Reino. No se puede aspirar a un honor mayor para los hombres mortales.;;;;;;;;;x
title_cherbi;阇里必;Cherbi;Cherbi;;Cherbi;;;;;;;;;x
title_cherbi_desc;阇里必是怯薛的首领，蒙古帝国的皇家卫士.他们负责包围重要的贵族们，他们的指挥官地位很高。;Le cherbi est le commandant des Kheshig	la garde imp閞iale de l'empire mongol. Ils sont en charge de la protection de la plus haute noblesse de l'empire	et l'opportunit?de diriger cette garde est l'un des plus hauts honneurs.;Der Cherbi ist der Anf黨rer des Kheshig	der Garde des mongolischen Reiches. Die Garde besch黷zt die wichtigsten Adelsgeschlechter des Reiches und die Position ihres Kommandanten ist sehr prestigetr鋍htig.;;El Cherbi es el l韉er de la Kheshig	la guardia imperial del Imperio Mongol. Ellos se encargan de la protecci髇 de los nobles m醩 importantes del imperio	y el puesto como su comandante es muy prestigioso.;;;;;;;;;x
title_court_skald;宫廷诗人;Scalde de la Cour;Hofskalde;;Skald de la Corte;;;;;;;;;x
title_court_skald_desc;诗歌是一项备受尊重的艺术，宫廷诗人是全国最著名的诗歌散文专家.宫廷诗人将被统治者的后继者记入统治者的事迹中。;La po閟ie scaldique est un art tr鑣 respect?et le scalde de la cour est consid閞?comme le plus 閙inent expert du royaume en ce qui a trait aux vers et ?la prose. Le scalde d閠ient aussi le mandat de faire la chronique des actes du souverain pour la post閞it?;Skaldische Dichtkunst ist eine sehr angesehene Kunst und der Hofskalde wird als der f黨rende Experte des Reiches im Hinblick auf Lyrik und Prosa betrachtet. Der Skalde ist verantwortlich	die Taten des Herrschers f黵 die Nachwelt zu bewahren.;;La poes韆 Skaldica es un arte muy respetado y el Skald de la Corte es considerado como el mayor experto del reino en verso y prosa. El Skald es responsable de la cr髇ica de las andanzas del gobernante para la posteridad.;;;;;;;;;x
title_courtesan;妾;Concubine;Konkubine;;Concubina;;;;;;;;;x
title_darkhan;达尔汗;Darkhan;Darkhan;;Darkhan;;;;;;;;;x
