;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
REL_CAPTOR;´ş²¶Õß;Ravisseur;Eroberer;;Captor;;;;;;;;;x
INTERACTION_REQUIRES_PATRICIAN_DOWRY;¿ÉÒÔ³Ğµ£ÓëÒ»Ãû¹ó×åÅ®ĞÔ½á»éµÄ²ÊÀñ§Y$DOWRY$§!¤;A les moyens de payer la dot de §Y$DOWRY$??pour épouser une noble femme;Kann sich den Brautpreis von §Y$DOWRY$??für die Eheschließung mit einer Adeligen leisten;;Puede permitirse el precio de la dote de §Y$DOWRY$??por un matrimonio con una mujer noble;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_4;Ó­È¢Ò»¸öÏñ§Y[RecipientExtra.GetFirstName]?Ò»ÑùµÄ¹ó×åÅ®ĞÔ ĞèÒª²ÊÀñ§R$DOWRY$§!¤;Épouser une femme aussi noble que §Y[RecipientExtra.GetFirstName]? exige une dot de §R$DOWRY$??;Die Eheschließung mit einer Frau, die so adelig ist wie §Y[RecipientExtra.GetFirstName]?, erfordert einen Brautpreis von §R$DOWRY$??;;Desposarse con una mujer noble como §Y[RecipientExtra.GetFirstName]? Requerir?una dote de §R$DOWRY$??;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_4;Ó­È¢Ò»¸öÏñ§Y[RecipientExtra.GetFirstName]?Ò»ÑùµÄ¹ó×åÅ®ĞÔĞèÒª²ÊÀñ§R$DOWRY$§!¤;Épouser une femme aussi noble que §Y[RecipientExtra.GetFirstName]? exige une dot de §R$DOWRY$??;Die Eheschließung mit einer Frau, die so adelig ist wie §Y[RecipientExtra.GetFirstName]?, erfordert einen Brautpreis von §R$DOWRY$??;;Desposarse con una mujer noble como §Y[RecipientExtra.GetFirstName]? Requerir?una dote de §R$DOWRY$??;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_LETTER_BRIDE_PRICE;ÎÒÃÇÌáÒéÈÃ[ActorExtra.GetBestName]ºÍ[RecipientExtra.GetBestName]½áÎª·òÆŞ. µ±È»¶ÔÓÚÕâÑùÒ»Î»¸ß¹óµÄÅ®ĞÔ, ÎÒÃÇ½«»áÌá¹©²ÊÀñ $DOWRY$¤;Nous proposons le mariage de [ActorExtra.GetBestName] et de [RecipientExtra.GetBestName]. Bien sûr, pour une si noble dame, nous offrons une dot de $DOWRY$?Wir schlagen vor, dass [ActorExtra.GetBestName] und [RecipientExtra.GetBestName] heiraten. Selbstverständlich bieten wir für eine so edle Dame einen Brautpreis von $DOWRY$?;Proponemos que [ActorExtra.GetBestName] y [RecipientExtra.GetBestName] se casen. Por supuesto, para tan noble dama, también ofrecemos una dote de $DOWRY$?;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_LETTER_BRIDE_PRICE;ÎÒÃÇÌá³ö [ActorExtra.GetBestName] ºÍ [RecipientExtra.GetBestName] Ó¦µ±»éÅä. µ±È», ÎªÁËÕâÎ»¹ó×åĞ¡½ã, ÎÒÃÇÒ²»á·îÉÏÀñ½ğ $DOWRY$¤;Nous proposons les fiançailles de [ActorExtra.GetBestName] et de [RecipientExtra.GetBestName]. Bien sûr, pour une si noble dame, nous offrons une dot de $DOWRY$?Wir schlagen vor, dass sich [ActorExtra.GetBestName] und [RecipientExtra.GetBestName] verloben. Selbstverständlich bieten wir für eine so edle Dame einen Brautpreis von $DOWRY$?;Proponemos que [ActorExtra.GetBestName] y [RecipientExtra.GetBestName] se prometan. Por supuesto, para tan noble dama, también ofrecemos una dote de $DOWRY$?;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_TITLE;³ĞÈÏ¶ÀÁ¢;Accorder l'indépendance;Gewährt Unabhängigkeit;;Conceder la independencia ;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_DESC;³ĞÈÏÒ»Ãû·â³¼¶ÀÁ¢;Accorder l'indépendance ?un vassal;Gewährt einem Vasallen Unabhängigkeit;;Conceder la independencia a un vasallo;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_LONG_DESC;¶ÀÁ¢µÄÁìÖ÷¿ÉÒÔ³ĞÈÏÒ»ÃûÖ±Êô·â³¼µÄ¶ÀÁ¢.;Un seigneur indépendant peut accorder l'indépendance ?ses vassaux directs.;Ein unabhängiger Lehnsherr kann unmittelbaren Vasallen Unabhängigkeit gewähren.;;Un señor independiente puede conceder la independencia a vasallos directos. ;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_ACCEPT_SETUP;³ĞÈÏ¶ÀÁ¢;Indépendance acceptée;Unabhängigkeit angenommen;;Independencia aceptada;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_ACCEPT_LOG;§Y[Actor.GetTitledName]§W ³ĞÈÏ §Y[Recipient.GetTitledName]§W ¶ÀÁ¢;§Y[Actor.GetTitledName]§W a accord?l'indépendance ?§Y[Recipient.GetTitledName]§W;§Y[Actor.GetTitledName]§W hat §Y[Recipient.GetTitledName]§W Unabhängigkeit gewährt;;§Y[Actor.GetTitledName]§W ha concedido la independencia a §Y[Recipient.GetTitledName]§W;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_DECLINE_SETUP;¾Ü¾ø¶ÀÁ¢;Indépendance refusée;Unabhängigkeit Abgelehnt;;Independencia rechazada;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_DECLINE_LOG;§Y[Recipient.GetTitledName]§W ¾Ü½Ó §Y[Actor.GetTitledName] ÊÚÓèµÄ¶ÀÁ¢§W;§Y[Recipient.GetTitledName]§W a déclin?la proposition d'indépendance de §Y[Actor.GetTitledName]§W;§Y[Recipient.GetTitledName]§W hat sich geweigert, das Angebot der Unabhängigkeit von §Y[Actor.GetTitledName]§W anzunehmen;;§Y[Actor.GetTitledName]§W ha rechazado una oferta de independencia de §Y[Recipient.GetTitledName]§W;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_OFFER;[Actor.GetTitledName]³ĞÈÏÄãµÄ¶ÀÁ¢;[Actor.GetTitledName] vous a accord?l'indépendance?;[Actor.GetTitledName] hat Euch Unabhängigkeit gewährt!;;¡[Actor.GetTitledName] te ha concedido la independencia! ;;;;;;;;;x
RELEASE_VASSAL_INTERACTION_LETTER;ÎÒ½«ÄãÒÆ³ıÖ±Ï½·â³¼²¢²»ÔÙÊÇÄãµÄÁìÖ÷¡£ [Actor.Religion.GetRandomGodNameCap] ×£ÄãÓµÓĞÒ»¸öÃÀºÃµÄÎ´À´!;Je vous libère de votre serment de vassalit? Je ne serai plus désormais votre seigneur lige. Que [Actor.Religion.GetRandomGodName] bénisse vos futurs projets?;Ich entlasse Euch aus Eurem Vasallentum und bin nicht länger Euer Lehnsherr. Möge [Actor.Religion.GetRandomGodNameCap] Eure zukünftigen Bemühungen segnen!;;Os libero de vuestro vasallaje y por ello dejar?de ser vuestro señor. ¡Que [Actor.Religion.GetRandomGodNameCap] bendiga vuestros proyectos futuros! ;;;;;;;;;x
;#RELEASE_VASSAL_INTERACTION_0;Grant Independence to §Y[Recipient.GetTitledFirstName]§W. [Recipient.GetSubjectPronounCap] will be duly grateful (§G+$OPINION$§! Opinion.);;Gew?hrt §Y[Recipient.GetTitledFirstName]§W Unabh?ngigkeit. [Recipient.GetSubjectPronounCap] wird geb¨¹hrend dankbar sein (§G+$OPINION$? Meinung.);;Conceder la independencia a §Y[Recipient.GetTitledFirstName]§W. [Recipient.GetSubjectPronounCap] estar¨¢ enormemente agradecido (§G+$OPINION$? opini¨®n.);;;;;;;;;x;
VASSAL_RELEASED_SETUP;¸½Ó¹¹ØÏµ½áÊø;Vassalit?abrogée;Vasallentum Beendet;;El vasallaje ha finalizado;;;;;;;;;x
VASSAL_RELEASED_LETTER;×ğ¾´µÄ $VASSAL$,»ùÓÚÕşÖÎ¿¼ÂÇ£¬ÎÒ½«½â³ıÄãµÄ·â³¼Éí·İ²¢ÔÊĞíÄãÍêÈ«¶ÀÁ¢.×£ÄãºÃÔË!\n\n$LIEGE$;Honorable $VASSAL$, j'ai décid? pour des raisons politiques, de vous libérer de votre serment de vassalit?et de vous accorder l'indépendance. Bonne chance?\n\n$LIEGE$;Werter $VASSAL$, aus politischen Gründen habe ich mich dazu entschlossen, Euch aus Eurem Vasallentum zu entlassen und Euch vollständige Unabhängigkeit zu gewähren. Viel Glück!\n\n$LIEGE$;;Estimado $VASSAL$: Debido a razones políticas, he decidido liberaros de vuestro vasallaje y concederos la plena independencia. ¡Buena suerte!\n\n$LIEGE$;;;;;;;;;x
VASSAL_RELEASED_LOG;§Y$LIEGE$§!ÒÑ¾­³ĞÈÏ§Y$VASSAL$§!µÄ¶ÀÁ¢;§Y$LIEGE$? a accord?l'indépendance ?§Y$VASSAL$?;§Y$LIEGE$? hat §Y$VASSAL$? Unabhängigkeit gewährt;;¡El §Y$LIEGE$? ha concedido la independencia a §Y$VASSAL$?;;;;;;;;;x
ca_wall_q_1_desc;ÕâÌõÎ§ÈÆ×Å³Ç±¤µÄÇ³»¤³ÇºÓÔö¼ÓÁËÁíÒ»¸öĞèÒª½ø¹¥Õß¿Ë·şµÄÕÏ°­¡£;Ces douves peu profondes qui entourent le château sont pour l'attaquant un obstacle supplémentaire ?franchir.;Dieser seichte Burggraben, der die Burg umgibt, bietet ein weiteres Hindernis, das Angreifer überwinden müssen. ;;El poco profundo foso que rodea el castillo es un obstáculo más que los atacantes deben superar.;;;;;;;;;x
ca_wall_q_2_desc;ÕâĞ©ÏÁÕ­µÄ¼ı¿×ÄÜÈÃÊØ¾ü½«¼ıÓêÈ÷ÏòµĞ¾ü¶ø²»»áÊÜµ½»Ø»÷¡£;Ces étroites meurtrières permettent aux défenseurs de tirer une pluie de flèches sur l'attaquant sans trop de risque.;Diese schmalen Schlitze erlauben es den Verteidigern, Pfeile auf jeden Angreifer herabregnen zu lassen, ohne selbst getroffen zu werden.;;Estas estrechas hendiduras permiten a los defensores lanzar una lluvia de flechas sobre cualquier enemigo sin ser contraatacados.;;;;;;;;;x
ca_wall_q_3_desc;Ò»¸ö¿ÉÒÔ¸ù¾İÇé¿öĞèÒªÉıÆğ½µÏÂµÄ¹Ì»¯³ÇÃÅ¡£;Une herse renforcée qui peut être rapidement levée ou baissée selon les besoins.;Ein befestigtes Fallgatter, das schnell geöffnet oder geschlossen werden kann, ganz wie es die Situation verlangt. ;;Un rastrillo fortificado que puede alzarse o bajarse rápidamente, según la situación lo requiera. ;;;;;;;;;x
ca_wall_q_4_desc;Ò»ÌõÌÊ×ÅÎÛË®µÄ´ó»¤³ÇºÓ£¬¶Ô½ø¹¥ÕßĞÎ³ÉÄÑÒÔ¿Ë·şµÄÆÁÕÏ¡£;Un pont-levis fortifi?offre un formidable obstacle ?tout assaillant.;Ein tiefer Burggraben, gefüllt mit verschmutztem Wasser. Ein hervorragendes Hindernis gegen jegliche Angreifer. ;;Profundo foso lleno de agua insalubre. Un obstáculo formidable contra cualquier atacante.;;;;;;;;;x
ca_wall_q_5_desc;Ò»¸öÍâ±¤ÈºÒÔÈ·±£ÔÚ¹¥»÷Õßµ½´ïÖ÷³ÇÇ½Ö®Ç°¾Í³ĞÊÜ×ãÁ¿Ô¶³Ì»ğÁ¦¡£;Les barbacanes protégent un passage ou une porte. Elle expose les attaquants ?des tirs avant même qu'ils ne puissent s'approcher des murs principaux.;Dieses Außennetzwerk an Wachtürmen stellt sicher, dass Angreifer bereits unter Beschuss stehen, bevor sie auch nur die Hauptmauern erreicht haben. ;;Esta red exterior de barbacanas asegura que los atacantes sean atacados antes de que tan siquiera logren acercarse a las murallas principales. ;;;;;;;;;x
ca_wall_1_desc;¼òµ¥µÄÕ¤À¸Ö»¿ÉÔİÇÒ×èÀ¹ÎÚºÏÖ®ÖÚ£¬¶ÔÑµÁ·ÓĞËØµÄ½ø¹¥ÕßÔòÊÇÎŞÄÜÎªÁ¦.;Une simple palissade qui peut éloigner la piétaille, mais qui ne retiendra jamais très longtemps un assaillant détermin?;Ein einfacher Lattenzaun, der Gesindel fernhält, allerdings wird er keinem entschlossenen Angreifer lange standhalten. ;;Empalizada sencilla para impedir el paso a los alborotadores, aunque no resistir?mucho tiempo ante un atacante resuelto. ;;;;;;;;;x
ca_wall_2_desc;°«Ç½ÓĞÒ»¶¨µÄ·ÀÊØĞ§¹û£¬µ«ÈÔÈ»Ò×±»Í»ÆÆ.;Ces murs offrent une certaine protection, mais peuvent être facilement enjambés.;Diese niedrigen Mauern bieten einen gewissen Schutz, allerdings können sie leicht niedergerissen werden. ;;Estas murallas bajas proporcionan cierta protección, pero pueden escalarse fácilmente. ;;;;;;;;;x
ca_wall_3_desc;Î§ÈÆ×Å³Ç±¤µÄÊ¯Ç½×ãÒÔÈÃÈÎºÎ¹¥»÷ÕßÎ·¾å¡£;Ces remparts qui entourent le château contraignent les attaquants ?tenter de les surmonter.;Diese Steinmauern umgeben die Burg und müssen von jedem Angreifer überwunden werden. ;;Estas murallas de piedra rodean el castillo y deben ser superadas por cualquier atacante.;;;;;;;;;x
ca_wall_4_desc;Î§ÈÆ×Å³Ç±¤µÄ´óĞÍ³ÇÇ½×ãÒÔÈÃÈÎºÎ¹¥»÷ÕßÎ·¾å¡£;Ces murailles qui entourent le château sont difficilement surmontable par un assaillant.;Diese großen Mauern umgeben die Burg und müssen erst von jedem Angreifer überwunden werden. ;;Estas grandes murallas rodean el castillo y deben ser superadas por cualquier atacante.;;;;;;;;;x
ca_wall_5_desc;Î§ÈÆ×Å³Ç±¤µÄ¾ŞĞÍ³ÇÇ½×ãÒÔÈÃÈÎºÎ¹¥»÷ÕßÎ·¾å¡£;Ces murailles massives qui entourent le château sont presque insurmontable pour les assaillants.;Diese massiven Mauern umgeben die Burg und müssen erst von jedem Angreifer überwunden werden. ;;Estas enormes murallas rodean el castillo y deben ser superadas por cualquier atacante.;;;;;;;;;x
ca_keep_1_desc;ÒªÈû¸ø³Ç±¤ÄÚµÄ¾ÓÃñÌá¹©ÁËÒ»¸ö¼á¹ÌµÄ×¡Ëù..;Ce lieu sert de résidence fortifiée aux habitants du château.;Dieser Bergfried dient den Burgbewohnern als befestigte Wohnstätte.;;Esta fortaleza sirve como residencia fortificada a los habitantes del castillo. ;;;;;;;;;x
ca_militia_barracks_1_desc;ÎªÅ©ÃñÌá¹©Ò»Ğ©¾üÊÂÑµÁ·µÄ¼òµ¥ÑµÁ·³¡.;Ce simple camp de milicien prépare les paysans ?se défendre.;Dieser einfache Übungsplatz bereitet die Bauern auf den Krieg vor. ;;En este sencillo campo de entrenamiento se prepara a los campesinos para la guerra. ;;;;;;;;;x
ca_militia_barracks_2_desc;ÎªÕ÷ÕÙ±øÌá¹©¹­¼ıÑµÁ·µÄ°Ğ³¡.;Une archerie permet aux archers de maîtriser leur art.;Ein Bogenschießplatz, auf dem das Heer seine Bogenkünste verbessern kann.;;Campo de prácticas de tiro, donde los levas pueden aprender el arte del tiro con arco.;;;;;;;;;x
ca_militia_barracks_3_desc;ÎªÕ÷ÕÙ±øÌá¹©¹­¼ıÑµÁ·µÄ´óĞÍ°Ğ³¡.;Une guilde des archers est un vaste bâtiment o?les troupes peuvent exercer leur art.;Ein erweiterter Bogenschießplatz, auf dem das Heer seine Bogenkünste verbessern kann. ;;Campo de prácticas de tiro ampliado, donde las levas pueden aprender el arte del tiro con arco.;;;;;;;;;x
;#ca_training_grounds_1_desc;Training grounds where the castle levies can practise and ready themselves for the inevitability of war.;;¨¹bungspl?tze, auf denen das Burgheer ¨¹ben und sich auf den unvermeidlichen Krieg vorbereiten kann.;;Campos de entrenamiento donde las levas del castillo pueden practicar y prepararse para la inevitabilidad de la guerra. ;;;;;;;;;x;
ca_barracks_1_desc;ÕâĞ©Óª·¿ÊÇÕ÷ÕÙ±øÃÇµÄ×¡Ëù.;Cette armurerie abritent les armes et les armures des gardes du château.;Diese Quartiere sind die Behausung für das Burgheer. ;;Estos cuartos son el hogar de las levas del castillo. ;;;;;;;;;x
ca_stable_1_desc;³ÇÍâ²»Ô¶µÄÂí¾Ç´æ·Å×ÅÕ÷ÕÙ±øÃÇµÄÕ½Âí.;Cet enclos proche du château abrite les destriers de l'armée.;Dieser Stall, direkt außerhalb der Burgmauern, beherbergt alle Rösser des Heeres.;;Este establo situado junto a las murallas del castillo alberga las monturas de la leva. ;;;;;;;;;x
ca_town_1_desc;Ò»¸öĞ¡´å×¯Î§ÈÆ×Å³Ç±¤¶ø½¨£¬µ±µØµÄÅ©Ãñ»áÓ¿Ïò·ÀÓùÇ½ÒÔÑ°Çó±Ó»¤.;Un petit village fortifiée s'est form?autour du château. Les paysans des environs s'assemblent près de ses murs pour bénéficier de sa protection.;Ein kleines Dorf hat sich um die Burg herum gebildet, da ansässige Bauern für Schutz zu den Burgmauern strömen.;;Una pequeña aldea se ha formado alrededor del castillo, pues los campesinos locales acuden a sus murallas en busca de protección. ;;;;;;;;;x
ca_town_2_desc;Ò»¸öĞ¡ÕòÎ§ÈÆ×Å³Ç±¤¶ø½¨£¬µ±µØµÄÅ©Ãñ»áÓ¿Ïò·ÀÓùÇ½ÒÔÑ°Çó±Ó»¤.;Un petit bourg fortifiée s'est form?autour du château. Les paysans des environs s'assemblent près de ses murs pour bénéficier de sa protection.;Eine Kleinstadt hat sich um die Burg herum gebildet, da ansässige Bauern für Schutz zu den Burgmauern strömen.;;Un pueblo se ha formado alrededor del castillo, pues los campesinos locales acuden a sus murallas en busca de protección. ;;;;;;;;;x
ca_town_3_desc;Ò»¸ö³ÇÊĞÎ§ÈÆ×Å³Ç±¤¶ø½¨£¬µ±µØµÄÅ©Ãñ»áÓ¿Ïò·ÀÓùÇ½ÒÔÑ°Çó±Ó»¤.;Une petite ville fortifiée s'est formée autour du château. Les paysans des environs s'assemblent près de ses murs pour bénéficier de leur protection.;Eine Stadt hat sich um die Burg herum gebildet, da ansässige Bauern für Schutz zu den Burgmauern strömen.;;Una ciudad se ha formado alrededor del castillo, pues los campesinos locales acuden a sus murallas en busca de protección. ;;;;;;;;;x
ca_town_4_desc;Ôø¾­Î§ÈÆ³Ç±¤µÄ´å×¯ÒÑ¾­·¢Õ¹³ÉÎªÁËÒ»×ù´ó³ÇÊĞ£¬ÀïÃæ×¡×ÅÉÏÇ§ÊÓÖ®ÎªÉ£è÷µÄ×¡Ãñ.;Le petit village qui jadis fut construit autour du château est devenu une belle cit?o?des milliers d'habitants ont trouv?leur bien-être.;Das kleine Dorf, das diese Burg einmal umgeben hat, hat sich zu einer großen Stadt mit Tausenden Einwohnern gemausert, die sie als ihre Heimat bezeichnen. ;;La pequeña aldea que una vez rode?el castillo se ha convertido en una gran ciudad, a la que miles de habitantes consideran su hogar. ;;;;;;;;;x
ca_town_5_desc;Ôø¾­Î§ÈÆ³Ç±¤µÄ´å×¯ÒÑ¾­·¢Õ¹³ÉÎªÁËÒ»×ù·±»ªµÄ´ó¶¼»á£¬ÀïÃæ×¡×ÅÉÏÇ§ÊÓÖ®ÎªÉ£è÷µÄ×¡Ãñ.;Le petit village qui jadis fut construit autour du château est devenu une puissante et vaste cit?o?des milliers d'habitants ont trouv?leur confort.;Das kleine Dorf, das diese Burg einmal umgeben hat, hat sich zu einer geschäftigen Metropole mit Tausenden Einwohnern gemausert, die sie als ihre Heimat bezeichnen. ;;La pequeña aldea que una vez rode?el castillo se ha convertido en una bulliciosa metrópoli, a la que miles de habitantes consideran su hogar. ;;;;;;;;;x
ca_warrior_cult_desc;ÖÜÎ§²¿ÂäµÄÒì½ÌÕ½Ê¿ÃÇ¾Û¼¯ÓÚ´Ë£¬ËûÃÇ½«ÔÚÕ½Ç°»¯ÎªÒ»ÈºÊÈÑªµÄ»¢ÀÇÖ®Ê¦.;Des guerriers païens des tribus environnantes se rassemblent ici et s'excitent dans une frénésie sanglante avant de se préparer ?la bataille.;Heidnische Krieger von allen nahegelegenen Stämmen haben sich hier versammelt und treiben sich gegenseitig in einen Blutrausch, bevor sie in den Kampf ziehen. ;;Guerreros paganos de todas las tribus cercanas se reúnen aqu?y se entrenan en un frenes?de sangre antes de partir para la batalla. ;;;;;;;;;x
ca_culture_saxon_english_1_desc;Ó¢¸ñÀ¼ºÍÍş¶ûÊ¿ÓÆ¾ÃµÄ¹­¼ı´«Í³Ôì¾ÍÁË´óÁ¿µÄ³¤¹­ÊÖ. ÔÚ´ËËûÃÇ¿ÉÑµÁ·ËûÃÇÇ¿¹­¼¼ÇÉ.;La vieille tradition de tir ?l'arc en Angleterre et au Pays de Galles produit d'excellents archers. Ils peuvent s'exercer ici avec leurs puissants arcs.;Die starke Tradition des Bogenschießens in England und Wales hat exzellente Bogenschützen hervorgebracht. Hier können sie mit ihren mächtigen Langbögen üben. ;;La fuerte tradición con la que cuenta el tiro con arco en Inglaterra y Gales produce unos arqueros excelentes. Aqu?pueden entrenarse con sus poderosos arcos largos. ;;;;;;;;;x
ca_culture_group_baltic_1_desc;²¨ÂŞµÄº£Õ½Ê¿ÃÇ»ã¾ÛÓÚ´ËÏà»¥²«»÷À´¶ÍÁ¶ËûÃÇµÄÁ¦Á¿.;Les guerriers baltes s'assemblent ici pour tester leur force les uns contre les autres en combat singulier.;Baltische Krieger versammeln sich hier, um ihre Stärke gegeneinander im Kampf, Mann gegen Mann, zu erproben.;;Los guerreros bálticos se congregan aqu?para probar su fuerza unos contra otros en combates individuales.;;;;;;;;;x
ca_culture_frank_norman_german_1_desc;ÆïÊ¿ÃÇÔÚ´Ë½øĞĞÂíÉÏ±ÈÎä£¬ÆäËûµÄÔòÕ¹Ê¾ËûÃÇµÄÆïÊ¿·ç¶È.;Ici, les écuyers s'affrontent continuellement, en joutes, tournois et autres compétitions chevaleresques.;Hier treten Ritter auf Turnierkämpfen beim Lanzenstechen, oder anderen ritterlichen Wettbewerben, gegeneinander an. ;;Aqu?los caballeros se enfrentan unos contra otros en torneos de justas y otras competiciones caballerescas. ;;;;;;;;;x
ca_culture_group_iberian_1_desc;ÁéÇÉµÄÒÁ±ÈÀûÑÇÂíÈËÇáÆï±øÔÚ´Ë¼¯½á.ÊÜµ½Ä¦¶ûÈËµÄÆô·¢£¬ËûÃÇÉÃ³¤ÓÚÉ§ÈÅÕ½ºÍÔâÓöÕ½.;La brillante cavalerie légère ibérique, les « jinete », s'entraîne ici. Inspirés par les Maures, ces cavaliers excellent lors des escarmouches.;"Die wendige, iberische ""Jinete"", leichte Kavallerie wird hier ausgebildet. Inspiriert durch die Moore, sind diese Reiter für Scharmützel und Störmanöver prädestiniert. ";;La ágil caballería ligera de jinetes iberos se educa aqu? Estos caballeros, inspirados por los moriscos, son expertos en escaramuzas y hostigamientos.;;;;;;;;;x
ca_culture_italian_1_desc;ÑµÁ·ÓĞËØµÄÒâ´óÀû³¤Ç¹¶ÓÔÚ´Ë¼¯½á, ËûÃÇ³¤ÓÚ·ÀÓù.;Les formations italiennes de piquiers sont entraînées ici. Spécialisées dans la défense, elles sont très disciplinées.;Die sehr disziplinierte, italienische Pike-Formation wird hier aufgezogen, die auf die Verteidigung spezialisiert ist. ;;Las disciplinadas formaciones de picas italianas, especializadas en defensa, se educan aqu? ;;;;;;;;;x
ca_culture_russian_1_desc;µÂÂ³ÈÕÄÉ½üÎÀÔÚ´ËÑµÁ·, ÕâĞ©ÊÜµ½Á¼ºÃÑµÁ·µÄ×³Ê¿ÎªÂŞË¹ÁìÖ÷·şÎñ.;Les troupes de Druzhina s'entraînent ici, pour créer une réelle fraternit?d'armes au service d'un seigneur russe.;Das Druschina-Gefolge wird hier ausgebildet, eine sorgfältig zusammengefügte, kriegerische Gemeinschaft, die im Dienste eines russischen Lords steht.  ;;Las tropas de la druzhina, una camaradería marcial solidaria al servicio de un caudillo ruso, entrenan aqu?;;;;;;;;;x
ca_culture_group_north_germanic_1_desc;Ë¹¿°µÄÄÉÎ¬ÑÇÊÌÎÀÔÚ´ËÑµÁ·.×°±¸×ÅÇ¿Á¦Õ½¸«µÄËûÃÇÊÜµ½¹ıÁ¼ºÃµÄÑµÁ·£¬¼´Ê¹ËûÃÇµÄÆ¢ÆøÓĞµã±©Ôê.;Les housecarls s'entraînent ici. Habituellement équipés de puissantes haches de combat, ils forment une infanterie lourde qui peut avoir très mauvais caractère.;Die Huscarl werden hier ausgebildet. Sie leisten ausgezeichnete Arbeit, auch wenn sie eine etwas übellaunige, schwere Infanterie sind, die normalerweise mit mächtigen Kampfäxten ausgerüstet ist.;;Aqu?se entrenan los huscarles, que constituyen una excelente infantería pesada, a pesar de su mal carácter. Suelen equiparse con potentes hachas de guerra. ;;;;;;;;;x
ca_culture_hungarian_1_desc;æôÆï±øÊÇÓÅĞãµÄÇáÆï±ø, ËûÃÇÔÚ·´¸´´©²åµĞÕóµÄ¹ı³ÌÖĞ¸øÓèµĞÈËÎŞÇéµØ´ò»÷.;Les hussards forment une excellente cavalerie légère. Ils sont entraînés ?frapper l'ennemi de tous côtés et avec acharnement, puis ils se regroupent au loin avant de recommencer inlassablement.;Die Hussaren geben eine hervorragende leichte Kavallerie ab und sind darin geübt, den Feind schonungslos aus unterschiedlichen Richtungen anzugreifen, bevor sie sich neu gruppieren und es erneut tun.;;Los húsares constituyen una caballería ligera excelente y son entrenados para atacar al enemigo sin descanso desde distintos puntos, para después reagruparse y atacar de nuevo.;;;;;;;;;x
ca_culture_group_arabic_1_desc;ÂæÍÕ£¬ÓÈÆäÊÇÄÇĞ©Éú»îÔÚÉ³Ä®»·¾³ÖĞµÄÖÖÀàÊÇÓÅĞãÇÒÓĞÄÍÁ¦µÄÉüĞó.ËüÃÇµÄÆøÏ¢¿ÉÒÔ¾ªÉåµĞÈËµÄÕ½Âí£¬ÔÚÕ½¶·ÖĞËüÃÇÒ²¸üÒ×ÓÚ²Ù×÷.;Les chameaux sont des montures robustes qui s'adaptent particulièrement bien au désert. En plus d'effrayer les chevaux par leur odeur, ils sont d'excellentes bêtes de somme, ce qui permet de libérer les montures plus rapides lorsque la situation l'exige.;Kamele sind, insbesondere in Wüstenregionen, anpassungsfähige und robuste Reittiere. Nicht nur, dass ihr Geruch häufig Pferde verschreckt, sie sind auch hervorragende Packtiere, die im Kampf den Platz der schnelleren Pferde einnehmen, wenn die Umstände es verlangen.;;Los camellos son una montura adaptable y resistente, sobre todo en parajes desérticos. El olor que desprenden suele asustar a los caballos y, además, son excelentes animales de carga y permiten liberar monturas más rápidas para acudir a la batalla cuando la situación lo requiere. ;;;;;;;;;x
ca_culture_group_byzantine_1_desc;ÕâĞ©ÖØÆï±ø¶ÓµÄÆï±øºÍÕ½Âí¶¼Åû×ÅÖØ¼×.Ìú¼×Æï±øÊÇÕ½³¡ÉÏµÄ¿Ö²À, ºÜÉÙÓĞ¾ü¶ÓÄÜ³ĞÊÜ×¡ËûÃÇµÄ´ó¹æÄ£³å·æ.;Le cheval et le cavalier sont tous deux revêtus de très lourde armures d'écailles de fer. Les cataphractaires offrent un terrifiant spectacle sur les champs de bataille, et peu d'armées peuvent résister lorsqu'ils chargent de front.;Sowohl Pferd als auch Reiter sind in diesen schweren Kavallerieformationen in Eisenschuppen gewandet. Die Kataphrakte sind ein beängstigender Anblick auf dem Schlachtfeld und nur wenige Armeen können einem ihrer geballten Vorstöße standhalten.;;En estas formaciones de caballería fuertemente acorazadas, tanto el caballo como el jinete están revestidos con una armadura. Los catafractos son temibles en el campo de batalla y son pocos los ejércitos que pueden resistir sus cargas masivas. ;;;;;;;;;x
