;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
e_germany;日耳曼尼亚;Germanie;Ostfrankenreich;;Germania;;;;;;;;;x
EVTOPTA107328;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107329;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107329;你被授予三种科技点数。选几个你有兴趣的进步领域然后点击对应的投资按钮花费科技点数，提高科技等级。科技点数随着时间增长，但如果邻近省份在某个领域更加进步，对应的科技也会慢慢进步。;Vous avez obtenu des Points de technologie pour chacun des trois types d'avancements. Trouvez un avancement qui vous int閞esse et cliquez sur le bouton Investir correspondant afin de d閜enser vos points de technologie et de le faire passer au niveau suivant. Les Points de technologie sont gagn閟 au fil du temps, les technologies s'am閘ioreront aussi 関entuellement d'elles-m阭es si les provinces voisines sont plus d関elopp閑s dans un domaine en particulier.;Ihr habt nun Technologiepunkte f黵 jeden der drei Technologiebereiche erhalten. Sucht Euch die Fortschritte aus, die Euch interessant erscheinen, und klickt anschlie遝nd auf die Schaltfl鋍he 'Investieren', um Technologiepunkte f黵 das Erreichen der n鋍hsten Stufe zu verwenden. Technologiepunkte werden im Laufe der Zeit automatisch generiert, allerdings erreichen die Technologien auch von selbst die n鋍hste Stufe, sofern es benachbarte Provinzen gibt, die im jeweiligen Bereich weiter fortgeschritten sind.;;Has recibido Puntos en Tecnolog韆 para cada uno de los tres tipos de avances. Encuentra algunos avances que te interesen y haz clic en el correspondiente bot髇 de Invertir para gastar los puntos de tecnolog韆 y hacer subirla al siguiente nivel. Los Puntos en Tecnolog韆 se consiguen a lo largo del tiempo, pero tambi閚 avanza por s?misma si las provincias vecinas est醤 m醩 desarrolladas en aqu閘 campo espec韋ico.;;;;;;;;;x
EVTOPTA107329;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107330;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107330;你现在有个儿子作为继承人了。你的国度使用男性优先均分继承法。也就是说女性质有在没有男性继承人的前提下才可以继承，同时所有头衔都分给子嗣。可用的继承法和性别法在法律界面可以查看。;Vous avez maintenant un fils et h閞itier. Votre royaume suit la loi de partage salique agnatico-cognatique, qui stipule qu'une fille ne peut 阾re h閞iti鑢e que s'il n'y a pas de fils et que tous vos titres seront r閜artis entre vos enfants ?votre mort. Les lois de succession et de genre disponibles peuvent 阾re parcourues dans la Vue des lois.;Ihr habt nun einen Sohn und Erben. In Eurem Reich gilt das Erbrecht der agnatisch-kognatischen Realteilung, nach der alle Titel unter den S鰄nen aufgeteilt werden und eine Tochter nur dann etwas erbt, wenn es keine S鰄ne gibt. Welches Erbfolgerecht und welche Gleichstellungsgesetze verf黦bar sind, k鰊nt Ihr in der Ansicht 'Gesetze' einsehen.;;Ahora tienes un hijo y heredero. Tu reino sigue la ley Gavelkind Agn醫ica-Dogm醫ica, lo que significa que las hijas solamente heredan cuando no hay hijos varones, y todos los t韙ulos se distribuir醤 entre tus hijos e hijas despu閟 de tu muerte. Ver醩 las Leyes de Sucesi髇 Disponible y las Leyes de G閚ero en la Vista Leyes.;;;;;;;;;x
EVTOPTA107330;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107331;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107331;你现在有个女儿作为继承人了。你的国度使用男性优先均分继承法，也就是说女性在没有男性继承人的前提下才可以继承，同时所有头衔都分给子嗣。需要知道的是，封臣通常不喜欢女性作为统治者（中世纪嘛）。可用的继承法和性别法在法律界面可以查看。;Vous avez maintenant une fille et h閞iti鑢e. Votre royaume suit la loi de partage salique agnatico-cognatique, qui stipule qu'une fille ne peut 阾re h閞iti鑢e que s'il n'y a pas de fils et que tous vos titres seront r閜artis entre vos enfants ?votre mort. Vous devez savoir que les vassaux ont tendance ?ne pas appr閏ier les femmes dirigeantes (appelez 鏰 le Moyen 耮e). Les lois de succession et de genre disponibles peuvent 阾re parcourues dans la Vue des lois.;Ihr habt nun eine Tochter und Erbin. In Eurem Reich gilt das Erbrecht der agnatisch-kognatischen Realteilung, nach der alle Titel unter den S鰄nen aufgeteilt werden und eine Tochter nur dann etwas erbt, wenn es keine S鰄ne gibt. Dabei solltet Ihr wissen, dass Eure Vasallen von weiblichen Lehnsherrn 黚licherweise wenig begeistert sind (Willkommen im Mittelalter!). Welches Erbfolgerecht und welche Gleichstellungsgesetze verf黦bar sind, k鰊nt Ihr in der Ansicht 'Gesetze' einsehen.;;Ahora tienes un hijo y heredero. Tu reino sigue la ley Gavelkind Agn醫ica-Dogm醫ica, lo que significa que las hijas solamente heredan cuando no hay hijos varones, y todos los t韙ulos se distribuir醤 entre tus hijos e hijas despu閟 de tu muerte. Deber韆s saber que los vasallos tienden a no gustarles las gobernantas (esto es la Edad Media). Ver醩 las Leyes de Sucesi髇 Disponible y las Leyes de G閚ero en la Vista Leyes.;;;;;;;;;x
EVTOPTA107331;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107332;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107332;你也许在法律界面看到过了，某些继承法需要更高的王权等级。而在同一个窗口中，王权法等级代表着你在法律上对封臣有多少权威。包括王权法在内的这种名字隔壁有王冠的法律，君主一生只能更改一次，而且只能一次提升或降低一级。;Comme vous l'aurez s鹯ement lu dans la Vue des lois, certaines lois de succession n閏essitent une plus grande Autorit?de la couronne, aussi consultable dans la Vue des lois et qui repr閟ente votre niveau d'autorit?l間ale sur vos vassaux. Les lois de couronne comme celle-ci, indiqu閑s par l'ic鬾e de couronne ?c魌?de leurs noms, ne peuvent 阾re chang閑s qu'une seule fois par un dirigeant. L'Autorit?de couronne ne peut 阾re modifi?qu'une 閠ape ?la fois.;Wir Ihr vielleicht in der Ansicht 'Gesetze' bemerkt habt, ist f黵 manche Formen des Erbfolgerechts eine h鰄ere Kronautorit鋞 n鰐ig. Die Kronautorit鋞, die in dieser Ansicht ebenfalls verzeichnet ist, gibt Aufschluss dar黚er, wie viel Macht Ihr 黚er Eure Vasallen habt. Die Gesetze der Krone, gekennzeichnet durch das Symbol einer Krone neben ihrer Bezeichnung, k鰊nen nur einmal pro Herrscher ge鋘dert werden. Au遝rdem kann die Kronautorit鋞 nur schrittweise ge鋘dert werden.;;Como ya debes haber visto en la Vista Leyes, algunas Leyes de Sucesi髇 requieren una mayor Autoridad de la Corona. 蓅ta, que tambi閚 se encuentra en esta vista, representa cu醤ta autoridad legal tienes sobre tus vasallos. Cada gobernante puede cambiar una sola vez Leyes de la Corona como 閟ta, se馻lizadas con el icono de una corona junto a sus nombres. Y adem醩, los cambios deber醤 hacerse gradualmente. ;;;;;;;;;x
EVTOPTA107332;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107333;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107333;你有了一个儿子，而你第一胎的女儿因为男性优先的性别法彻底失去了继承权。相应的，你的儿子会在你死后继承你的头衔。;Vous avez maintenant un fils. Suivant la loi de succession agnatico-cognatique, votre fille, premi鑢e-n閑, est maintenant d閏onsid閞閑 de votre liste d'h閞itier. Votre fils sera maintenant l'h閞itier de vos titres ?votre mort.;Ihr habt nun einen Sohn und gem溥 der agnatisch-kognatischen Gleichstellungsgesetze ist Eure erstgeborene Tochter vom Erbe ausgeschlossen. Im Falle Eures Todes wird also nur Euer Sohn Euch beerben.;;Ahora tienes un hijo y, siguiendo vuestras leyes Agn醫icas-Cogn醫icas de g閚ero, tu primog閚ita pierde su derecho a la herencia. En su lugar, ser?tu hijo quien heredar?tus t韙ulos cuando fallezcas.;;;;;;;;;x
EVTOPTA107333;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107334;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
;#EVTDESC107334;OneofyourchildrenisnowoldenoughtobeTutoredbyaGuardian。ByopeningyourDiplomaticViewyoucanselectthe'EducateChild'option。AGuardianwillbeautomaticallysuggested，butfeelfreetoclickonthesuggestedGuardianinordertochooseanotheroneifyouwish。YouwillwantaGuardianwithgoodTraitsandAttributes，orusethisopportunityandletaVassalthatdislikeyoutogetthehonorofbecomingtheGuardianofyourchild。;;Eines Eurer Kinder ist nun alt genug, um von einem Vormund eine Erziehung zu erhalten. Nach ?ffnen der Diplomatieansicht k?nnt Ihr nun die Option 'Kind ausbilden' ausw?hlen. Dabei wird Euch automatisch ein Vormund empfohlen, den Ihr allerdings ?ndern k?nnt, indem Ihr auf sein Portr?t klickt, um eine andere Person auszuw?hlen. Ihr solltet einen Vormund mit guten Eigenschaften und F?higkeiten ausw?hlen, oder Ihr k?nnt diese Gelegenheit nutzen, um Euer Ansehen bei einem problematischen Vasallen zu verbessern, indem Ihr ihm die Ehre zuteil werden lasst, Euer Kind erziehen zu dürfen.;;Uno de tus hijos ya es suficientemente mayor como para ser instruido por un tutor. Si abres tu Vista Diplomática podrás seleccionar la opción "Educar Hijo". Automáticamente se te propondrá un tutor, pero puedes escoger cualquier otro. Intenta elegir un tutor con buenos Atributos y Características o aprovecha la ocasión para conceder el honor de convertirse en el tutor de tu hijo a un vasallo al que no le gustas.;;;;;;;;;x;
EVTOPTA107334;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107340;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107340;我们早先提到过宣称.你可以点击角色头像看到你的角色对卡斯提尔和加利西亚王国有宣称。目前提出宣称进入战争显得不太明智。;Plus t魌, nous avons parl?des revendications. Votre personnage a revendiqu?les royaumes de Castille et de Galice, comme vous pouvez le constater en cliquant sur votre portrait. Il pourrait exister une m閠hode moins risqu閑 que la guerre pour revendiquer ces royaumes.;Auf Gebiets- bzw. Titelanspr點he sind wir zuvor bereits kurz eingegangen. Euer Charakter hat Anspr點he auf die K鰊igreiche Kastilien und Galizien. Klickt auf Euer Portr鋞, um Euch diese Anspr點he anzusehen. M鰃licherweise lassen sich diese Anspr點he durchsetzen, ohne den riskanten Weg einer Kriegserkl鋜ung zu beschreiten...;;Ya se mencionaron las Reclamaciones. Tu personaje tiene Reclamaciones en los Reinos de Castilla y Galicia, como puedes observar si haces clic sobre tu retrato. De todos modos, debe haber una manera menos arriesgada de hacer presi髇 sobre esta demanda que yendo a la guerra.;;;;;;;;;x
EVTOPTA107340;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107341;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107341;卡斯提尔的国王正是你的兄弟。你在喜爱是他的第一继承人。为了保障你确实能获得他的王国，你可以在他有自己儿子之前去杀他.点击你兄弟头像，你可以点击密谋按钮开始密谋谋杀。准备一场针对你亲兄弟的密谋……;Le roi de Castille est votre fr鑢e et vous 阾es actuellement son premier h閞itier. Pour vous assurer d'h閞iter de son royaume, vous pourriez tenter d'occasionner sa mort avant qu'il n'ait un fils (ce qui vous assurerait le r鬺e d'h閞itier). Si vous cliquez sur le portrait de votre fr鑢e puis sur l'ic鬾e Complot ?la gauche du portrait, vous organiserez un complot pour tuer votre fr鑢e. Vous pouvez aussi d閙arrer des complots dans la Vue de complots. Allez-y, faites 閘iminer votre fr鑢e...;In der Tat ist der K鰊ig von Kastilien kein anderer als Euer Bruder, und Ihr seid momentan sein direkter Erbe und Nachfolger. Um daf黵 zu sorgen, dass er Euch wirklich sein sch鰊es K鰊igreich vererbt, k鰊ntet Ihr versuchen, ihn ins Jenseits zu bef鰎dern, bevor er wom鰃lich Kinder in die Welt setzt, die Euch von Platz Eins der Erbfolge verdr鋘gen w黵den. Nach einem Klick auf das Portr鋞 Eures Bruders k鰊nt Ihr eine Verschw鰎ung zu seiner Ermordung anzetteln, indem Ihr links vom Portr鋞 das Symbol 'Verschw鰎ung' anklickt. Auch 黚er die Ansicht 'Verschw鰎ung' k鰊nt Ihr Verschw鰎ungen in die Wege leiten. Schmiedet nun ein Mordkomplott gegen Euren geliebten Bruder...;;Tu hermano es el Rey de Castilla y actualmente t?eres su principal heredero. Para asegurarte de que realmente lo vayas a heredar, podr韆s intentar matarlo antes de que engendre un hijo que te suplantar?como heredero. Si haces clic sobre el retrato de tu hermano y luego sobre el icono Conspiraci髇 a la izquierda de su retrato, podr醩 crear una complot para matarlo. Tambi閚 puedes iniciar complots desde la Vista Conspiraci髇. Empieza una Conspiraci髇 de Asesinato contra tu querido hermano...;;;;;;;;;x
EVTOPTA107341;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107342;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107342;现在你正在酝酿一场密谋，而你需要其他角色来帮助实现。你可以在密谋界面查找潜在的同谋。不是所有潜在同谋都愿意加入你的事业。但是那些犹豫不决的人，可以通过金钱贿赂来保障他们能帮助你;Vous avez ourdi un complot, mais vous aurez besoin d'aide pour le mener ?bien. Vous pouvez trouver les comploteurs potentiels dans la Vue des complots, mais ils ne voudront pas n閏essairement tous s'allier ?vos machinations. Ceux qui sont h閟itants, mais tout de m阭e pr鑣 d'accepter, se rallieront g閚閞alement ?votre cause si vous les soudoyez. Pour vous simplifier la t鈉he, vous pouvez aussi s閘ectionner l'option 'Invitation automatique de comploteur' dans la Vue de complots.;Die Verschw鰎ung ist auf den Weg gebracht, doch damit die Verschw鰎ung Erfolg haben kann, ben鰐igt Ihr Mitt鋞er. Potenzielle Mitt鋞er findet Ihr in der Ansicht 'Verschw鰎ung'. Allerdings ist nicht jeder bereit, Eure zwielichtigen Pl鋘e zu unterst黷zen. Die Bedenken von Personen, die grunds鋞zlich zur Mitwirkung bereit sind, lassen sich jedoch durch Bestechung ausr鋟men. Wenn Ihr den ganzen Vorgang etwas komfortabler gestalten m鯿htet, k鰊nt Ihr neben 'Verschw鰎er automatisch einladen' ein H鋕chen setzen.;;En estos momentos tienes un complot en marcha, pero necesitas la ayuda de otros para resultar exitoso. Puedes encontrar conspiradores potenciales a trav閟 de la Vista Conspiraci髇, aunque no todos ellos querr醤 unirse a tus turbios planes. Los que est醤 dudosos pero a鷑 podr韆n aceptar, entrar醤 en raz髇 una vez sobornados con regalos. Para hacer esto m醩 sencillo, tambi閚 puedes consultar la opci髇 "Conspiradores auto-invitados" en la Conspiraci髇, en la Vista Conspiraci髇.;;;;;;;;;x
EVTOPTA107342;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107343;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107343;刺杀成功，你的兄弟死了……但是你毫无感觉对吧，因为这就是中世纪的世界。你现在是列昂和卡斯提尔两国的共主。你可以用一样的手段去获得加利西亚王国;L'assassinat a 閠?un succ鑣, votre fr鑢e est d閏閐? N'ayez aucun remord, apr鑣 tout c'est le Moyen 耮e? Vous 阾es maintenant le roi de deux Royaumes? Le髇 et Castille? Vous pouvez utiliser la m阭e tactique si vous d閟irez mettre la main sur le royaume de Galice et ainsi r閡nir le royaume de votre p鑢e. En effet, si tel est votre d閟ir, vous devez tuer votre second fr鑢e avant qu'il engendre un fils?;Der Mordanschlag war erfolgreich und Euer Bruder ist tot. Aber das muss Euch nicht allzu sehr gr鋗en. Immerhin befinden wir uns im Mittelalter! Ihr seid nun der K鰊ig zweier K鰊igreiche: Le髇 und Kastilien! Ihr k鰊nt diese Vorgehensweise einsetzen, um Eure Hand auch nach der Krone von Galizien auszustrecken, um so das Reich Eures Vaters aufs Neue zu einen. Und ja, dazu m黶stet Ihr in der Tat auch den anderen Bruder ermorden, und zwar bevor ein Sohn von ihm das Licht der Welt erblickt!;;El magnicidio se llev?a cabo con 閤ito, as?que tu hermano est?muerto... pero no te sientas mal por ello, despu閟 de todo sto es la Edad Media! hora eres rey de dos reinos: el de Le髇 y el de Castilla! Puedes utilizar la misma t閏nica para conseguir tambi閚 el Reino de Galicia y volver a unir el Reino de tu padre. ? y para hacerlo tendr醩 que matar a tu otro hermano antes de que engendre a un hijo!;;;;;;;;;x
EVTOPTA107343;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107344;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107344;恭喜，又一个兄弟死了，而你成功的恢复了你父亲王国的统一！主教学关卡就此结束，但只要[Root.GetTitledFirstName]还或者，你就还能接受到关于游戏的合适信息。你现在知道如何生存和扩张，但仍有许多内容需要靠你去发现和掌握.（去尝试其他的教学关卡，或通过实践学习……）祝你好运，弑君者！;F閘icitations, votre second fr鑢e est maintenant six pieds sous terre et vous avez r閡ssi ?r閡nir le royaume de votre p鑢e? C'est ainsi que s'ach鑦e le Sc閚ario d'apprentissage principal. Toutefois, tant que [Root.GetTitledFirstName] sera en vie, vous recevrez ?l'occasion des messages suppl閙entaires selon ce qui se passe dans le jeu. Vous poss閐ez maintenant toute la connaissance n閏essaire pour survivre et prosp閞er, mais il reste encore plusieurs notions ?d閏ouvrir et ?ma顃riser. (Jetez un oeil aux diff閞ents tutoriels ou apprenez sur le tas...) Bonne chance, meurtrier sans scrupule?;Gratulation! Der n鋍hste Bruder ist tot und Ihr habt das Reich Eures Vaters erfolgreich aufs Neue geeint! Hier endet das 躡ungsszenario, doch solange [Root.GetTitledFirstName] noch lebt, erhaltet Ihr unter Umst鋘den weitere Meldungen 黚er die Geschehnisse im Spiel. Nun wisst Ihr alles N鰐ige, um L鋘der beherrschen, erwerben und erben zu k鰊nen, und weitere 躡erraschungen warten auf Euch. (Ihr k鰊nt Euch nun die verschiedenen Kapitel des Tutorials anschauen oder auch aus Erfahrung klug werden...) Viel Gl點k, Bruderm鰎der!;;elicidades, otro hermano yace muerto y t?has logrado re-unificar el Reino de tu padre! Esto finaliza el principal Escenario de Aprendizaje, aunque mientras [Root.GetTitledFirstName] viva, tendr醩 m醩 mensajes seg鷑 lo que vaya sucediendo en el juego. Ahora ya sabes todo lo que necesitas saber para poder sobrevivir y prosperar, pero hay muchos otros aspectos para descubrir y llegar a dominar. (Consulta los distintos cap韙ulos del Tutorial o bien aprende sobre la marcha...) uena suerte, amigo!;;;;;;;;;x
EVTOPTA107344;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107345;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107345;国内某些人组成了反对你的派系！你可以在派系界面查看这些派系及其领袖和成员。某些派系成员在对你好感增加后可能会考虑离开派系，但另一些时候你得考虑如何解决掉他们。;Quelqu'un dans votre pays a dirig?une faction contre vous? Vous pouvez voir cette faction, son chef et tous ses membres dans l'interface des factions. Des membres d'une faction peuvent la quitter si leur opinion ?votre sujet s'am閘iore, mais bien souvent, vous devrez trouver une autre solution pour vous en d閎arrasser.;Einer Eurer Vasallen hat eine Fraktion gegen Euch gegr黱det! Um welche Fraktion es sich handelt und wer ihr Anf黨rer ist, erfahrt Ihr in der Ansicht 'Fraktionen'. Manche Mitglieder k鰊nen unter Umst鋘den zum Verlassen der Fraktion gebracht werden, vorausgesetzt ihre Meinung von Euch verbessert sich. In den meisten F鋖len bleibt Euch allerdings nichts anderes 黚rig, als alternative L鰏ungen zu finden.;;lguien de tu reino ha iniciado una Facci髇 contra ti! Puedes ver esta Facci髇, su l韉er y los dem醩 miembros en la Vista Facci髇. Algunos miembros de la facci髇 podr韆n considerar abandonarla si sus opiniones sobre ti aumentaran, pero de todos modos, en muchos casos deber醩 deshacerte de ellos de alguna forma.;;;;;;;;;x
EVTOPTA107345;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
EVTNAME107350;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107350;教学战役现在结束了.你的角色已死，你可以选择继续用继承人玩下去，为家族创造辉煌的历史。;Le Sc閚arion d'apprentissage est maintenant termin? Votre personnage est d閏閐? Si vous le d閟irez vous pouvez continuer votre partie en tant qu'h閞itier et ainsi prolonger cette 閜op閑 de votre dynastie ?travers les g閚閞ations.;Das 躡ungsszenario ist nun abgeschlossen. Euer Charakter ist gestorben, und wenn Ihr m鯿htet, k鰊nt Ihr das Spiel als Euer Erbe fortsetzen und das Epos der Geschichte Eurer Dynastie 黚er die Generationen hinweg fortschreiben.;;El Escenario de Aprendizaje ha llegado a su fin. Tu personaje muri?y, si quieres, puedes continuar el juego como tu heredero. Continuando, creas la 閜ica historia de tu dinast韆 a trav閟 de las generaciones.;;;;;;;;;x
EVTOPTA107350;教学战役结束;Compris?;躡ungsszenario beenden;;Fin del Escenario de Aprendizaje;;;;;;;;;x
EVTNAME107360;教学战役;Sc閚ario d'apprentissage;躡ungsszenario;;Escenario de Aprendizaje;;;;;;;;;x
EVTDESC107360;因为正在教学战役中，无能特质会从你的角色身上除去;Le trait 'Incapable' a 閠?enlev?de la liste de votre personnage puisque vous jouez en mode Sc閚ario d'apprentissage.;Da Ihr Euch gegenw鋜tig im 躡ungsszenario befindet, wurde die Eigenschaft 'Unf鋒ig' von Eurer Spielfigur wieder entfernt.;;Dado que est醩 jugando en el Escenario de Aprendizaje, a tu personaje se le ha eliminado el rasgo de Incapaz.;;;;;;;;;x
EVTOPTA107360;了解！;Compris?;In Ordnung!;;onseguido!;;;;;;;;;x
nick_hildetand;战牙;?la Dent bleue;Kriegzahn;;Fiero colmillo;;;;;;;;;x
nick_ring;指环;Ring;Ring;;Anillo;;;;;;;;;x
AVAR_KHAGANATE;阿瓦尔;Avarie;Awaren;;Avaria;;;;;;;;;x
AVAR_KHAGANATE_ADJ;阿瓦尔;avare;Awarisch;;羦aro;;;;;;;;;x
k_avaria;阿瓦尔;Avarie;Awaren;;Avaria;;;;;;;;;x
k_avaria_adj;阿瓦尔;avarienne;Awarisch;;羦aro;;;;;;;;;x
KINGDOM_PANNONIA;潘诺尼亚;Pannonie;Pannonien;;Pannonia;;;;;;;;;x
KINGDOM_PANNONIA_ADJ;潘诺尼亚;pannonienne;Pannonier;;Pannoniano;;;;;;;;;x
ALEMANNIA;阿勒曼尼亚;Al閙anie;Alemannen;;Alamannia;;;;;;;;;x
ALEMANNIA_ADJ;阿勒曼尼亚;alamane;Alemannisch;;Alamanes;;;;;;;;;x
MARCH_FRIULI;弗留利;Frioul;Friaul;;Friuli;;;;;;;;;x
MARCH_FRIULI_ADJ;弗留利;frioulane;Friauler;;Friuliano;;;;;;;;;x
DUCHY_IVREA;伊夫雷亚;Ivr閑;Ivrea;;Ivrea;;;;;;;;;x
DUCHY_IVREA_ADJ;伊夫雷亚;ivr閑nne;Ivreaer;;Ivreano;;;;;;;;;x
pictish;皮克特人;picte;Piktisch;;Picto;;;;;;;;;x
count_pictish;伯爵;Earl;Graf;;Conde;;;;;;;;;x
NOT_VARIABLE;$VAR$?少于$VALUE$?;$VAR$? est inf閞ieure ?$VALUE$?;$VAR$? ist weniger als $VALUE$?;;$VAR$? es inferior a $VALUE$?;;;;;;;;;x
VARIABLE;$VAR$?至少要$VALUE$?;$VAR$? est d'au moins $VALUE$?;$VAR$? ist mindestens $VALUE$?;;$VAR$? es al menos $VALUE$?;;;;;;;;;x
IS_VARIABLE_EQUAL;$VAR$?等于$VALUE$?;$VAR$? est 間ale ?$VALUE$?;$VAR$? ist gleich $VALUE$?;;$VAR$? es igual a $VALUE$?;;;;;;;;;x
NOT_IS_VARIABLE_EQUAL;$VAR$?不等于$VALUE$?;$VAR$? n'est pas 間ale ?$VALUE$?;$VAR$? ist NICHT gleich $VALUE$?;;$VAR$? NO es igual a $VALUE$?;;;;;;;;;x
SET_VARIABLE;设置$VAR$?为$VALUE$?;Fixer $VAR$? ?$VALUE$?;$VAR$? auf $VALUE$? setzen;;Fijar $VAR$? en $VALUE$?;;;;;;;;;x
CHANGE_VARIABLE;将$VAR$?改为$VALUE$?;Changer $VAR$? pour $VALUE$?;$VAR$? um $VALUE$? 鋘dern;;Cambiar $VAR$? con $VALUE$?;;;;;;;;;x
SUBTRACT_VARIABLE;减去$VALUE$?从$VAR$?;Soustraire $VALUE$? de $VAR$?;$VAR$? von $VALUE$? subtrahieren;;Restar $VALUE$? de $VAR$?;;;;;;;;;x
MULTIPLY_VARIABLE;将$VAR$?乘以$VALUE$?;Multiplier $VAR$? par $VALUE$?;$VAR$? mit $VALUE$? multiplizieren;;Multiplicar $VAR$? por $VALUE$?;;;;;;;;;x
DIVIDE_VARIABLE;将$VAR$?除以$VALUE$?;Diviser $VAR$? par $VALUE$?;$VAR$? durch $VALUE$? teilen;;Dividir $VAR$? entre $VALUE$?;;;;;;;;;x
MODIFIER_DEMESNE_SIZE;直辖数量;Taille du domaine;Dom鋘engr鲞e;;Tama駉 de Terratenencia;;;;;;;;;x
MODIFIER_LOCAL_MOVEMENT_SPEED;本地移动速度;Vitesse de d閜lacement locale;Lokale Bewegungsgeschwindigkeit;;Velocidad de Movimiento Local;;;;;;;;;x
LOSES_NICKNAME;不再被称为;Ne sera plus connu sous le nom de;Ist nicht l鋘ger bekannt als;;Ya no se conocer?m醩 como;;;;;;;;;x
LOSTNICKNAME_SETUP;失去绰号;Surnom perdu;Spitzname verloren;;Apodo Perdido;;;;;;;;;x
LOSTNICKNAME_LOG;$CHARACTERNAME$?不再被称为$NICKNAME$。;$CHARACTERNAME$? n'est plus connu sous le nom de $NICKNAME$.;$CHARACTERNAME$? ist nicht l鋘ger als ''$NICKNAME$'' bekannt;;A $CHARACTERNAME$? ya no se le conoce como $NICKNAME$.;;;;;;;;;x
CLIMATE_DESC;气候：$CLIMATE$?;Climat: $CLIMATE$?;Klima: $CLIMATE$?;;Clima: $CLIMATE$?;;;;;;;;;x
EVTDESC_CM_1;在外国统治者的影响之下，[Root.GetName]郡已经发展出了全新的本地文化，那儿的人民不再认为自己是皮克特人了。;Avec les dirigeants 閠rangers viennent les influences 閠rang鑢es. La culture locale de le comt?de [Root.GetName] a chang?et s'est transform閑 avec le temps. Ses habitants ne sont plus nomm閟 les Pictes.;Die Herrscher aus der Fremde bringen fremde Einfl黶se mit sich. Die Kultur der Provinz [Root.GetName] hat sich zu etwas Neuem entwickelt und das Volk, das dort lebt, wird nun nicht mehr als die Pikten bezeichnet.;;Con gobernantes extranjeros llegan influencias extranjeras. A lo largo del tiempo la cultura local de la provincia de [Root.GetName] ha evolucionado en algo nuevo, y a la gente de la zona ya no se le conoce como pictos.;;;;;;;;;x
EVTOPTA_CM_1;现在他们是苏格兰人！;Ils sont maintenant 蒫ossais?;Es sind nun echte Schotten!;;hora son escoceses!;;;;;;;;;x
