;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
CONVERTING;×ª±ä;CONVERSION;KONVERTIERUNG;;CONVERSIÓN;;;;;;;;;x
placeholdername_15;°Ñ[immortal_rival.GetHerHim]¹Øµ½ÀÎ·¿Àï¡£;Emmenez-[immortal_rival.GetHerHim] dans les geôles.;Stecke [immortal_rival.GetHerHim] in die Zellen.;;Que le lleven a las celdas.;;;;;;;;;x
placeholdername_16;°Ñ[immortal_rival.GetHerHim]´ø³öÈ¥£¬ÉÕËÀ[immortal_rival.GetHerHim]¡£;Emmenez-[immortal_rival.GetHerHim] dehors et brûlez-[immortal_rival.GetHerHim].;Bring [immortal_rival.GetHerHim] nach draußen und verbrenne [immortal_rival.GetHerHim].;;Llevadlo fuera y quemad su cuerpo.;;;;;;;;;x
placeholdername_17;¸ÃÎ¹Ò»ÏÂÎÒµÄÌØÊâ³èÎïÁË¡­¡­;Il est temps de nourrir mes animaux...;Zeit, meine ganz besonderen Haustiere zu füttern ...;;Es la hora de alimentar a mis mascotas especiales...;;;;;;;;;x
placeholdername_18;µÈµÈ£¡ÎÒÃÇÌ¸Ò»Ì¸£¡;Attendez? Parlons-en?;Warte! Lass uns drüber reden!;;¡Un momento! ¡Hablemos!;;;;;;;;;x
placeholdername_19;ÔÚ[immortal_rival.GetFirstName]¹¥»÷ÄãÖ®Ç°£¬ÄãÓÃ¾¡ÄãµÄÌìÉú÷ÈÁ¦ÓëÓÄÄ¬Óë[immortal_rival.GetSheHe]ÁÄÌì¡£ÄãºÜ¿ìÕÒµ½Óë[immortal_rival.GetFirstName]µÄ¹²Í¬µã£¬½¨Á¢ÁËÀÎ¹ÌµÄ¹ØÏµ£¬¾ÍÏñÀÏÓÑÏà·êÒ»ÑùÈÚÇ¢¡£¸Ğ¾õÖ»ÓĞ¼¸·ÖÖÓÖ®¾Ã£¬µ«ÆäÊµÄãÒÑ¾­Óë[immortal_rival.GetFirstName]ÁÄÁË¼¸¸öĞ¡Ê±£¬[immortal_rival.GetSheHe]¶¼ÍüÁËËûÀ´ÕâÀïÊÇÎªÁËÉ±Äã¡£\n¡®ÎÒÕæ´À£¬¡¯[immortal_rival.GetSheHe]Ëµ£¬¡®±©Á¦²»¿ÉÈ¡£¡¡¯;En usant de votre charme naturel et en ayant de l'esprit, vous êtes en mesure d'engager la conversation avec [immortal_rival.GetFirstName] avant qu'[immortal_rival.GetSheHe] ne puisse attaquer. Vous trouvez rapidement un terrain d'entente et forger une forte relation avec [immortal_rival.GetHerselfHimself], bientôt vous vous parlez comme de vieux amis. Au bout de ce que vous pensiez être des minutes, vous réalisez que vous parlez depuis des heures, et [immortal_rival.GetFirstName] dit qu'[immortal_rival.GetSheHe] ne peut pas croire être venu[Root.GetNoneE] ici pour vous tuer. \n« J'ai ét?si stupide », dit-[immortal_rival.GetSheHe], « la violence n'est jamais la bonne réponse? », ajoute-t-[immortal_rival.GetSheHe].;Mit Eurem ganzen natürlichen Charme und Eurer Wortgewandtheit könnt Ihr [immortal_rival.GetFirstName] in ein Gespräch verwickeln, bevor [immortal_rival.GetSheHe] angreifen kann. Ihr findet schnell Gemeinsamkeiten und bildet eine starke Beziehung mit [immortal_rival.GetFirstName] und bald unterhaltet ihr euch wie alte Freunde. Die Stunden verfliegen wie Minuten und [immortal_rival.GetFirstName]sagt, dass [immortal_rival.GetSheHe] es kaum glauben kann, dass er hierher kam, um Euch zu töten.\n ‚Ich war ja so dumm,' sagt [immortal_rival.GetSheHe], ‚Gewalt ist nie die Antwort!?;"Haciendo gala de tu encanto natural y de tu buen juicio, logras entablar una conversación con [immortal_rival.GetFirstName] antes de que pueda atacar. Pronto os dais cuenta de que tenéis mucha afinidad y te entiendes bien con [immortal_rival.GetFirstName], y de repente estáis hablando como dos viejos amigos. Después de lo que parecen unos minutos, te das cuenta de que lleváis horas hablando, y [immortal_rival.GetFirstName] no puede creerse que viniera para matarte.\n""Qu?imbécil he sido"", dice. ""¡La violencia nunca es la solución!""";;;;;;;;;x
placeholdername_20;ÎÒºÍÅóÓÑÃÇ×ÜÊÇÕâÃ´Ç×ÃÜ;Je garde mes amis près de moi;Ich halte meine Gegner nahe;;Mantengo cerca a mis amigos;;;;;;;;;x
placeholdername_21;µ«ÊÇÎÒµÄµĞÈËÃÇÀëÎÒ¸ü½ü£¡;mais mes ennemis encore plus près?;aber meine Feinde NOCH NÄHER!;;¡pero más aún a mis ENEMIGOS!;;;;;;;;;x
placeholdername_22;ÓëËûÃÇ½øĞĞÑ§Êõ±çÂÛ;L'emmener dans un débat d'érudits;Verwickle sie in eine gelehrte Debatte;;Entabla un debate profundo con tu contrincante.;;;;;;;;;x
placeholdername_23;ÄãÌá³öĞí¶àÓĞ¹ØÈËÀà±ØËÀ±¾ÖÊµÄ¶¨Àí£¬ËüÃÇÌıÆğÀ´¶¼ÊÇ¸ß¶ËÖÇ»Û£¬µ«Ö»ÒªÂÔ¼ÓË¼Ë÷±ã»á·¢ÏÖĞí¶àÃ÷ÏÔµÄÆÆÕÀ¡£[immortal_rival.GetFirstName]ºÜÏÔÈ»ÆÈ²»¼°´ıµØÏëÒª¸Ï½ôÉ±µôÄãÈ»ºó×ßÈË£¬µ«ÊÇ[immortal_rival.GetSheHe]Ã÷ÏÔÎŞ·¨ÈÌÄÍÏëÒªÖ¸³öÄãÂß¼­ÖĞµÄ´íÎó¡£±©ÌøÈçÀ×µÄ[immortal_rival.GetSheHe]¿ªÊ¼Ò»ÌõÒ»ÌõÏê¾¡µØ·´²µÆğÄãµÄÂÛµã¡£;Vous faites appel ?un certain nombre de théorèmes sur la nature de la mortalit?qui semblent nobles, mais qui ont quelques défauts évidents si on leur donne plus qu'une critique superficielle. [immortal_rival.GetFirstName] est clairement habité[immortal_rival.GetNoneE] par son désir de vous tuer et de partir, mais [immortal_rival.GetSheHe] ne peut manifestement pas résister ?l'envie de souligner les erreurs dans votre logique. Exaspéré[immortal_rival.GetNoneE], [immortal_rival.GetSheHe] commence une réfutation exhaustive de vos arguments.;Ihr gebt eine Reihe von Theoremen über das Wesen der Sterblichkeit von Euch, die sich zwar gut anhören, aber mit etwas Nachdenken einen offensichtlichen Fehler aufweisen.[immortal_rival.GetFirstName] ist eindeutig hin- und hergerissen von dem Wunsch Euch zu töten und zu beseitigen, aber [immortal_rival.GetSheHe] kann es einfach nicht lassen, die Fehler in Eurer Logik aufzuweisen. Verärgert beginnt [immortal_rival.GetSheHe] mit einer umfassenden Widerlegung Eurer einzelnen Punkte.;;Te planteas una serie de teoremas sobre la naturaleza de la mortalidad que suenan moralistas, pero tienen algunos defectos obvios si uno se para a pensar. Queda claro que [immortal_rival.GetFirstName] muestra indecisión sobre su deseo de matarte y acabar con esto, pero no puede resistir la tentación de señalarte los errores de tu lógica. Con gran exasperación, comienza a refutar tus argumentos exhaustivamente, uno por uno.;;;;;;;;;x
placeholdername_24;¿ªÆôĞÂµÄÕùÂÛ;Invoquer de nouveaux arguments;Erbringt neue Argumente;;Dar otros argumentos;;;;;;;;;x
placeholdername_25;¾Ü²»³ĞÈÏ´íÎó;Refuser de reconnaître vos erreurs;Weigert Euch, Eure Fehler anzuerkennen.;;Negarte a admitir tus errores;;;;;;;;;x
placeholdername_26;[immortal_rival.GetFirstName]È«ÉíĞÄÍ¶Èë±çÂÛ¡£Äã¹ÊÒâ·¸ÏÂµÄ´íÎóÈÃ[immortal_rival.GetHerHim]ÒÔÎª[immortal_rival.GetSheHe]Õ¼¾İÉÏ·ç¡£·¢ÏÖ¹âÊÇÖ«ÌåÓïÑÔÒÑ¾­ÎŞ·¨Ç¿µ÷ËûÃÇµÄ¹Ûµã£¬ËûÃÇ³¤½£ÈëÇÊ£¬ÌÍ³ö¼¸¸ù·Û±Ê£¬¿ªÊ¼ÔÚ×ßÀÈµÄÇ½ÉÏ»­³öËµÃ÷ÓëÍ¼±í¡£;[immortal_rival.GetFirstName] s'investit clairement dans votre débat. Vos erreurs délibérées dans vos arguments d'ouverture l'ont convaincu qu'[immortal_rival.GetSheHe] a pris le dessus. Accompagner ses paroles de grands gestes ne lui suffisant pas pour faire valoir ses arguments qu'[immortal_rival.GetSheHe] rengaine son épée, sort de la craie et commence ?griffonner des notes et des schémas sur les murs du couloir.;[immortal_rival.GetFirstName] lässt sich eindeutig stark in Eure Debatte verwickeln. Eure absichtlichen Fehler im Eröffnungsargument haben [immortal_rival.GetHerHim] davon überzeugt, dass [immortal_rival.GetSheHe] die Oberhand hat. Sie stellen fest, dass breite Gesten nicht ausreichen, um ihre Punkte zu unterstreichen. Sie stecken ihre Schwerter weg, packen Kreide aus, und fangen an, Notizen und Diagramme auf die Gangwände zu kritzeln.;;[immortal_rival.GetFirstName] se est?interesando mucho en el debate. Los errores deliberados de tus argumentos le han convencido de que [immortal_rival.GetSheHe] lleva ventaja. Al ver que sus amplios gestos no bastan para dar peso a sus argumentos, desenvaina la espada, saca tiza y comienza a garabatear notas y gráficos en la pared del pasillo.;;;;;;;;;x
placeholdername_27;´¥·¢Âß¼­ÏİÚå¡£;Fomenter un piège logique;Löst eine logische Falle aus;;Usar una trampa de lógica aplastante;;;;;;;;;x
placeholdername_28;³ÃËûÃÇ·ÖĞÄ£¬ÓÃÖòÌ¨´òËûÃÇµÄÍ·¡£;Profiter d'un moment d'inattention pour [immortal_rival.GetHerHim] frapper avec un chandelier.;Während sie abgelenkt sind, zieht ihnen einen Kerzenhalter über den Kopf.;;A la que no preste atención, le aplastas la cabeza con un candelabro.;;;;;;;;;x
placeholdername_29;[immortal_rival.GetFirstName]ÉÏ¹³ÁË£¬¿ªÊ¼¾«Á¦ÍúÊ¢µØÍ¬ÄãÕù±ç[immortal_rival.GetSheHe]¶ÔÓÚÄã×îºóÄÇÌõ»ÄÃıÂÛµãµÄ¿´·¨¡£\n¡®ËùÒÔËµ£¬¡¯ËûÃÇ·ßÅ­µØ×÷³ö½áÓï£¬¡®²»ËÀÕß¸ù±¾²»¿ÉÄÜ´æÔÚ£¡¡¯\nÕùÂÛÖĞ¶ÏµÄÒ»Ë²¼ä£¬ÄãÈÏÎªÄã¿´µ½Õğ¾ªµÄ±íÇé¿ªÊ¼³öÏÖÔÚ[immortal_rival.GetFirstName]µÄÁ³ÉÏ£¬µ«ÔÚ±íÇé³ÉĞÍÖ®Ç°£¬¿ÕÆøÅ¾µØÒ»ÉùºÏÂ£¶ø[immortal_rival.GetFirstName]ÔòÏûÊ§µÃÎŞÓ°ÎŞ×Ù¡£;[immortal_rival.GetFirstName] a mordu ?l'hameçon et argumente vigoureusement contre ce qu'[immortal_rival.GetSheHe] croit être votre dernier argument absurde en date. \n« Ainsi, vous voyez », conclut-[immortal_rival.GetSheHe] avec colère, « les Immortels ne peuvent pas exister? » \nDurant une brève pause, vous pensez apercevoir que se forme sur le visage de [immortal_rival.GetFirstName] l'expression d'une prise de conscience, mais avant qu'elle ne puisse prendre pleinement forme, il y a un courant d'air et [immortal_rival.GetFirstName] disparaît.;[immortal_rival.GetFirstName] hat den Köder angenommen und argumentiert rigoros gegen Euren [immortal_rival.GetSheHe] Meinung nach unsinnigsten Punkt. \n‚Ihr seht also? kommen sie verärgert zum Schluss, ‚Unsterbliche können unmöglich existieren!‘\nEs entsteht eine kurze Pause, in der Ihr glaubt, einen Blick überraschter Erkenntnis auf dem Gesicht von [immortal_rival.GetFirstName] erkennen zu können, aber bevor er noch ganz ausgeprägt werden kann, füllt die Luft mit einem Wusch das Vakuum als [immortal_rival.GetFirstName] aus der Existenz verschwindet.;;"[immortal_rival.GetFirstName] ha mordido el anzuelo y est?argumentando acaloradamente contra lo que [immortal_rival.GetSheHe] cree que es tu último argumento sin sentido alguno.\n""Por tanto, concluye con enfado: ""¡los inmortales no pueden existir!""\nHay una breve pausa en la que crees ver una mirada atónita de entendimiento en el rostro de [immortal_rival.GetFirstName], pero antes de que tome forma, el aire se desplaza y[immortal_rival.GetFirstName] desaparece.";;;;;;;;;x
placeholdername_30;ÎÒË¼¹ÊÎÒÔÚ¡£;Je pense, donc que je suis.;Cogito ergo sum.;;Pienso, luego existo.;;;;;;;;;x
placeholdername_31;Õ½¶·£¡;Se battre?;Kämpfen.;;Luchas;;;;;;;;;x
placeholdername_32;ËÀÍö;Mourir;Sterben;;Mueres;;;;;;;;;x
placeholdername_33;·ßÅ­¡­¡­¿ØÖÆ£¡;La fureur sacrée... prend le dessus?;Wut ... Kontrolle ... übernehmen!;;La ira... est?tomando... ¡el control!;;;;;;;;;x
placeholdername_34;È»¶ø»òĞí»»»»ÒÂ·ş¾ÍĞĞÁË¡£;Quoiqu'un changement de vêtement pourrait être nécessaire.;Vielleicht muss ich aber mal die Kleidung wechseln.;;Aunque no vendría mal un cambio de ropa.;;;;;;;;;x
placeholdername_35;Äã·ÅÆúÁË¡£;Vous abandonnez. ;Ihr gebt auf. ;;Te rindes. ;;;;;;;;;x
placeholdername_36;[immortal_rival.GetFirstName]¶ÔÄãµÄÇÓÅ³¸Ğµ½Ñá¶ñ£¬ÓÚÊÇ×ªÉíÀëÈ¥ÁË¡£;[immortal_rival.GetFirstName] est dégoûté[immortal_rival.GetNoneE] par votre lâchet?et s'en va.;[immortal_rival.GetFirstName] ist von Eurer Feigheit angewidert und geht.;;A [immortal_rival.GetFirstName] le asquea tu cobardía y se marcha.;;;;;;;;;x
immortal_loyalty;ÒòÓÀÉú¶øÖÒ³Ï;Loyaut?envers l'immortalit?Unsterbliche Treue;;Lealtad inmortal;;;;;;;;;x
placeholdername_38;Õâ¸ö½ÇÉ«ÖÒÓÚËûÃÇÓÀÉúµÄÁìÖ÷£¬Ï£ÍûÄ³ÌìÄÜ»ñÖªÓÀÉúµÄÃØÃÜ¡£;Ce personnage est fidèle ?son seigneur lige immortel et espère un jour apprendre ses secrets.;Dieser Charakter ist seinem unsterblichen Lehnsherr treu ergeben und hofft, eines Tages sein Geheimnis zu erfahren.;;Este personaje es leal a su señor inmortal y espera poder averiguar su secreto algún día.;;;;;;;;;x
immortal_suspicions;ÒòÓÀÉú¶ø»³ÒÉ;Se méfie de l'immortalit?Unsterblicher Verdacht.;;Sospechas inmortales;;;;;;;;;x
placeholdername_40;Õâ¸ö½ÇÉ«ÉîÉî²ÂÒÉËûÃÇ¿ÉÄÜÓÀÉúµÄÁìÖ÷¡£;Ce personnage se méfie de son seigneur lige probablement immortel.;Dieser Charakter hegt tiefen Verdacht gegen seinen möglicherweise unsterblichen Lehnsherrn.;;Este personaje tiene serias sospechas sobre su señor, probablemente un Inmortal.;;;;;;;;;x
immortal_hate;ÒòÓÀÉú¶øÑá¶ñ;Dégoût pour l'immortalit?Unsterblicher Ekel;;Asco inmortal;;;;;;;;;x
placeholdername_42;Õâ¸ö½ÇÉ«Ñá¶ñÁìÖ÷ÄÇ·Ç×ÔÈ»µÄÓÀÉú¡£;Ce personnage est dégoût?par l'immortalit?anormale de son seigneur lige.;Dieser Charakter ist angewidert von der unnatürlichen Unsterblichkeit seines Lehnsherrn.;;Este personaje siente asco por la inmortalidad antinatural de su señor.;;;;;;;;;x
placeholdername_43;ÎÒµÄÒ»Ğ©·â³¼¿ªÊ¼»³ÒÉÎÒÍ³ÖÎÌ«³¤ÁË¡£ËûÃÇ»¹²»È·ĞÅÎÒÊÇÓÀÉúÕß£¬µ«³äÂú»³ÒÉ£¬¶øÇÒËûÃÇÖ»Òª»¹ÕÆÎÕÈ¨Á¦¾ÍÓĞ¿ÉÄÜÖÆÔìÂé·³¡£;Certains de mes vassaux commencent ?avoir le sentiment que mon règne a dur?trop longtemps. Bien qu'ils ne soient pas totalement certains de mon immortalit? ils sont suspicieux, et causeront probablement des ennuis s'ils restent au pouvoir.;Manche Eurer Vasallen hegen den Verdacht, dass Eure Herrschaft zu lang anhält. Sie sind noch nicht ganz von meiner Unsterblichkeit überzeugt, aber sie hegen Verdacht und werden vermutlich Schwierigkeiten bereiten, wenn sie an der Macht bleiben.;;Algunos de tus vasallos empiezan a sospechar que mi reinado ha durado demasiado. Aunque aún no están convencidos del todo de mi inmortalidad, abrigan sospechas y es probable que causen problemas si se mantienen en el poder.;;;;;;;;;x
placeholdername_44;ÕâĞ©»³ÒÉÖĞµÄ·â³¼ÏÖÔÚÈ·ĞÅÎÒÓĞ·Ç×ÔÈ»µÄÁ¦Á¿£¬²¢ÏÔÈ»ÕıÔÚÄ±»®ÎÒµÄËÀÍö¡£ËûÃÇ±ØĞë±»Á¬¸ù°Î³ı¡£;Les vassaux suspicieux sont ?présent certains qu'il y a quelque chose d'anormal ?propos de moi, et sont certainement en train de comploter pour que ce soit ma fin. Ils doivent être totalement éliminés.;Die verdächtigen Vasallen sind sich jetzt sicher, dass ich etwas Unnatürliches an mir habe und hecken Pläne für meinen Untergang. Sie müssen mit Stumpf und Stiel ausgerottet werden.;;Ahora los vasallos sospechosos tienen la certeza de que hay algo antinatural en m? y seguramente estén urdiendo mi muerte. Hay que arrancar la mala hierba. De raíz.;;;;;;;;;x
appeased_religious;ÊÜ×£¸£µÄÃñÖÚ;Peuple béni;Das gesegnete Volk;;Pueblo bendito;;;;;;;;;x
ask_wards_liege_to_allow_faith_focus;ÇëÇóÔÊĞíĞÅÑöÖØĞÄ;Demander la religion comme intérêt;Um Erlaubnis zur Erziehung mit einem Schwergewicht auf dem Glauben bitten;;Pedir permiso para enfoque de fe;;;;;;;;;x
ask_wards_liege_to_allow_faith_focus_desc;¸ø§Y[Root.Liege.GetTitledFirstName]§!¼Ä³öÒ»·âĞÅÕ÷ÇóĞí¿ÉÈ¥¸ü¸Ä§Y[Root.GetFirstName]§!µÄÍ¯ÄêÖØĞÄ¡£ÒÔĞÅÑö×÷ÎªÖØĞÄ½«Ê¹µÃ§Y[Root.GetFirstName]§!¸ÄĞÅÄãµÄ×Ú½Ì¡£;Envoyer une lettre ?votre [Root.Liege.GetLordLady] lige §Y[Root.Liege.GetTitledFirstName]? pour demander la permission de changer l'intérêt d'éducation de §Y[Root.GetFirstName]?. Se concentrer sur la religion lui permettra d'adopter la vôtre.;Sendet einen Brief an §Y[Root.Liege.GetTitledFirstName]? und bittet um Erlaubnis, den Kindheitsfokus von §Y[Root.GetFirstName]? zu ändern. Wenn Ihr den Schwerpunkt auf den Glauben legt, nimmt §Y[Root.GetFirstName]? Eure Religion an.;;Enviar una carta a §Y[Root.Liege.GetTitledFirstName]? que pida permiso para cambiar el enfoque durante la niñez de §Y[Root.GetFirstName]?. Poner el enfoque en la fe har?que §Y[Root.GetFirstName]? abrace tu religión.;;;;;;;;;x
change_wards_focus_to_faith;½«Í¯ÄêÖØĞÄ¸ÄÎªĞÅÑö;Choisir la religion comme intérêt;Ändert den Kindheitsfokus auf Glauben;;Cambiar enfoque de niñez a fe;;;;;;;;;x
change_wards_focus_to_faith_desc;¸Ä±ä§Y[Root.GetFirstName]§!µÄÖØĞÄ¡£ÒÔĞÅÑö×÷ÎªÖØĞÄ½«Ê¹µÃ§Y[Root.GetFirstName]§!¸ÄĞÅÄãµÄ×Ú½Ì¡£;Changer l'intérêt d'éducation de §Y[Root.GetFirstName]?. Se concentrer sur la religion lui permettra d'adopter la vôtre.;Ändert den Schwerpunkt von §Y[Root.GetFirstName]?. Wenn Ihr den Schwerpunkt auf den Glauben legt, nimmt §Y[Root.GetFirstName]? Eure Religion an.;;Cambiar el enfoque de §Y[Root.GetFirstName]?. Poner el enfoque en la fe har?que §Y[Root.GetFirstName]? abrace tu religión.;;;;;;;;;x
EVTDESC_ZE_2140;ÖÂ[GetFromFromRootCompliment][Root.GetTitledNameWithNick]£¬\n\nÎÒÏòÄãĞ´Õâ·âĞÅÒÔÕ÷ÇóÄãµÄĞí¿É£¬È¥¸øÓèÎÒµÄÊÜ¼à»¤ÈË£¬[From.GetFirstName]£¬ÒÔÊÊµ±µÄ[FromFrom.Religion.GetName]¸§Ñø»·¾³²¢Ñ§Ï°[FromFrom.Religion.GetScriptureName]µÄÉú»î·½Ê½¡£\n\nÇ©Ãû[FromFrom.GetTitledFirstName]¡£;[Root.GetTitledNameWithNick], [GetFromFromRootComplimentNounAdj]\n\nJe vous écris pour vous demander la permission de donner ?m[From.GetHerHis] [From.GetFirstName] une éducation [FromFrom.Religion.GetName] en lui transmettant les enseignements présents dans [FromFrom.Religion.GetScriptureName].\n\nSign?[FromFrom.GetTitledFirstName].;An [GetFromFromRootCompliment] [Root.GetTitledNameWithNick],\n\nVoller Respekt schreibe ich Euch mit der Bitte, meinem Mündel [From.GetFirstName] eine ordentliche [FromFrom.Religion.GetName]Erziehung zu erlauben, und die [FromFrom.Religion.GetScriptureName] zu erlernen.\n\nGezeichnet [FromFrom.GetTitledFirstName].;;[GetFromFromRootCompliment] [Root.GetTitledNameWithNick]:\n\nEscribo para solicitar vuestro permiso para dar a mi aprendiz [From.GetFirstName] una correcta educación [FromFrom.Religion.GetName] para que aprenda sobre el camino de[FromFrom.Religion.GetScriptureName]. \n\nFirmado: [FromFrom.GetTitledFirstName].;;;;;;;;;x
EVTDESC_ZE_2141;Ç×°®µÄ[Root.GetTitledNameWithNick]£¬\n\nÄãÖ÷¶¯Ìá³ö½Ìµ¼[FromFrom.GetFirstName]ÓĞ¹ØÄãµÄ×Ú½ÌµÄÄÚÈİ£¬ÎÒ±íÊ¾×î´ó³Ì¶ÈµÄ»¶Ó­£¬Í¬ÒâÄãµÄÇëÇó¡£;Ch[Root.GetBoyGirl] [Root.GetTitledNameWithNick],\n\nVotre initiative visant ?enseigner ?[FromFrom.GetFirstName] les principes de notre religion est vraiment la bienvenue. J'accepte.;Sehr geehrte/r [Root.GetTitledNameWithNick],\n\nIhre Initiative, [FromFrom.GetFirstName] über Ihre Religion zu lehren ist sehr willkommen und ich akzeptiere Ihren Vorschlag.;;[Root.GetTitledNameWithNick]:\n\nAcojo favorablemente tu iniciativa de enseñar a [FromFrom.GetFirstName] sobre tu religión, y acepto tu propuesta.;;;;;;;;;x
EVTDESCB_ZE_2142;ÖÂ[GetFromRootInsult][Root.GetTitledFirstName],\n\nÎÒÏàĞÅÄãÖªµÀÕâÊÇºÎµÈÙôäÂµÄÑÔ´Ç£¡[FromFrom.GetFirstName]Ó¦µ±³É³¤ÎªÒ»ÃûÓÅĞã¾¡Ö°µÄ[FromFrom.GetManWoman]£¬µ«ÄãÄÇĞ©Ææ¹ÖµÄÒÇÊ½ºÍäÂÉñµÄĞĞÎªÃ÷ÏÔ»áÈÃÎÒµÄÆÚÅÎÂä¿Õ¡£;[Root.GetTitledFirstName], espèce [GetFromRootInsultNounAdj],\n\nJe suis certain[From.GetNoneE] que vous savez que votre suggestion est un blasphème? [FromFrom.GetFirstName] est supposé[FromFrom.GetNoneE] grandir pour devenir un[FromFrom.GetNoneE] [FromFrom.GetManWoman] honorable et dévoué[FromFrom.GetNoneE], ce qui est de toute évidence impossible avec vos étranges rituels et vos manières impies.;An [GetFromRootInsult] [Root.GetTitledFirstName],\n\nEuch ist doch bewusst, was für eine Unverschämtheit Ihr da vorgeschlagen habt. Aus [FromFrom.GetFirstName] soll ein(e) [FromFrom.GetManWoman] von Bildung und Kultur werden. Es versteht sich von selbst, dass dieses Ziel mit den verschrobenen und abstoßenden Gebräuchen, wie sie bei Euch die Norm sind, absolut nicht zu vereinbaren ist.;;[GetFromRootInsult] [Root.GetTitledFirstName]:\n\nEvidentemente, entiendes lo blasfemo de tu propuesta. [FromFrom.GetFirstName] debe crecer para ser una persona culta y diligente, lo que obviamente no es posible dados vuestros extraños rituales y costumbres profanas.;;;;;;;;;x
RULE_VASSAL_LIMIT;·â³¼ÉÏÏŞ;Nombre limite de vassaux;Vasallenlimit;;Límite de vasallos;;;;;;;;;x
RULE_VASSAL_LIMIT_DEFAULT_DESC;Í³ÖÎÕßµÄ·â³¼ÉÏÏŞÒÔ¼°ÎŞ³Í·£Ê±ÄÜ¿ØÖÆµÄ·â³¼ÊıÁ¿ÉèÎªÄ¬ÈÏË®Æ½¡£;Le nombre limite de vassaux qu'un personnage peut contrôler sans pénalités est au niveau par défaut.;Das Vasallenlimit und die Anzahl der Vasallen, die ein Herrscher ohne Bußen kontrollieren kann, ist auf der Standardstufe.;;El límite de vasallos y la cantidad de vasallos que un gobernante puede controlar sin penalizaciones est?en el nivel por defecto.;;;;;;;;;x
RULE_VASSAL_LIMIT_HALF_DESC;·â³¼ÉÏÏŞ½µµ½Ä¬ÈÏË®Æ½µÄÒ»°ë¡£;Le nombre limite de vassaux est réduit de moiti?;Das Vasallenlimit ist auf die Hälfte der Standardstufe reduziert.;;El límite de vasallos se reduce a la mitad del nivel por defecto.;;;;;;;;;x
RULE_VASSAL_LIMIT_QUARTERED_DESC;·â³¼ÉÏÏŞ½µµ½Ä¬ÈÏË®Æ½µÄËÄ·ÖÖ®Ò»¡£;Le nombre limite de vassaux est le quart de celui par défaut.;Das Vasallenlimit ist auf ein Viertel der Standardstufe reduziert.;;El límite de vasallos se reduce a un cuarto del nivel por defecto.;;;;;;;;;x
RULE_VASSAL_LIMIT_UNLIMITED_DESC;Í³ÖÎÕßÏÖÔÚÃ»ÓĞ¿É¿ØÖÆ·â³¼ÊıÁ¿µÄÉÏÏŞ¡£;Il n'y a pas de nombre limite de vassaux.;Die Anzahl der Vasallen, die ein Herrscher kontrollieren kann, ist nicht begrenzt.;;No hay límite en la cantidad de vasallos que puede controlar un gobernante.;;;;;;;;;x
RULE_GRANT_INDEPENDENCE;¸øÓè¶ÀÁ¢;Accorder l'indépendance;Gewährt Unabhängigkeit;;Conceder la independencia;;;;;;;;;x
RULE_GRANT_INDEPENDENCE_RESTRICTED_DESC;¸øÓè¶ÀÁ¢ÕâÒ»ĞĞÎªÊÜµ½ÏŞÖÆ¡£;L'action 'Accorder l'indépendance' est restreinte.;Die Aktion Gewährt Unabhängigkeit ist begrenzt.;;"La acción ""Conceder la independencia"" est?restringida.";;;;;;;;;x
RULE_GRANT_INDEPENDENCE_UNRESTRICTED_DESC;¸øÓè¶ÀÁ¢ÕâÒ»ĞĞÎªÃ»ÓĞÏŞÖÆ£¬¿ÉÒÔÎŞÏŞÖÆµØ¸øÓèÈÎºÎÈË¶ÀÁ¢¡£;L'action 'Accorder l'indépendance' peut s'utiliser sur quiconque.;Die Aktion Gewährt Unabhängigkeit ist unbegrenzt und kann verwendet werden, um jeden Unabhängigkeit zu gewähren.;;"La acción ""Conceder la independencia"" es ilimitada y se puede usar para conceder la independencia a cualquiera.";;;;;;;;;x
ATTACHED_UNIT;£4£;£4£;£4£;;£4£;;;;;;x
ATTACHED_TO_UNIT;£5£;£5£;£5£;;£5£;;;;;;x
GOV_LANDED_CAN_NOT_INHERIT;ÒÑ¾­ÓµÓĞ·âµØµÄ½ÇÉ«ÎŞ·¨¼Ì³Ğ¡£;Les personnages possédant des terres ne peuvent pas hériter;Begüterte Charaktere können nicht erben.;;Los personajes hacendados no pueden heredar;;;;;;;;;x
RULE_DEMESNE_SIZE;Ö±Ï½Áì´óĞ¡;Taille du domaine;Domänengröße;;Tamaño de la heredad;;;;;;;;;x
RULE_DEMESNE_SIZE_DEFAULT_DESC;Í³ÖÎÕßµÄÖ±Ï½Áì´óĞ¡ºÍ¿É¹ÜÀíµÄÍÁµØÊıÁ¿ÉèÎªÄ¬ÈÏË®Æ½¡£;La taille de domaine est au niveau par défaut.;Die Domänengröße und das Herrschaftsgebiet, dass ein Herrscher kontrollieren kann, ist auf der Standardstufe.;;El tamaño de la heredad y la cantidad de vasallos que un gobernante puede controlar sin penalizaciones est?en el nivel por defecto.;;;;;;;;;x
RULE_OPTION_HALF;Ò»°ë;Moiti?Halbiert;;Mitad;;;;;;;;;x
