;#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
TRIGGER_BAND_CREATOR;´ó¶Ó³ÉÁ¢Õß;Créateur de bande;Truppgründer;;Creador de la compañía;;;;;;;;;x
DEMESNE_GARRISON_MORE_THAN;Õû¸öÖ±Ï½ÁìµÄÒªÈûÊØ¾ü¶àÓÚ»òµÈÓÚ;La garnison du domaine est supérieure ou égale ? ;Garnison des gesamten Herrschaftsgebiet mindestens  ;;La guarnición de todo el ducado es más o igual a;;;;;;;;;x
DEMESNE_GARRISON_LESS_THAN;Õû¸öÖ±Ï½ÁìµÄÒªÈûÊØ¾üÉÙÓÚ;La garnison du domaine est inférieure ? ;Garnison des gesamten Herrschaftsgebiet weniger als  ;;La guarnición de todo el ducado es menos que;;;;;;;;;x
AIREASON_NOT_DUCHY;¿ÊÇóÒ»¸ö¹«¹ú;Souhaite un duch?Möchte ein Herzogtum;;Deseas un ducado;;;;;;;;;x
AIREASON_NO_PORT;¿ÊÇóÑØº£Ê¡·İ;Souhaite des comtés côtiers;Möchte Küstenprovinzen;;Deseas provincias costeras;;;;;;;;;x
SETTLE_ADVENTURER_INTERACTION_LETTER;ÎÒÃÇÌáÒé¸øÓèÄãÓĞµØÍ·ÏÎ[ThirdPartyTitle.GetFullName]£¬×÷Îª½»»»£¬Äã½«ÒªÎª´ËµØÇøÎ´À´ÔâÊÜµÄ½ÙÂÓÌá¹©±£»¤¡£;Nous vous offrons le titre foncier de [ThirdPartyTitle.GetFullName] en échange de votre protection contre de futurs pillages dans cette région.;Wir bieten Euch dafür, dass Ihr Uns vor zukünftigen Plünderzügen in dieser Gegend schützt, den Landtitel [ThirdPartyTitle.GetFullName] an.;;Le ofrecemos el título de propiedad de la tierra de [ThirdPartyTitle.GetFullName] a cambio de su protección contra futuros ataques en esta área.;;;;;;;;;x
SETTLE_ADVENTURER_INTERACTION_OFFER;[Actor.GetBestName]ÌáÒé¸øÓèÎÒÃÇÓĞµØÍ·ÏÎ[ThirdPartyTitle.GetFullName]£¬×÷Îª½»»»£¬ÎÒÃÇĞèÌá¹©±£»¤¡£;[Actor.GetBestName] souhaite nous offrir le titre foncier de [ThirdPartyTitle.GetFullName] en échange de notre protection.;[Actor.GetBestName] bietet Uns im Austausch für Unseren Schutz den Titel [ThirdPartyTitle.GetFullName] an.;;[Actor.GetBestName] quiere ofrecernos el título de propiedad de la tierra de [ThirdPartyTitle.GetFullName] a cambio de nuestra protección.;;;;;;;;;x
SETTLE_ADVENTURER_INTERACTION_DECLINE_SETUP;¾Ü¾øÁË°²ÖÃÃ°ÏÕÕßµÄÌáÒé;Offre d'établissement d'un aventurier refusée;Das Angebot, sich niederzulassen, wurde abgelehnt;;Oferta de instalar al aventurero rechazada;;;;;;;;;x
SETTLE_ADVENTURER_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W¾Ü¾ø§Y[Actor.GetBestName]§WµÄ¹ØÓÚ¶¨¾Óµ½[Actor.GetHerHis]ÍÁµØµÄÌáÒé¡£;§Y[Recipient.GetBestName]§W a refus?l'offre de §Y[Actor.GetBestName]§W de s'établir sur ses terres.;§Y[Recipient.GetBestName]§W schlug das Angebot von  §Y[Actor.GetBestName]§W aus und möchte sich nicht dort niederlassen.;;§Y[Recipient.GetBestName] §W rechaz?la oferta de §Y[Actor.GetBestName]§W de instalarse en las tierras de [Actor.GetHerHis].;;;;;;;;;x
dissolve_mercenary_company;ÕÙ»Ø¹¬Í¢;Rappel ?la cour;Zum Hof zurückrufen;;Llamada a la corte;;;;;;;;;x
dissolve_mercenary_company_desc;ÃüÁî[Root.GetFirstName]½âÉ¢[Root.GetHerHis]¹ÍÓ¶±ø´ó¶Ó²¢»Øµ½¼ÒÏç¡£;Ordonner ?[Root.GetFirstName] de dissoudre sa bande de mercenaires et de rentrer.;Befehlt [Root.GetFirstName], die Söldnerschar aufzulösen und nach Hause zurückzukehren.;;Manda a [Root.GetFirstName] disolver [Root.GetHerHis] compañía mercenaria y que vuelva a casa.;;;;;;;;;x
is_mercenary_leader_YEAR;ÒÑ¾­´øÁì¸Ã¹ÍÓ¶±øÍÅÎåÄêÁË\n;Est le chef de la compagnie depuis cinq années\n;Hat den Trupp fünf Jahre befehligt\n;;Ha liderado la compañía durante cinco años\n;;;;;;;;;x
HAS_NOT_RAISED_STANDING_TROOPS;Ã»ÓĞ½¨Á¢³£±¸¾ü;N'a pas lev?de troupes permanentes;Hat kein stehendes Heer aufgestellt;;No ha reclutado tropas permanentes;;;;;;;;;x
HAS_RAISED_STANDING_TROOPS;ÒÑ½¨Á¢³£±¸¾ü;A lev?des troupes permanentes;Hat ein stehendes Heer aufgestellt;;Ha reclutado tropas permanentes;;;;;;;;;x
EVTDESC288;ÎÒ½ÓÊÜÄãµÄÌáÒé£¬¶¨¾ÓÓÚ´Ë¡£;J'accepte votre offre d'établissement.;Ich nehme Euer Angebot, sesshaft zu werden, an.;;Acepto tu ofrecimiento de establecerme.;;;;;;;;;x
EVTDESC289;ÎÒ¾Ü¾øÄãµÄÌáÒé£¬²»¶¨¾ÓÓÚ´Ë¡£;Je refuse votre offre d'établissement.;Ich weigere mich, Euer Angebot anzunehmen und sesshaft zu werden.;;Rechazo tu ofrecimiento de establecerme.;;;;;;;;;x
INTERACTION_REQUIRES_NO_ACTOR_MERCENARY_TITLE;§Y[Actor.GetTitledFirstName]§! ²»ÄÜÊÇ¹ÍÓ¶±ø;§Y[Actor.GetTitledFirstName]? ne doit pas être un mercenaire;§Y[Actor.GetTitledFirstName]? darf kein Söldner sein;;§Y[Actor.GetTitledFirstName]? no debe ser mercenario;;;;;;;;;x
INTERACTION_REQUIRES_NO_RECIPIENT_MERCENARY_TITLE;§Y[Recipient.GetTitledFirstName]§! ²»ÄÜÊÇ¹ÍÓ¶±ø;§Y[Recipient.GetTitledFirstName]? ne doit pas être un mercenaire;§Y[Recipient.GetTitledFirstName]? darf kein Söldner sein;;§Y[Recipient.GetTitledFirstName]? no debe ser mercenario;;;;;;;;;x
started_mercenary_company;ÒÑ½¨Á¢¹ÍÓ¶±øÍÅ;A créé une compagnie de mercenaires;Gründete Söldnertrupp;;Comenz?su compañía mercenaria.;;;;;;;;;x
IS_ADVENTURER;ÊÇÃ°ÏÕÕß;Est un aventurier;Ist Abenteurer;;Es aventurero;;;;;;;;;x
IS_NOT_ADVENTURER;²»ÊÇÃ°ÏÕÕß;N'est pas un aventurier;Ist KEIN Abenteurer;;No es aventurero;;;;;;;;;x,;
TRIGGER_MOST_PART_CRUSADER;×î´ó¹±Ï×µÄÊ®×Ö¾ü;Crois?le plus contributif;Kreuzritter mit dem größten Beitrag;;El cruzado que más contribuye.;;;;;;;;;x
INTERACTION_REQUIRES_RECIPIENT_FEUDAL;§Y[Recipient.GetTitledFirstName]§! ÊÇ·â½¨ÕşÌå¡£;§Y[Recipient.GetTitledFirstName]? a un gouvernement féodal;§Y[Recipient.GetTitledFirstName]? ist feudal;;§Y[Recipient.GetTitledFirstName]? es feudal.;;;;;;;;;x
CHRONICLE_DIVORCED; [New.GetTitledFirstName] Ğû²¼ÕıÊ½·ÏÖ¹ [From.GetTitledFirstName] Óë [Root.GetTitledName] µÄ»éÒö¡£;[New.GetTitledFirstName] a formellement annonc?l'annulation de son mariage avec [Root.GetTitledName].;[New.GetTitledFirstName] gab bekannt, dass die Ehe von [From.GetTitledFirstName] und [Root.GetTitledName] annulliert ist.;;[New.GetTitledFirstName] anunci?la anulación formal del matrimonio de [From.GetTitledFirstName] con [Root.GetTitledName] .;;;;;;;;;x
CHRONICLE_DIVORCED_NO_HEAD; [From.GetTitledFirstName] Óë [Root.GetTitledName] Àë»é¡£;[From.GetTitledFirstName] a divorc?de [Root.GetTitledName].;[From.GetTitledFirstName] lie?sich von [Root.GetTitledName] scheiden.;;[From.GetTitledFirstName] se divorcia de [Root.GetTitledName] .;;;;;;;;;x
LAW_ALLOWED;¿ÉÒÔÊµĞĞ§Y$LAW$§!·¨;Peut promulguer la loi §Y$LAW$?;Kann Gesetz §Y$LAW$? erlassen;;Puede decretar ley de §Y$LAW$?;;;;;;;;;x
LAW_NOT_ALLOWED;²»ÄÜÊµĞĞ§Y$LAW$§!·¨;Ne peut pas promulguer la loi §Y$LAW$?;Kann Gesetz §Y$LAW$? NICHT erlassen;;No puede decretar ley de §Y$LAW$?;;;;;;;;;x
LAW_POTENTIAL;Âú×ãÌõ¼şÊµĞĞ§Y$LAW$§!·¨;Est en droit de promulguer la loi §Y$LAW$?;Berechtigt, Gesetz §Y$LAW$? zu erlassen;;Capaz de decretar ley de §Y$LAW$?;;;;;;;;;x
LAW_NOT_POTENTIAL;²»Âú×ãÌõ¼şÊµĞĞ§Y$LAW$§!·¨;N'est pas en droit de promulguer la loi §Y$LAW$?;NICHT berechtigt, Gesetz §Y$LAW$? zu erlassen;;Incapaz de decretar ley de §Y$LAW$?;;;;;;;;;x
GOVERNMENT_ALLOWED;ÄÜÊ¹ÓÃ§Y$GOVERNMENT$§!ÕşÌå;Peut promulguer le gouvernement §Y$GOVERNMENT$?;Kann Regierungsform §Y$GOVERNMENT$? einführen;;Puede promulgar un gobierno §Y$GOVERNMENT$?;;;;;;;;;x
GOVERNMENT_NOT_ALLOWED;²»ÄÜÊ¹ÓÃ§Y$GOVERNMENT$§!ÕşÌå;Ne peut pas promulguer le gouvernement §Y$GOVERNMENT$?;Kann Regierungsform §Y$GOVERNMENT$? NICHT einführen;;No puede promulgar un gobierno §Y$GOVERNMENT$?;;;;;;;;;x
GOVERNMENT_POTENTIAL;Âú×ãÌõ¼şÊ¹ÓÃ§Y$GOVERNMENT$§!ÕşÌå;Est en droit de promulguer le gouvernement §Y$GOVERNMENT$?;Berechtigt, Regierungsform §Y$GOVERNMENT$? einzuführen;;Capaz de promulgar un gobierno §Y$GOVERNMENT$?;;;;;;;;;x
GOVERNMENT_NOT_POTENTIAL;²»Âú×ãÌõ¼şÊ¹ÓÃ§Y$GOVERNMENT$§!ÕşÌå;N'est pas en droit de promulguer le gouvernement §Y$GOVERNMENT$?;NICHT berechtigt, Regierungsform §Y$GOVERNMENT$? einzuführen;;Incapaz de promulgar un gobierno §Y$GOVERNMENT$?;;;;;;;;;x
DECISION_ALLOWED;ÄÜÍ¨¹ı§Y$DECISION$§!¾öÒé;Peut prendre la décision de §Y$DECISION$?;Kann den Beschluss §Y$DECISION$? durchsetzen;;Puede tomar decisión §Y$DECISION$?;;;;;;;;;x
DECISION_NOT_ALLOWED;²»ÄÜÍ¨¹ı§Y$DECISION$§!¾öÒé;Ne peut pas prendre la décision de §Y$DECISION$?;Kann NICHT den Beschluss §Y$DECISION$? durchsetzen;;No puede tomar decisión §Y$DECISION$?;;;;;;;;;x
DECISION_POTENTIAL;Âú×ãÌõ¼şÍ¨¹ı§Y$DECISION$§!¾öÒé;Est en droit de prendre la décision de §Y$DECISION$?;Berechtigt, den Beschluss §Y$DECISION$? durchzusetzen;;Capaz de tomar decisión §Y$DECISION$?;;;;;;;;;x
DECISION_NOT_POTENTIAL;²»Âú×ãÌõ¼şÍ¨¹ı§Y$DECISION$§!¾öÒé;N'est pas en droit de prendre la décision de §Y$DECISION$?;NICHT berechtigt, den Beschluss §Y$DECISION$? durchzusetzen;;Incapaz de tomar decisión §Y$DECISION$?;;;;;;;;;x
TARGETTED_DECISION_ALLOWED;ÄÜÍ¨¹ıÕë¶Ô§Y$CHARACTER$§!µÄ¾öÒé§Y$DECISION$§!;Peut prendre la décision de §Y$DECISION$? contre §Y$CHARACTER$?;Kann den Beschluss §Y$DECISION$? gegen §Y$CHARACTER$? durchsetzen;;Puede tomar decisión §Y$DECISION$? contra §Y$CHARACTER$?;;;;;;;;;x
TARGETTED_DECISION_NOT_ALLOWED;²»ÄÜÍ¨¹ıÕë¶Ô§Y$CHARACTER$§!µÄ¾öÒé§Y$DECISION$§!;Ne peut pas prendre la décision de §Y$DECISION$? contre §Y$CHARACTER$?;Kann NICHT den Beschluss §Y$DECISION$? gegen §Y$CHARACTER$? durchsetzen;;No puede tomar decisión §Y$DECISION$? contra §Y$CHARACTER$?;;;;;;;;;x
TARGETTED_DECISION_POTENTIAL;Âú×ãÌõ¼şÍ¨¹ıÕë¶Ô§Y$CHARACTER$§!µÄ¾öÒé§Y$DECISION$§!;Est en droit de prendre la décision de §Y$DECISION$? contre §Y$CHARACTER$?;Berechtigt, den Beschluss §Y$DECISION$? gegen §Y$CHARACTER$? durchzusetzen;;Capaz de tomar decisión §Y$DECISION$? contra §Y$CHARACTER$?;;;;;;;;;x
TARGETTED_DECISION_NOT_POTENTIAL;²»Âú×ãÌõ¼şÍ¨¹ıÕë¶Ô§Y$CHARACTER$§!µÄ¾öÒé§Y$DECISION$§!;N'est pas en droit de prendre la décision de §Y$DECISION$? contre §Y$CHARACTER$?;NICHT berechtigt, den Beschluss §Y$DECISION$? gegen §Y$CHARACTER$? durchzusetzen;;Incapaz de tomar decisión §Y$DECISION$? contra §Y$CHARACTER$?;;;;;;;;;x
TITLE_DECISION_ALLOWED;ÄÜÍ¨¹ı¶Ô§Y$TITLE$§!µÄ¾öÒé§Y$DECISION$§!;Peut prendre la décision de §Y$DECISION$? pour §Y$TITLE$?;Kann den Beschluss §Y$DECISION$? für §Y$TITLE$? durchsetzen;;Puede tomar decisión §Y$DECISION$? sobre §Y$TITLE$?;;;;;;;;;x
TITLE_DECISION_NOT_ALLOWED;²»ÄÜÍ¨¹ı¶Ô§Y$TITLE$§!µÄ¾öÒé§Y$DECISION$§!;Ne peut pas prendre la décision de §Y$DECISION$? pour §Y$TITLE$?;Kann NICHT den Beschluss §Y$DECISION$? für §Y$TITLE$? durchsetzen;;No puede tomar decisión §Y$DECISION$? sobre §Y$TITLE$?;;;;;;;;;x
TITLE_DECISION_POTENTIAL;Âú×ãÌõ¼şÍ¨¹ı¶Ô§Y$TITLE$§!µÄ¾öÒé§Y$DECISION$§!;Est en droit de prendre la décision de §Y$DECISION$? pour §Y$TITLE$?;Berechtigt, den Beschluss §Y$DECISION$? für §Y$TITLE$? durchzusetzen;;Capaz tomar decisión §Y$DECISION$? sobre §Y$TITLE$?;;;;;;;;;x
TITLE_DECISION_NOT_POTENTIAL;²»Âú×ãÌõ¼şÍ¨¹ı¶Ô§Y$TITLE$§!µÄ¾öÒé§Y$DECISION$§!;N'est pas en droit de prendre la décision de §Y$DECISION$? pour §Y$TITLE$?;NICHT berechtigt, den Beschluss §Y$DECISION$? für §Y$TITLE$? durchzusetzen;;Incapaz de tomar decisión §Y$DECISION$? sobre §Y$TITLE$?;;;;;;;;;x
SETTLEMENT_DECISION_ALLOWED;ÄÜÍ¨¹ıÔÚ§Y$SETTLEMENT$§!µÄ¾öÒé§Y$DECISION$§!;Peut prendre la décision de §Y$DECISION$? ?§Y$SETTLEMENT$?;Kann den Beschluss §Y$DECISION$? in §Y$SETTLEMENT$? durchsetzen;;Puede tomar §Y$DECISION$? decisión en §Y$SETTLEMENT$?;;;;;;;;;x
SETTLEMENT_DECISION_NOT_ALLOWED;²»ÄÜÍ¨¹ıÔÚ§Y$SETTLEMENT$§!µÄ¾öÒé§Y$DECISION$§!;Ne peut pas prendre la décision de §Y$DECISION$? ?§Y$SETTLEMENT$?;Kann NICHT den Beschluss §Y$DECISION$? in §Y$SETTLEMENT$? durchsetzen;;No puede tomar §Y$DECISION$? decisión en §Y$SETTLEMENT$?;;;;;;;;;x
SETTLEMENT_DECISION_POTENTIAL;Âú×ãÌõ¼şÍ¨¹ıÔÚ§Y$SETTLEMENT$§!µÄ¾öÒé§Y$DECISION$§!;Est en droit de prendre la décision de §Y$DECISION$? ?§Y$SETTLEMENT$?;Berechtigt, den Beschluss §Y$DECISION$? in §Y$SETTLEMENT$? durchzusetzen;;Capaz tomar §Y$DECISION$? decisión en §Y$SETTLEMENT$?;;;;;;;;;x
SETTLEMENT_DECISION_NOT_POTENTIAL;²»Âú×ãÌõ¼şÍ¨¹ıÔÚ§Y$SETTLEMENT$§!µÄ¾öÒé§Y$DECISION$§!;N'est pas en droit de prendre la décision de §Y$DECISION$? ?§Y$SETTLEMENT$?;NICHT berechtigt, den Beschluss §Y$DECISION$? in §Y$SETTLEMENT$? durchzusetzen;;Incapaz de tomar §Y$DECISION$? decisión en §Y$SETTLEMENT$?;;;;;;;;;x
PROV1293;Æõß¸Íå;Golfe de Kutch;Golf von Kutch;;Golfo de Kutch;;;;;;;;;x
PROV1382;ËÕÒÁÊ¿Íå;Golfe de Suez;Golf von Suez;;Golfo de Suez;;;;;;;;;x
PROV1383;±±ºìº£;Nord de la mer Rouge;Nördliches Rotes Meer;;Norte del Mar Rojo;;;;;;;;;x
PROV1384;ÖĞºìº£;Centre de la mer Rouge;Zentrales Rotes Meer;;Mar Rojo Central;;;;;;;;;x
PROV1385;ÄÏºìº£;Sud de la mer Rouge;Südliches Rotes Meer;;Sur del Mar Rojo;;;;;;;;;x
PROV1386;ÀáÖ®ÃÅ;Détroit de Bab el-Mandeb;Straße von Mandeb;;Estrecho de Bab el Mandeb ;;;;;;;;;x
PROV1387;ÑÇ¶¡Íå;Golfe d'Aden;Golf von Aden;;Golfo de Adén;;;;;;;;;x
PROV1388;·ÇÖŞÖ®½Ç;Corne de l'Afrique;Horn von Afrika;;Cuerno de África;;;;;;;;;x
PROV1389;×ô·¨¶ûº£°¶;Côte de Dhofar;Küste von Dhofar;;Costa de Dhofar.;;;;;;;;;x
PROV1390;°¢ÂüÄÏº£°¶;Côte sud d'Oman;Südküste des Oman;;Costa sur de Omán;;;;;;;;;x
PROV1391;ÂíË¹¿¦ÌØº£°¶;Côte de Mascate;Küste von Maskat;;Costa de Mascate;;;;;;;;;x
PROV1392;°¢ÂüÍå;Golfe d'Oman;Golf von Oman;;Golfo de Omán;;;;;;;;;x
PROV1393;»ô¶ûÄ¾×Èº£Ï¿;Détroit d'Ormuz;Straße von Hormus;;Estrecho de Ormuz;;;;;;;;;x
PROV1394;¶«²¨Ë¹Íå;Golfe persique de l'est;Östlicher Persischer Golf;;Golfo Pérsico oriental;;;;;;;;;x
PROV1395;Î÷²¨Ë¹Íå;Golfe persique de l'ouest;Westlicher Persischer Golf;;Golfo Pérsico occidental;;;;;;;;;x
PROV1396;Äª¿ËÀ¼º£°¶;Côte de Makran;Küste von Makran;;Costa de Makrán.;;;;;;;;;x
PROV1397;ĞÅ¶ÈºÓ¿Ú;Delta de l'Indus;Indusdelta;;Delta del Indus.;;;;;;;;;x
PROV1398;öÄÕÛÂŞº£°¶;Côte de Gujarat;Küste von Gujarat;;Costa de Gujarat;;;;;;;;;x
PROV1399;‘xåÈÄÇº£°¶;Côte de Konkan;Küste von Konkan;;Costa de Konkan;;;;;;;;;x
PROV1400;ÂíÀ­°Íº£°¶;Côte de Malabar;Küste von Malabar;;Costa de Malabar;;;;;;;;;x
PROV1401;åÈÄÇ¶àº£°¶;Côte du Karnataka;Karnatakaküste;;Costa de Karnataka;;;;;;;;;x
PROV1402;ÂüÄÇÂŞÍå;Golfe de Mannar;Golf von Mannar;;Golfo de Mannar;;;;;;;;;x
PROV1403;ÄÏÀãÙ¤º£°¶;Côte sud de Lanka;Sri-Lanka-Südküste;;Costa meridional de Sri Lanka;;;;;;;;;x
PROV1404;±£¿Ëº£Ï¿;Détroit de Palk;Palkstraße;;Estrecho de Palk;;;;;;;;;x
PROV1405;±±ÀãÙ¤º£°¶;Côte nord de Lanka;Sri-Lanka-Nordküste;;Costa norte de Sri Lanka;;;;;;;;;x
PROV1406;ÄÏÖéÀûÒ®º£°¶;Côte sud de Coromandel;Coromandel-Südküste;;Costa sur de Coromandel;;;;;;;;;x
PROV1407;±±ÖéÀûÒ®º£°¶;Côte nord de Coromandel;Coromandel-Nordküste;;Costa norte de Coromandel;;;;;;;;;x
;#PROV1408;Outer Mongolia;;?u?ere Mongolei;;Mongolia Exterior;;;;;;;;;x;
PROV1409;°ÂÀæÈøº£°¶;Côte d'Orissa;Orissaküste;;Costa de Orissa;;;;;;;;;x
PROV1410;Ù¤¶àåÈº£°¶;Côte de Kataka;Katakaküste;;Costa de Kataka;;;;;;;;;x
PROV1411;ºãºÓ¿Ú;Delta du Gange;Gangesdelta;;Delta del Ganges;;;;;;;;;x
PROV1412;°¢À­²®º£;Mer d'Arabie;Arabisches Meer;;Mar Arábigo;;;;;;;;;x
EVTDESC_HL_101;[From.GetBestName]ÒÑ¾­¾Û¼¯Ò»¶ÓÕ½Ê¿´òËã½ÙÂÓÁÚ¹úµÄÍÁµØÒÔ´´Ôì[From.GetPossPronoun]×Ô¼ºµÄ²Æ¸»¡£;[From.GetBestName] a rassembl?une bande de guerriers dans l'intention de piller des terres étrangères pour se créer sa propre fortune.;[From.GetBestName] hat einen Kriegertrupp um sich versammelt, um fremde Länder zu überfallen und so zu Reichtum zu gelangen.;;[From.GetBestName] ha reunido un grupo de guerreros con la intención de asaltar la tierra extranjera y conseguir [From.GetPossPronoun] propia fortuna.;;;;;;;;;x
EVTDESC_HL_112;[GetRootFromInsult][From.GetBestName]¹«¿ªĞû²¼[From.GetHerHis]Ï£ÍûÍ¨¹ı[From.GetHerHis]ÄÇÈº²»·¨Ö®Í½´ÓÄãµÄ¹ú¶È¾ğÈ¡ÍÁµØ.;[From.GetBestName], cette espèce [GetRootFromInsultNounAdj], a déclar?vouloir s'emparer des terres de votre pays par la force avec sa bande de voleurs et de brigands.;[GetRootFromInsult]! [From.GetBestName] und [From.GetHerHis] Bande aus Dieben und Halsabschneidern haben die Absicht verkündet, Euch gewaltsam einen Teil Eures Landes abnehmen zu wollen!;;[GetRootFromInsult] [From.GetBestName] ha declarado [From.GetHerHis] intenciones de tratar de apoderarse de tierras de tu reino por la fuerza con [From.GetHerHis] banda de ladrones y bandidos.;;;;;;;;;x
EVTOPTA_HL_112;ÎÒÃÇ±ØĞëÒª×èÖ¹[From.GetHerHim]¡£;Nous devons l'arrêter.;Das werden wir nicht zulassen!;;Debemos detener[From.GetHerHim].;;;;;;;;;x
EVTDESC_HL_121;¡°Ç×°®µÄ[GetFromReverseRelation]£¬\n[From.Religion.GetRandomGodNameCap]ÒÑ¾­ÔÚÎÒ×î½üµÄÃ°ÏÕ»î¶¯ÆÚ¼ä´¹ÇàÓÚÎÒ¡£ÏÖÔÚÎÒÒÑ¾­ÓµÓĞÈç´Ë¶àµÄ²Æ¸»ÒÔÖÁÓÚÎÒÄÜºÁÎŞÕÏ°­µØ»¨µôËüÃÇ¡£¾¡¹ÜÈç´Ë£¬ÎÒ»¹ÊÇÏ£ÍûÄÜµÃµ½Ò»Æ¬·ûºÏÎÒÕâ¸ö¼¶±ğµÄÕ½Ê¿µÄ×Ô¼ºµÄ¹ú¶È£¬Òò´Ë£¬ÎÒÌáÒéÎÒÃÇ×öÒ»¸öĞ¡½»Ò×¡£\n\nÊğÃû£¬\nÄãµÄ[GetFromRelation][From.GetFirstName]¡±;M[Root.GetHerHis] ch[Root.GetBoyGirl] [GetFromReverseRelation],\n[From.Religion.GetRandomGodNameCap] m'a souri durant mes récentes aventures. J'ai maintenant tellement de richesses que je n'arrive pas ?tout dépenser. Ceci dit, j'aimerais posséder un territoire bien ?moi et digne d'un[From.GetNoneE] guerri[From.GetBoyGirl] de ma stature, je vous propose donc un petit échange.\n\nSign?\nvotre [GetFromRelation] [From.GetFirstName];Geschätzte/r [GetFromReverseRelation],\n[From.Religion.GetRandomGodNameCap] war mir wohlgesonnen und ich konnte auf meiner Abenteuerfahrt so viele Reichtümer anhäufen, dass ich kaum wei? wofür ich all das Gold ausgeben soll. Deshalb möchte ich Euch einen Handel vorschlagen, denn ich wünsche mir ein Reich, wie es einem Krieger meines Ranges gebührt.\n\nGezeichnet,\nEuer [GetFromRelation] [From.GetFirstName];;Querido /a [GetFromReverseRelation], \n[From.Religion.GetRandomGodNameCap] me ha sonreído durante mis recientes aventuras. Ahora tengo tanta riqueza que cuesta gastarlo todo. Sin embargo, me gustaría tener un reino propio adecuado para un guerrero de mi rango, por lo tanto, propongo un pequeño intercambio.\n\nFirmado, tu [GetFromRelation] [From.GetFirstName] ;;;;;;;;;x
world_europe_west_brittania;²»ÁĞµßÄáÑÇ;Bretagne;Britannien;;Britania;;;;;;;;;x
world_europe_west_germania;ÈÕ¶úÂüÄáÑÇ;Germanie;Germanien;;Germania;;;;;;;;;x
world_europe_west_francia;·¨À¼¿Ë;France;Franzien;;Francia;;;;;;;;;x
world_europe_west_iberia;ÒÁ±ÈÀûÑÇ;Ibérie;Iberische Halbinsel;;Iberia;;;;;;;;;x
world_europe_west;Î÷Å·;Europe occidentale;Westeuropa;;Europa occidental;;;;;;;;;x
world_europe_north;±±Å·;Europe du Nord;Nordeuropa;;Europa del Norte;;;;;;;;;x
world_europe_south_east;¶«ÄÏÅ·;Europe du Sud-Est;Südosteuropa;;Sudeste de Europa. ;;;;;;;;;x
world_europe_south_italy;Òâ´óÀû;Italie;Italien;;Italia;;;;;;;;;x
world_europe_south;ÄÏÅ·;Europe du Sud;Südeuropa;;Sur de Europa;;;;;;;;;x
world_europe_east;¶«Å·;Europe orientale;Osteuropa;;Europa oriental;;;;;;;;;x
world_asia_minor;Ğ¡ÑÇÏ¸ÑÇ;Asie Mineure;Kleinasien;;Asia Menor;;;;;;;;;x
world_middle_east_jerusalem;Ò®Â·ÈöÀä;Jérusalem;Jerusalem;;Jerusalén;;;;;;;;;x
world_middle_east_arabia;°¢À­²®°ëµº;Péninsule arabique;Arabische Halbinsel;;Península Arábiga;;;;;;;;;x
world_india_deccan;µÂ¸É;Deccan;Dekkan;;Decán;;;;;;;;;x
world_india_bengal;ÃÏ¼ÓÀ­;Bengale;Bengalen;;Bengala;;;;;;;;;x
world_india_rajastan;À­¼ÖË¹Ì¹;Rajasthan;Rajastan;;Rajastán;;;;;;;;;x
world_persia;²¨Ë¹;Perse;Persien;;Persia;;;;;;;;;x
world_africa_north;±±·Ç;Afrique du Nord;Nordafrika;;África del Norte;;;;;;;;;x
world_africa_west;Î÷·Ç;Afrique de l'Ouest;Westafrika;;África occidental;;;;;;;;;x
world_africa_east;¶«·Ç;Afrique de l'Est;Ostafrika;;África Oriental;;;;;;;;;x
world_africa;·ÇÖŞ;Afrique;Afrika;;África;;;;;;;;;x
world_steppe_west;Î÷´ó²İÔ­;Steppes occidentales;Westliche Steppe;;Estepas occidentales;;;;;;;;;x
world_steppe_east;¶«´ó²İÔ­;Steppes orientales;Östliche Steppe;;Estepas orientales;;;;;;;;;x
world_steppe;´ó²İÔ­;Steppes;Steppe;;Estepas;;;;;;;;;x
world_europe;Å·ÖŞ;Europe;Europa;;Europa;;;;;;;;;x
world_middle_east;ÖĞ¶«;Moyen-Orient;Vorderer Orient;;Oriente Medio;;;;;;;;;x
world_india;Ó¡¶È;Inde;Indien;;India;;;;;;;;;x
world_steppe_tarim;ËşÀïÄ¾ÅèµØ;Bassin du Tarim;Tarimbecken;;Cuenca del Tarim;;;;;;;;;x
custom_eastern_baltic;¶«²¨ÂŞµÄ;Région de la Baltique orientale;Ostbaltikum;;Báltico oriental;;;;;;;;;x
custom_frisia;¸¥ÀïÎ÷ÑÇ;Frise;Friesland;;Frisia;;;;;;;;;x
custom_england;Ó¢¸ñÀ¼;Angleterre;England;;Inglaterra;;;;;;;;;x
custom_castillian;±±ÒÁ±ÈÀûÑÇ;Ibérie du Nord;Nördl. Iberische Halbinsel;;Norte de Iberia;;;;;;;;;x
custom_catalan;¶«ÒÁ±ÈÀûÑÇ;Ibérie de l'Est;Östl. Iberische Halbinsel;;Oeste de Iberia;;;;;;;;;x
custom_andalusian;ÄÏÒÁ±ÈÀûÑÇ;Ibérie du Sud;Südl. Iberische Halbinsel;;Sur de Iberia;;;;;;;;;x
